  181   2   1   0   3
   -90.00     4.829
   -89.00     4.976
   -88.00     5.126
   -87.00     5.281
   -86.00     5.440
   -85.00     5.602
   -84.00     5.768
   -83.00     5.936
   -82.00     6.107
   -81.00     6.281
   -80.00     6.456
   -79.00     6.634
   -78.00     6.812
   -77.00     6.991
   -76.00     7.171
   -75.00     7.351
   -74.00     7.531
   -73.00     7.710
   -72.00     7.887
   -71.00     8.064
   -70.00     8.238
   -69.00     8.410
   -68.00     8.579
   -67.00     8.745
   -66.00     8.907
   -65.00     9.065
   -64.00     9.219
   -63.00     9.369
   -62.00     9.513
   -61.00     9.652
   -60.00     9.785
   -59.00     9.913
   -58.00    10.034
   -57.00    10.148
   -56.00    10.256
   -55.00    10.356
   -54.00    10.449
   -53.00    10.535
   -52.00    10.613
   -51.00    10.683
   -50.00    10.745
   -49.00    10.799
   -48.00    10.845
   -47.00    10.882
   -46.00    10.910
   -45.00    10.931
   -44.00    10.942
   -43.00    10.946
   -42.00    10.940
   -41.00    10.926
   -40.00    10.904
   -39.00    10.873
   -38.00    10.834
   -37.00    10.787
   -36.00    10.731
   -35.00    10.668
   -34.00    10.597
   -33.00    10.518
   -32.00    10.432
   -31.00    10.338
   -30.00    10.238
   -29.00    10.131
   -28.00    10.017
   -27.00     9.897
   -26.00     9.772
   -25.00     9.640
   -24.00     9.504
   -23.00     9.362
   -22.00     9.216
   -21.00     9.066
   -20.00     8.912
   -19.00     8.754
   -18.00     8.593
   -17.00     8.430
   -16.00     8.264
   -15.00     8.096
   -14.00     7.927
   -13.00     7.756
   -12.00     7.585
   -11.00     7.413
   -10.00     7.242
    -9.00     7.070
    -8.00     6.900
    -7.00     6.730
    -6.00     6.562
    -5.00     6.396
    -4.00     6.232
    -3.00     6.070
    -2.00     5.911
    -1.00     5.755
     0.00     5.602
     1.00     5.452
     2.00     5.307
     3.00     5.165
     4.00     5.027
     5.00     4.894
     6.00     4.764
     7.00     4.639
     8.00     4.519
     9.00     4.404
    10.00     4.293
    11.00     4.186
    12.00     4.085
    13.00     3.988
    14.00     3.895
    15.00     3.807
    16.00     3.724
    17.00     3.645
    18.00     3.571
    19.00     3.501
    20.00     3.435
    21.00     3.373
    22.00     3.314
    23.00     3.260
    24.00     3.209
    25.00     3.161
    26.00     3.117
    27.00     3.075
    28.00     3.037
    29.00     3.001
    30.00     2.968
    31.00     2.937
    32.00     2.909
    33.00     2.882
    34.00     2.858
    35.00     2.835
    36.00     2.814
    37.00     2.795
    38.00     2.777
    39.00     2.760
    40.00     2.745
    41.00     2.731
    42.00     2.718
    43.00     2.706
    44.00     2.695
    45.00     2.686
    46.00     2.677
    47.00     2.669
    48.00     2.662
    49.00     2.656
    50.00     2.652
    51.00     2.648
    52.00     2.646
    53.00     2.645
    54.00     2.645
    55.00     2.647
    56.00     2.650
    57.00     2.656
    58.00     2.663
    59.00     2.672
    60.00     2.683
    61.00     2.697
    62.00     2.713
    63.00     2.732
    64.00     2.754
    65.00     2.779
    66.00     2.807
    67.00     2.838
    68.00     2.873
    69.00     2.912
    70.00     2.955
    71.00     3.002
    72.00     3.054
    73.00     3.110
    74.00     3.170
    75.00     3.235
    76.00     3.305
    77.00     3.380
    78.00     3.461
    79.00     3.546
    80.00     3.637
    81.00     3.732
    82.00     3.834
    83.00     3.940
    84.00     4.052
    85.00     4.169
    86.00     4.291
    87.00     4.418
    88.00     4.551
    89.00     4.688
    90.00     4.829
  181   2   4   0   3
   -90.00     1.930
   -89.00     2.074
   -88.00     2.225
   -87.00     2.384
   -86.00     2.549
   -85.00     2.721
   -84.00     2.899
   -83.00     3.081
   -82.00     3.269
   -81.00     3.460
   -80.00     3.655
   -79.00     3.852
   -78.00     4.051
   -77.00     4.252
   -76.00     4.452
   -75.00     4.653
   -74.00     4.853
   -73.00     5.051
   -72.00     5.246
   -71.00     5.439
   -70.00     5.628
   -69.00     5.812
   -68.00     5.992
   -67.00     6.165
   -66.00     6.332
   -65.00     6.493
   -64.00     6.646
   -63.00     6.791
   -62.00     6.927
   -61.00     7.055
   -60.00     7.173
   -59.00     7.282
   -58.00     7.380
