  181   2   1   0   3
   -90.00     5.021
   -89.00     5.431
   -88.00     5.860
   -87.00     6.307
   -86.00     6.772
   -85.00     7.252
   -84.00     7.749
   -83.00     8.260
   -82.00     8.785
   -81.00     9.322
   -80.00     9.871
   -79.00    10.430
   -78.00    10.997
   -77.00    11.571
   -76.00    12.152
   -75.00    12.736
   -74.00    13.324
   -73.00    13.913
   -72.00    14.502
   -71.00    15.089
   -70.00    15.673
   -69.00    16.253
   -68.00    16.826
   -67.00    17.392
   -66.00    17.948
   -65.00    18.494
   -64.00    19.028
   -63.00    19.548
   -62.00    20.054
   -61.00    20.544
   -60.00    21.017
   -59.00    21.472
   -58.00    21.907
   -57.00    22.322
   -56.00    22.716
   -55.00    23.088
   -54.00    23.436
   -53.00    23.760
   -52.00    24.060
   -51.00    24.334
   -50.00    24.583
   -49.00    24.805
   -48.00    25.000
   -47.00    25.167
   -46.00    25.307
   -45.00    25.419
   -44.00    25.503
   -43.00    25.558
   -42.00    25.585
   -41.00    25.583
   -40.00    25.553
   -39.00    25.495
   -38.00    25.408
   -37.00    25.294
   -36.00    25.151
   -35.00    24.982
   -34.00    24.785
   -33.00    24.562
   -32.00    24.313
   -31.00    24.039
   -30.00    23.740
   -29.00    23.417
   -28.00    23.070
   -27.00    22.702
   -26.00    22.312
   -25.00    21.902
   -24.00    21.472
   -23.00    21.024
   -22.00    20.559
   -21.00    20.078
   -20.00    19.582
   -19.00    19.072
   -18.00    18.550
   -17.00    18.017
   -16.00    17.475
   -15.00    16.925
   -14.00    16.368
   -13.00    15.806
   -12.00    15.240
   -11.00    14.672
   -10.00    14.103
    -9.00    13.535
    -8.00    12.969
    -7.00    12.406
    -6.00    11.849
    -5.00    11.297
    -4.00    10.754
    -3.00    10.219
    -2.00     9.695
    -1.00     9.182
     0.00     8.681
     1.00     8.194
     2.00     7.721
     3.00     7.263
     4.00     6.822
     5.00     6.397
     6.00     5.989
     7.00     5.599
     8.00     5.227
     9.00     4.873
    10.00     4.538
    11.00     4.221
    12.00     3.923
    13.00     3.644
    14.00     3.383
    15.00     3.140
    16.00     2.915
    17.00     2.708
    18.00     2.517
    19.00     2.343
    20.00     2.184
    21.00     2.040
    22.00     1.910
    23.00     1.794
    24.00     1.691
    25.00     1.600
    26.00     1.519
    27.00     1.450
    28.00     1.389
    29.00     1.337
    30.00     1.293
    31.00     1.255
    32.00     1.224
    33.00     1.197
    34.00     1.176
    35.00     1.158
    36.00     1.143
    37.00     1.130
    38.00     1.119
    39.00     1.109
    40.00     1.100
    41.00     1.091
    42.00     1.081
    43.00     1.071
    44.00     1.060
    45.00     1.047
    46.00     1.033
    47.00     1.018
    48.00     1.000
    49.00     0.982
    50.00     0.961
    51.00     0.939
    52.00     0.916
    53.00     0.891
    54.00     0.866
    55.00     0.840
    56.00     0.814
    57.00     0.789
    58.00     0.765
    59.00     0.742
    60.00     0.721
    61.00     0.704
    62.00     0.690
    63.00     0.680
    64.00     0.675
    65.00     0.676
    66.00     0.684
    67.00     0.700
    68.00     0.724
    69.00     0.758
    70.00     0.802
    71.00     0.858
    72.00     0.925
    73.00     1.006
    74.00     1.101
    75.00     1.210
    76.00     1.335
    77.00     1.476
    78.00     1.634
    79.00     1.810
    80.00     2.004
    81.00     2.216
    82.00     2.448
    83.00     2.700
    84.00     2.971
    85.00     3.263
    86.00     3.574
    87.00     3.906
    88.00     4.258
    89.00     4.630
    90.00     5.021
  181   2   4   0   3
   -90.00     2.741
   -89.00     2.851
   -88.00     3.006
   -87.00     3.205
   -86.00     3.447
   -85.00     3.730
   -84.00     4.054
   -83.00     4.417
   -82.00     4.815
   -81.00     5.248
   -80.00     5.713
   -79.00     6.206
   -78.00     6.725
   -77.00     7.267
   -76.00     7.829
   -75.00     8.407
   -74.00     8.999
   -73.00     9.600
   -72.00    10.208
   -71.00    10.819
   -70.00    11.430
   -69.00    12.037
   -68.00    12.638
   -67.00    13.229
   -66.00    13.807
   -65.00    14.369
   -64.00    14.914
   -63.00    15.437
   -62.00    15.937
   -61.00    16.411
   -60.00    16.857
   -59.00    17.273
   -58.00    17.658
   -57.00    18.008
   -56.00    18.324
   -55.00    18.604
   -54.00    18.846
   -53.00    19.049
   -52.00    19.212
   -51.00    19.336
   -50.00    19.418
   -49.00    19.459
   -48.00    19.459
   -47.00    19.417
   -46.00    19.333
   -45.00    19.208
   -44.00    19.041
   -43.00    18.834
   -42.00    18.587
   -41.00    18.301
   -40.00    17.977
   -39.00    17.616
   -38.00    17.220
   -37.00    16.789
   -36.00    16.325
   -35.00    15.831
   -34.00    15.308
   -33.00    14.759
   -32.00    14.185
   -31.00    13.589
   -30.00    12.974
   -29.00    12.343
   -28.00    11.698
   -27.00    11.042
   -26.00    10.379
   -25.00     9.712
   -24.00     9.045
   -23.00     8.379
   -22.00     7.720
   -21.00     7.071
   -20.00     6.435
   -19.00     5.815
   -18.00     5.215
   -17.00     4.639
   -16.00     4.089
   -15.00     3.569
   -14.00     3.082
   -13.00     2.630
   -12.00     2.216
   -11.00     1.842
   -10.00     1.511
    -9.00     1.224
    -8.00     0.983
    -7.00     0.789
    -6.00     0.642
    -5.00     0.543
    -4.00     0.493
    -3.00     0.491
    -2.00     0.536
    -1.00     0.629
     0.00     0.768
     1.00     0.951
     2.00     1.177
     3.00     1.445
     4.00     1.751
     5.00     2.094
     6.00     2.472
     7.00     2.881
     8.00     3.319
     9.00     3.783
    10.00     4.270
    11.00     4.778
    12.00     5.303
    13.00     5.843
    14.00     6.394
    15.00     6.954
    16.00     7.520
    17.00     8.089
    18.00     8.658
    19.00     9.225
    20.00     9.787
    21.00    10.343
    22.00    10.889
    23.00    11.423
    24.00    11.944
    25.00    12.449
    26.00    12.937
    27.00    13.406
    28.00    13.854
    29.00    14.280
    30.00    14.683
    31.00    15.062
    32.00    15.415
    33.00    15.741
    34.00    16.039
    35.00    16.309
