  181   2   1   0   3
   -90.00     0.784
   -89.00     0.825
   -88.00     0.867
   -87.00     0.910
   -86.00     0.955
   -85.00     1.000
   -84.00     1.047
   -83.00     1.094
   -82.00     1.142
   -81.00     1.190
   -80.00     1.239
   -79.00     1.289
   -78.00     1.338
   -77.00     1.388
   -76.00     1.437
   -75.00     1.487
   -74.00     1.536
   -73.00     1.585
   -72.00     1.633
   -71.00     1.681
   -70.00     1.728
   -69.00     1.774
   -68.00     1.819
   -67.00     1.864
   -66.00     1.907
   -65.00     1.949
   -64.00     1.989
   -63.00     2.029
   -62.00     2.066
   -61.00     2.103
   -60.00     2.137
   -59.00     2.171
   -58.00     2.202
   -57.00     2.231
   -56.00     2.259
   -55.00     2.285
   -54.00     2.309
   -53.00     2.331
   -52.00     2.351
   -51.00     2.368
   -50.00     2.384
   -49.00     2.398
   -48.00     2.410
   -47.00     2.419
   -46.00     2.427
   -45.00     2.432
   -44.00     2.435
   -43.00     2.436
   -42.00     2.435
   -41.00     2.431
   -40.00     2.426
   -39.00     2.418
   -38.00     2.408
   -37.00     2.396
   -36.00     2.382
   -35.00     2.366
   -34.00     2.348
   -33.00     2.328
   -32.00     2.306
   -31.00     2.282
   -30.00     2.256
   -29.00     2.228
   -28.00     2.199
   -27.00     2.168
   -26.00     2.135
   -25.00     2.100
   -24.00     2.064
   -23.00     2.027
   -22.00     1.988
   -21.00     1.948
   -20.00     1.907
   -19.00     1.864
   -18.00     1.820
   -17.00     1.776
   -16.00     1.731
   -15.00     1.684
   -14.00     1.638
   -13.00     1.590
   -12.00     1.543
   -11.00     1.495
   -10.00     1.446
    -9.00     1.398
    -8.00     1.350
    -7.00     1.302
    -6.00     1.254
    -5.00     1.206
    -4.00     1.159
    -3.00     1.113
    -2.00     1.067
    -1.00     1.022
     0.00     0.978
     1.00     0.935
     2.00     0.893
     3.00     0.853
     4.00     0.813
     5.00     0.775
     6.00     0.738
     7.00     0.703
     8.00     0.669
     9.00     0.636
    10.00     0.606
    11.00     0.576
    12.00     0.549
    13.00     0.523
    14.00     0.498
    15.00     0.475
    16.00     0.454
    17.00     0.434
    18.00     0.416
    19.00     0.399
    20.00     0.383
    21.00     0.369
    22.00     0.356
    23.00     0.345
    24.00     0.334
    25.00     0.325
    26.00     0.316
    27.00     0.309
    28.00     0.303
    29.00     0.297
    30.00     0.292
    31.00     0.288
    32.00     0.284
    33.00     0.281
    34.00     0.278
    35.00     0.276
    36.00     0.274
    37.00     0.272
    38.00     0.271
    39.00     0.270
    40.00     0.268
    41.00     0.267
    42.00     0.266
    43.00     0.265
    44.00     0.264
    45.00     0.263
    46.00     0.262
    47.00     0.261
    48.00     0.260
    49.00     0.259
    50.00     0.257
    51.00     0.256
    52.00     0.255
    53.00     0.254
    54.00     0.253
    55.00     0.252
    56.00     0.251
    57.00     0.250
    58.00     0.250
    59.00     0.250
    60.00     0.251
    61.00     0.252
    62.00     0.253
    63.00     0.255
    64.00     0.258
    65.00     0.262
    66.00     0.266
    67.00     0.272
    68.00     0.278
    69.00     0.285
    70.00     0.294
    71.00     0.304
    72.00     0.315
    73.00     0.328
    74.00     0.342
    75.00     0.357
    76.00     0.374
    77.00     0.393
    78.00     0.413
    79.00     0.435
    80.00     0.458
    81.00     0.483
    82.00     0.510
    83.00     0.539
    84.00     0.569
    85.00     0.601
    86.00     0.634
    87.00     0.669
    88.00     0.706
    89.00     0.744
    90.00     0.784
  181   2   4   0   3
   -90.00     0.541
   -89.00     0.566
   -88.00     0.594
   -87.00     0.624
   -86.00     0.657
