  181   2   1   0   3
   -90.00     0.183
   -89.00     0.216
   -88.00     0.255
   -87.00     0.300
   -86.00     0.351
   -85.00     0.408
   -84.00     0.470
   -83.00     0.538
   -82.00     0.611
   -81.00     0.689
   -80.00     0.772
   -79.00     0.859
   -78.00     0.950
   -77.00     1.046
   -76.00     1.145
   -75.00     1.246
   -74.00     1.351
   -73.00     1.458
   -72.00     1.567
   -71.00     1.677
   -70.00     1.788
   -69.00     1.900
   -68.00     2.012
   -67.00     2.124
   -66.00     2.235
   -65.00     2.346
   -64.00     2.454
   -63.00     2.561
   -62.00     2.665
   -61.00     2.767
   -60.00     2.866
   -59.00     2.961
   -58.00     3.053
   -57.00     3.141
   -56.00     3.224
   -55.00     3.303
   -54.00     3.376
   -53.00     3.445
   -52.00     3.508
   -51.00     3.566
   -50.00     3.618
   -49.00     3.664
   -48.00     3.704
   -47.00     3.738
   -46.00     3.766
   -45.00     3.787
   -44.00     3.802
   -43.00     3.811
   -42.00     3.813
   -41.00     3.808
   -40.00     3.798
   -39.00     3.780
   -38.00     3.757
   -37.00     3.727
   -36.00     3.692
   -35.00     3.650
   -34.00     3.602
   -33.00     3.549
   -32.00     3.491
   -31.00     3.427
   -30.00     3.358
   -29.00     3.285
   -28.00     3.207
   -27.00     3.124
   -26.00     3.038
   -25.00     2.949
   -24.00     2.856
   -23.00     2.760
   -22.00     2.662
   -21.00     2.561
   -20.00     2.459
   -19.00     2.355
   -18.00     2.251
   -17.00     2.145
   -16.00     2.040
   -15.00     1.935
   -14.00     1.830
   -13.00     1.726
   -12.00     1.624
   -11.00     1.524
   -10.00     1.426
    -9.00     1.330
    -8.00     1.237
    -7.00     1.148
    -6.00     1.062
    -5.00     0.981
    -4.00     0.903
    -3.00     0.830
    -2.00     0.762
    -1.00     0.698
     0.00     0.640
     1.00     0.587
     2.00     0.539
     3.00     0.497
     4.00     0.460
     5.00     0.429
     6.00     0.404
     7.00     0.384
     8.00     0.369
     9.00     0.360
    10.00     0.356
    11.00     0.358
    12.00     0.364
    13.00     0.375
    14.00     0.390
    15.00     0.410
    16.00     0.433
    17.00     0.461
    18.00     0.491
    19.00     0.525
    20.00     0.562
    21.00     0.601
    22.00     0.642
    23.00     0.685
    24.00     0.729
    25.00     0.775
    26.00     0.821
    27.00     0.867
    28.00     0.914
    29.00     0.960
    30.00     1.006
    31.00     1.050
    32.00     1.094
    33.00     1.136
    34.00     1.176
    35.00     1.214
    36.00     1.250
    37.00     1.283
    38.00     1.313
    39.00     1.341
    40.00     1.365
    41.00     1.387
    42.00     1.404
    43.00     1.419
    44.00     1.429
    45.00     1.436
    46.00     1.439
    47.00     1.438
    48.00     1.434
    49.00     1.426
    50.00     1.413
    51.00     1.397
    52.00     1.378
    53.00     1.355
    54.00     1.328
    55.00     1.298
    56.00     1.265
    57.00     1.228
    58.00     1.189
    59.00     1.147
    60.00     1.103
    61.00     1.056
    62.00     1.008
    63.00     0.958
    64.00     0.906
    65.00     0.854
    66.00     0.800
    67.00     0.747
    68.00     0.693
    69.00     0.639
    70.00     0.586
    71.00     0.534
    72.00     0.484
    73.00     0.435
    74.00     0.388
    75.00     0.344
    76.00     0.302
    77.00     0.264
    78.00     0.229
    79.00     0.198
    80.00     0.171
    81.00     0.148
    82.00     0.131
    83.00     0.118
    84.00     0.110
    85.00     0.108
    86.00     0.111
    87.00     0.120
    88.00     0.135
    89.00     0.156
    90.00     0.183
  181   2   4   0   3
   -90.00     0.797
   -89.00     0.711
   -88.00     0.637
   -87.00     0.577
   -86.00     0.529
   -85.00     0.494
   -84.00     0.471
   -83.00     0.460
   -82.00     0.461
   -81.00     0.473
   -80.00     0.495
   -79.00     0.527
   -78.00     0.568
   -77.00     0.618
   -76.00     0.676
   -75.00     0.740
   -74.00     0.811
   -73.00     0.887
   -72.00     0.967
   -71.00     1.052
   -70.00     1.139
   -69.00     1.229
   -68.00     1.319
   -67.00     1.410
   -66.00     1.501
   -65.00     1.591
   -64.00     1.679
   -63.00     1.765
   -62.00     1.848
   -61.00     1.927
   -60.00     2.003
   -59.00     2.073
   -58.00     2.138
   -57.00     2.198
   -56.00     2.251
   -55.00     2.299
   -54.00     2.339
   -53.00     2.373
   -52.00     2.399
   -51.00     2.418
   -50.00     2.430
   -49.00     2.434
   -48.00     2.430
   -47.00     2.419
   -46.00     2.400
   -45.00     2.373
   -44.00     2.339
   -43.00     2.298
   -42.00     2.249
   -41.00     2.194
   -40.00     2.132
   -39.00     2.064
   -38.00     1.990
   -37.00     1.911
   -36.00     1.827
   -35.00     1.738
   -34.00     1.645
   -33.00     1.549
   -32.00     1.450
   -31.00     1.349
   -30.00     1.247
   -29.00     1.144
   -28.00     1.041
   -27.00     0.938
   -26.00     0.838
   -25.00     0.740
   -24.00     0.644
   -23.00     0.554
   -22.00     0.467
   -21.00     0.387
   -20.00     0.313
   -19.00     0.247
   -18.00     0.188
   -17.00     0.139
   -16.00     0.099
   -15.00     0.069
   -14.00     0.050
   -13.00     0.043
   -12.00     0.047
   -11.00     0.064
   -10.00     0.094
    -9.00     0.136
    -8.00     0.192
    -7.00     0.261
    -6.00     0.343
    -5.00     0.438
    -4.00     0.546
    -3.00     0.668
    -2.00     0.801
    -1.00     0.947
     0.00     1.104
     1.00     1.273
     2.00     1.452
     3.00     1.640
     4.00     1.838
     5.00     2.044
     6.00     2.257
     7.00     2.477
     8.00     2.703
     9.00     2.934
    10.00     3.168
    11.00     3.406
    12.00     3.646
    13.00     3.887
    14.00     4.128
    15.00     4.369
    16.00     4.609
    17.00     4.846
    18.00     5.081
    19.00     5.311
    20.00     5.538
    21.00     5.759
    22.00     5.974
    23.00     6.183
    24.00     6.385
    25.00     6.580
    26.00     6.766
    27.00     6.944
    28.00     7.113
    29.00     7.273
    30.00     7.423
    31.00     7.563
    32.00     7.692
    33.00     7.811
    34.00     7.919
    35.00     8.016
    36.00     8.101
    37.00     8.175
    38.00     8.238
    39.00     8.288
    40.00     8.327
    41.00     8.354
    42.00     8.369
    43.00     8.372
    44.00     8.363
    45.00     8.342
    46.00     8.309
    47.00     8.264
    48.00     8.208
    49.00     8.140
    50.00     8.060
    51.00     7.970
    52.00     7.868
    53.00     7.755
    54.00     7.631
    55.00     7.497
    56.00     7.353
    57.00     7.200
    58.00     7.037
    59.00     6.865
    60.00     6.685
    61.00     6.496
    62.00     6.301
    63.00     6.098
    64.00     5.889
    65.00     5.674
    66.00     5.455
    67.00     5.231
    68.00     5.004
    69.00     4.773
    70.00     4.541
    71.00     4.308
    72.00     4.074
    73.00     3.841
    74.00     3.610
    75.00     3.381
    76.00     3.155
    77.00     2.933
    78.00     2.717
    79.00     2.506
    80.00     2.302
    81.00     2.106
    82.00     1.919
    83.00     1.740
    84.00     1.571
    85.00     1.413
    86.00     1.266
    87.00     1.130
    88.00     1.007
    89.00     0.895
    90.00     0.797
  181   2   2   0   3
   -90.00     0.908
   -89.00     0.870
   -88.00     0.833
   -87.00     0.794
   -86.00     0.755
   -85.00     0.716
   -84.00     0.677
   -83.00     0.638
   -82.00     0.599
   -81.00     0.561
   -80.00     0.524
   -79.00     0.487
   -78.00     0.451
   -77.00     0.417
   -76.00     0.384
   -75.00     0.352
   -74.00     0.322
   -73.00     0.293
   -72.00     0.266
   -71.00     0.242
   -70.00     0.219
   -69.00     0.198
   -68.00     0.180
   -67.00     0.164
   -66.00     0.150
   -65.00     0.138
   -64.00     0.129
   -63.00     0.123
   -62.00     0.119
   -61.00     0.117
   -60.00     0.118
   -59.00     0.121
   -58.00     0.126
   -57.00     0.134
   -56.00     0.144
   -55.00     0.156
   -54.00     0.170
   -53.00     0.186
   -52.00     0.204
   -51.00     0.224
   -50.00     0.245
   -49.00     0.267
   -48.00     0.291
   -47.00     0.317
   -46.00     0.343
   -45.00     0.370
   -44.00     0.398
   -43.00     0.426
   -42.00     0.455
   -41.00     0.483
   -40.00     0.512
   -39.00     0.541
   -38.00     0.570
   -37.00     0.598
   -36.00     0.626
   -35.00     0.652
   -34.00     0.678
   -33.00     0.703
   -32.00     0.727
   -31.00     0.750
   -30.00     0.771
   -29.00     0.790
   -28.00     0.808
   -27.00     0.824
   -26.00     0.839
   -25.00     0.851
   -24.00     0.862
   -23.00     0.870
   -22.00     0.877
   -21.00     0.881
   -20.00     0.883
   -19.00     0.883
   -18.00     0.881
   -17.00     0.877
   -16.00     0.871
   -15.00     0.862
   -14.00     0.851
   -13.00     0.839
   -12.00     0.824
   -11.00     0.808
   -10.00     0.789
    -9.00     0.769
    -8.00     0.747
    -7.00     0.724
    -6.00     0.699
    -5.00     0.673
    -4.00     0.646
    -3.00     0.618
    -2.00     0.589
    -1.00     0.559
     0.00     0.529
     1.00     0.498
     2.00     0.467
     3.00     0.435
     4.00     0.404
     5.00     0.373
     6.00     0.343
     7.00     0.313
     8.00     0.283
     9.00     0.255
    10.00     0.228
    11.00     0.202
    12.00     0.177
    13.00     0.154
    14.00     0.133
    15.00     0.113
    16.00     0.096
    17.00     0.080
    18.00     0.067
    19.00     0.055
    20.00     0.047
    21.00     0.040
    22.00     0.036
    23.00     0.035
    24.00     0.036
    25.00     0.039
    26.00     0.046
    27.00     0.054
    28.00     0.066
    29.00     0.080
    30.00     0.096
    31.00     0.115
    32.00     0.136
    33.00     0.160
    34.00     0.185
    35.00     0.213
    36.00     0.243
    37.00     0.274
    38.00     0.307
    39.00     0.342
    40.00     0.378
    41.00     0.415
    42.00     0.454
    43.00     0.493
    44.00     0.533
    45.00     0.574
    46.00     0.615
    47.00     0.656
    48.00     0.697
    49.00     0.739
    50.00     0.779
    51.00     0.820
    52.00     0.859
    53.00     0.898
    54.00     0.936
    55.00     0.973
    56.00     1.008
    57.00     1.042
    58.00     1.074
    59.00     1.104
    60.00     1.133
    61.00     1.160
    62.00     1.184
    63.00     1.207
    64.00     1.227
    65.00     1.245
    66.00     1.260
    67.00     1.273
    68.00     1.283
    69.00     1.291
    70.00     1.296
    71.00     1.299
    72.00     1.299
    73.00     1.296
    74.00     1.291
    75.00     1.283
    76.00     1.273
    77.00     1.260
    78.00     1.245
    79.00     1.227
    80.00     1.207
    81.00     1.185
    82.00     1.161
    83.00     1.135
    84.00     1.107
    85.00     1.078
    86.00     1.046
    87.00     1.014
    88.00     0.979
    89.00     0.944
    90.00     0.908
  181   2   3   0   1
   -90.00     4.616
   -89.00     4.616
   -88.00     4.616
   -87.00     4.616
   -86.00     4.616
   -85.00     4.616
   -84.00     4.616
   -83.00     4.616
   -82.00     4.616
   -81.00     4.616
   -80.00     4.616
   -79.00     4.616
   -78.00     4.616
   -77.00     4.616
   -76.00     4.616
   -75.00     4.616
   -74.00     4.616
   -73.00     4.616
   -72.00     4.616
   -71.00     4.616
   -70.00     4.616
   -69.00     4.616
   -68.00     4.616
   -67.00     4.616
   -66.00     4.616
   -65.00     4.616
   -64.00     4.616
   -63.00     4.616
   -62.00     4.616
   -61.00     4.616
   -60.00     4.616
   -59.00     4.616
   -58.00     4.616
   -57.00     4.616
   -56.00     4.616
   -55.00     4.616
   -54.00     4.616
   -53.00     4.616
   -52.00     4.616
   -51.00     4.616
   -50.00     4.616
   -49.00     4.616
   -48.00     4.616
   -47.00     4.616
   -46.00     4.616
   -45.00     4.616
   -44.00     4.616
   -43.00     4.616
   -42.00     4.616
   -41.00     4.616
   -40.00     4.616
   -39.00     4.616
   -38.00     4.616
