# a0 a2 a4 a6 delta sigma
1.00000 0.20176 -0.03384 0.00000 0.00 1.51
1.00000 0.20106 -0.03357 0.00000 0.00 1.51
1.00000 0.20035 -0.03331 0.00000 0.00 1.52
1.00000 0.19965 -0.03305 0.00000 0.00 1.52
1.00000 0.19895 -0.03279 0.00000 0.00 1.52
1.00000 0.19826 -0.03254 0.00000 0.00 1.53
1.00000 0.19757 -0.03229 0.00000 0.00 1.53
1.00000 0.19688 -0.03204 0.00000 0.00 1.53
1.00000 0.19620 -0.03179 0.00000 0.00 1.53
1.00000 0.19551 -0.03154 0.00000 0.00 1.54
1.00000 0.19484 -0.03130 0.00000 0.00 1.54
1.00000 0.19416 -0.03106 0.00000 0.00 1.54
1.00000 0.19349 -0.03082 0.00000 0.00 1.55
1.00000 0.19282 -0.03058 0.00000 0.00 1.55
1.00000 0.19216 -0.03035 0.00000 0.00 1.55
1.00000 0.19149 -0.03012 0.00000 0.00 1.56
1.00000 0.19083 -0.02989 0.00000 0.00 1.56
1.00000 0.19018 -0.02966 0.00000 0.00 1.56
1.00000 0.18952 -0.02943 0.00000 0.00 1.56
1.00000 0.18887 -0.02921 0.00000 0.00 1.57
1.00000 0.18823 -0.02899 0.00000 0.00 1.57
1.00000 0.18758 -0.02877 0.00000 0.00 1.57
1.00000 0.18694 -0.02855 0.00000 0.00 1.58
1.00000 0.18630 -0.02834 0.00000 0.00 1.58
1.00000 0.18567 -0.02812 0.00000 0.00 1.58
1.00000 0.18504 -0.02791 0.00000 0.00 1.59
1.00000 0.18441 -0.02770 0.00000 0.00 1.59
1.00000 0.18378 -0.02749 0.00000 0.00 1.59
1.00000 0.18316 -0.02729 0.00000 0.00 1.59
1.00000 0.18254 -0.02709 0.00000 0.00 1.60
1.00000 0.18192 -0.02688 0.00000 0.00 1.60
1.00000 0.18131 -0.02668 0.00000 0.00 1.60
1.00000 0.18070 -0.02649 0.00000 0.00 1.61
1.00000 0.18009 -0.02629 0.00000 0.00 1.61
1.00000 0.17948 -0.02609 0.00000 0.00 1.61
1.00000 0.17888 -0.02590 0.00000 0.00 1.62
1.00000 0.17828 -0.02571 0.00000 0.00 1.62
1.00000 0.17768 -0.02552 0.00000 0.00 1.62
1.00000 0.17709 -0.02533 0.00000 0.00 1.62
1.00000 0.17649 -0.02515 0.00000 0.00 1.63
1.00000 0.17590 -0.02496 0.00000 0.00 1.63
1.00000 0.17532 -0.02478 0.00000 0.00 1.63
1.00000 0.17473 -0.02460 0.00000 0.00 1.64
1.00000 0.17415 -0.02442 0.00000 0.00 1.64
1.00000 0.17357 -0.02424 0.00000 0.00 1.64
1.00000 0.17300 -0.02407 0.00000 0.00 1.65
1.00000 0.17243 -0.02389 0.00000 0.00 1.65
1.00000 0.17186 -0.02372 0.00000 0.00 1.65
1.00000 0.17129 -0.02355 0.00000 0.00 1.65
1.00000 0.17072 -0.02338 0.00000 0.00 1.66
1.00000 0.17016 -0.02321 0.00000 0.00 1.66
1.00000 0.16960 -0.02304 0.00000 0.00 1.66
1.00000 0.16904 -0.02288 0.00000 0.00 1.67
1.00000 0.16849 -0.02272 0.00000 0.00 1.67
1.00000 0.16793 -0.02255 0.00000 0.00 1.67
1.00000 0.16738 -0.02239 0.00000 0.00 1.68
1.00000 0.16684 -0.02223 0.00000 0.00 1.68
1.00000 0.16629 -0.02207 0.00000 0.00 1.68
1.00000 0.16575 -0.02192 0.00000 0.00 1.68
1.00000 0.16521 -0.02176 0.00000 0.00 1.69
1.00000 0.16467 -0.02161 0.00000 0.00 1.69
1.00000 0.16414 -0.02146 0.00000 0.00 1.69
1.00000 0.16361 -0.02130 0.00000 0.00 1.70
1.00000 0.16308 -0.02115 0.00000 0.00 1.70
1.00000 0.16255 -0.02101 0.00000 0.00 1.70
1.00000 0.16202 -0.02086 0.00000 0.00 1.71
1.00000 0.16150 -0.02071 0.00000 0.00 1.71
1.00000 0.16098 -0.02057 0.00000 0.00 1.71
1.00000 0.16046 -0.02042 0.00000 0.00 1.71
1.00000 0.15994 -0.02028 0.00000 0.00 1.72
1.00000 0.15943 -0.02014 0.00000 0.00 1.72
1.00000 0.15892 -0.02000 0.00000 0.00 1.72
1.00000 0.15841 -0.01986 0.00000 0.00 1.73
1.00000 0.15790 -0.01972 0.00000 0.00 1.73
1.00000 0.15740 -0.01959 0.00000 0.00 1.73
1.00000 0.15690 -0.01945 0.00000 0.00 1.74
1.00000 0.15640 -0.01932 0.00000 0.00 1.74
1.00000 0.15590 -0.01918 0.00000 0.00 1.74
1.00000 0.15540 -0.01905 0.00000 0.00 1.74
1.00000 0.15491 -0.01892 0.00000 0.00 1.75
1.00000 0.15442 -0.01879 0.00000 0.00 1.75
1.00000 0.15393 -0.01866 0.00000 0.00 1.75
1.00000 0.15345 -0.01854 0.00000 0.00 1.76
1.00000 0.15296 -0.01841 0.00000 0.00 1.76
1.00000 0.15248 -0.01829 0.00000 0.00 1.76
1.00000 0.15200 -0.01816 0.00000 0.00 1.77
1.00000 0.15152 -0.01804 0.00000 0.00 1.77
1.00000 0.15104 -0.01792 0.00000 0.00 1.77
1.00000 0.15057 -0.01779 0.00000 0.00 1.77
1.00000 0.15010 -0.01767 0.00000 0.00 1.78
1.00000 0.14963 -0.01756 0.00000 0.00 1.78
1.00000 0.14916 -0.01744 0.00000 0.00 1.78
1.00000 0.14870 -0.01732 0.00000 0.00 1.79
1.00000 0.14823 -0.01720 0.00000 0.00 1.79
1.00000 0.14777 -0.01709 0.00000 0.00 1.79
1.00000 0.14731 -0.01697 0.00000 0.00 1.80
1.00000 0.14686 -0.01686 0.00000 0.00 1.80
1.00000 0.14640 -0.01675 0.00000 0.00 1.80
1.00000 0.14595 -0.01664 0.00000 0.00 1.80
1.00000 0.14550 -0.01653 0.00000 0.00 1.81
1.00000 0.14505 -0.01642 0.00000 0.00 1.81
1.00000 0.14460 -0.01631 0.00000 0.00 1.81
1.00000 0.14415 -0.01620 0.00000 0.00 1.82
1.00000 0.14371 -0.01609 0.00000 0.00 1.82
1.00000 0.14327 -0.01599 0.00000 0.00 1.82
1.00000 0.14283 -0.01588 0.00000 0.00 1.83
1.00000 0.14239 -0.01578 0.00000 0.00 1.83
1.00000 0.14196 -0.01568 0.00000 0.00 1.83
1.00000 0.14152 -0.01557 0.00000 0.00 1.83
1.00000 0.14109 -0.01547 0.00000 0.00 1.84
1.00000 0.14066 -0.01537 0.00000 0.00 1.84
1.00000 0.14023 -0.01527 0.00000 0.00 1.84
1.00000 0.13981 -0.01517 0.00000 0.00 1.85
1.00000 0.13938 -0.01507 0.00000 0.00 1.85
1.00000 0.13896 -0.01497 0.00000 0.00 1.85
1.00000 0.13854 -0.01488 0.00000 0.00 1.86
1.00000 0.13812 -0.01478 0.00000 0.00 1.86
1.00000 0.13770 -0.01469 0.00000 0.00 1.86
1.00000 0.13729 -0.01459 0.00000 0.00 1.86
1.00000 0.13687 -0.01450 0.00000 0.00 1.87
1.00000 0.13646 -0.01440 0.00000 0.00 1.87
1.00000 0.13605 -0.01431 0.00000 0.00 1.87
1.00000 0.13564 -0.01422 0.00000 0.00 1.88
1.00000 0.13524 -0.01413 0.00000 0.00 1.88
1.00000 0.13483 -0.01404 0.00000 0.00 1.88
1.00000 0.13443 -0.01395 0.00000 0.00 1.89
1.00000 0.13403 -0.01386 0.00000 0.00 1.89
1.00000 0.13363 -0.01377 0.00000 0.00 1.89
1.00000 0.13323 -0.01368 0.00000 0.00 1.89
1.00000 0.13284 -0.01360 0.00000 0.00 1.90
1.00000 0.13244 -0.01351 0.00000 0.00 1.90
1.00000 0.13205 -0.01343 0.00000 0.00 1.90
1.00000 0.13166 -0.01334 0.00000 0.00 1.91
1.00000 0.13127 -0.01326 0.00000 0.00 1.91
1.00000 0.13088 -0.01317 0.00000 0.00 1.91
1.00000 0.13049 -0.01309 0.00000 0.00 1.92
1.00000 0.13011 -0.01301 0.00000 0.00 1.92
1.00000 0.12973 -0.01293 0.00000 0.00 1.92
1.00000 0.12935 -0.01285 0.00000 0.00 1.92
1.00000 0.12897 -0.01277 0.00000 0.00 1.93
1.00000 0.12859 -0.01269 0.00000 0.00 1.93
1.00000 0.12821 -0.01261 0.00000 0.00 1.93
1.00000 0.12784 -0.01253 0.00000 0.00 1.94
1.00000 0.12746 -0.01245 0.00000 0.00 1.94
1.00000 0.12709 -0.01238 0.00000 0.00 1.94
1.00000 0.12672 -0.01230 0.00000 0.00 1.95
1.00000 0.12635 -0.01222 0.00000 0.00 1.95
1.00000 0.12599 -0.01215 0.00000 0.00 1.95
1.00000 0.12562 -0.01207 0.00000 0.00 1.95
1.00000 0.12526 -0.01200 0.00000 0.00 1.96
1.00000 0.12489 -0.01193 0.00000 0.00 1.96
1.00000 0.12453 -0.01185 0.00000 0.00 1.96
1.00000 0.12417 -0.01178 0.00000 0.00 1.97
1.00000 0.12382 -0.01171 0.00000 0.00 1.97
1.00000 0.12346 -0.01164 0.00000 0.00 1.97
1.00000 0.12310 -0.01157 0.00000 0.00 1.98
1.00000 0.12275 -0.01150 0.00000 0.00 1.98
1.00000 0.12240 -0.01143 0.00000 0.00 1.98
1.00000 0.12205 -0.01136 0.00000 0.00 1.98
1.00000 0.12170 -0.01129 0.00000 0.00 1.99
1.00000 0.12135 -0.01122 0.00000 0.00 1.99
1.00000 0.12100 -0.01115 0.00000 0.00 1.99
1.00000 0.12066 -0.01108 0.00000 0.00 2.00
1.00000 0.12032 -0.01102 0.00000 0.00 2.00
1.00000 0.11997 -0.01095 0.00000 0.00 2.00
1.00000 0.11963 -0.01089 0.00000 0.00 2.00
1.00000 0.11929 -0.01082 0.00000 0.00 2.01
1.00000 0.11896 -0.01076 0.00000 0.00 2.01
1.00000 0.11862 -0.01069 0.00000 0.00 2.01
1.00000 0.11828 -0.01063 0.00000 0.00 2.02
1.00000 0.11795 -0.01056 0.00000 0.00 2.02
1.00000 0.11762 -0.01050 0.00000 0.00 2.02
1.00000 0.11729 -0.01044 0.00000 0.00 2.03
1.00000 0.11696 -0.01038 0.00000 0.00 2.03
1.00000 0.11663 -0.01032 0.00000 0.00 2.03
1.00000 0.11630 -0.01025 0.00000 0.00 2.04
1.00000 0.11598 -0.01019 0.00000 0.00 2.04
1.00000 0.11565 -0.01013 0.00000 0.00 2.04
1.00000 0.11533 -0.01007 0.00000 0.00 2.04
1.00000 0.11501 -0.01001 0.00000 0.00 2.05
1.00000 0.11469 -0.00996 0.00000 0.00 2.05
1.00000 0.11437 -0.00990 0.00000 0.00 2.05
1.00000 0.11405 -0.00984 0.00000 0.00 2.06
1.00000 0.11373 -0.00978 0.00000 0.00 2.06
1.00000 0.11342 -0.00972 0.00000 0.00 2.06
1.00000 0.11310 -0.00967 0.00000 0.00 2.06
1.00000 0.11279 -0.00961 0.00000 0.00 2.07
1.00000 0.11248 -0.00956 0.00000 0.00 2.07
1.00000 0.11217 -0.00950 0.00000 0.00 2.07
1.00000 0.11186 -0.00944 0.00000 0.00 2.08
1.00000 0.11155 -0.00939 0.00000 0.00 2.08
1.00000 0.11125 -0.00934 0.00000 0.00 2.08
1.00000 0.11094 -0.00928 0.00000 0.00 2.09
1.00000 0.11064 -0.00923 0.00000 0.00 2.09
1.00000 0.11033 -0.00918 0.00000 0.00 2.09
1.00000 0.11003 -0.00912 0.00000 0.00 2.10
1.00000 0.10973 -0.00907 0.00000 0.00 2.10
1.00000 0.10943 -0.00902 0.00000 0.00 2.10
1.00000 0.10913 -0.00897 0.00000 0.00 2.10
1.00000 0.10884 -0.00892 0.00000 0.00 2.11
1.00000 0.10854 -0.00886 0.00000 0.00 2.11
1.00000 0.10825 -0.00881 0.00000 0.00 2.11
1.00000 0.10795 -0.00876 0.00000 0.00 2.12
1.00000 0.10766 -0.00871 0.00000 0.00 2.12
1.00000 0.10737 -0.00866 0.00000 0.00 2.12
1.00000 0.10708 -0.00862 0.00000 0.00 2.12
1.00000 0.10679 -0.00857 0.00000 0.00 2.13
1.00000 0.10650 -0.00852 0.00000 0.00 2.13
1.00000 0.10622 -0.00847 0.00000 0.00 2.13
1.00000 0.10593 -0.00842 0.00000 0.00 2.14
1.00000 0.10565 -0.00837 0.00000 0.00 2.14
1.00000 0.10536 -0.00833 0.00000 0.00 2.14
1.00000 0.10508 -0.00828 0.00000 0.00 2.15
1.00000 0.10480 -0.00823 0.00000 0.00 2.15
1.00000 0.10452 -0.00819 0.00000 0.00 2.15
1.00000 0.10424 -0.00814 0.00000 0.00 2.16
1.00000 0.10396 -0.00810 0.00000 0.00 2.16
1.00000 0.10369 -0.00805 0.00000 0.00 2.16
1.00000 0.10341 -0.00801 0.00000 0.00 2.16
1.00000 0.10314 -0.00796 0.00000 0.00 2.17
1.00000 0.10286 -0.00792 0.00000 0.00 2.17
1.00000 0.10259 -0.00787 0.00000 0.00 2.17
1.00000 0.10232 -0.00783 0.00000 0.00 2.18
1.00000 0.10205 -0.00779 0.00000 0.00 2.18
1.00000 0.10178 -0.00774 0.00000 0.00 2.18
1.00000 0.10151 -0.00770 0.00000 0.00 2.19
1.00000 0.10125 -0.00766 0.00000 0.00 2.19
1.00000 0.10098 -0.00762 0.00000 0.00 2.19
1.00000 0.10071 -0.00758 0.00000 0.00 2.19
1.00000 0.10045 -0.00753 0.00000 0.00 2.20
1.00000 0.10019 -0.00749 0.00000 0.00 2.20
1.00000 0.09992 -0.00745 0.00000 0.00 2.20
1.00000 0.09966 -0.00741 0.00000 0.00 2.21
1.00000 0.09940 -0.00737 0.00000 0.00 2.21
1.00000 0.09914 -0.00733 0.00000 0.00 2.21
1.00000 0.09889 -0.00729 0.00000 0.00 2.22
1.00000 0.09863 -0.00725 0.00000 0.00 2.22
1.00000 0.09837 -0.00721 0.00000 0.00 2.22
1.00000 0.09812 -0.00717 0.00000 0.00 2.22
1.00000 0.09786 -0.00713 0.00000 0.00 2.23
1.00000 0.09761 -0.00709 0.00000 0.00 2.23
1.00000 0.09736 -0.00706 0.00000 0.00 2.23
1.00000 0.09711 -0.00702 0.00000 0.00 2.24
1.00000 0.09686 -0.00698 0.00000 0.00 2.24
1.00000 0.09661 -0.00694 0.00000 0.00 2.24
1.00000 0.09636 -0.00691 0.00000 0.00 2.25
1.00000 0.09611 -0.00687 0.00000 0.00 2.25
1.00000 0.09586 -0.00683 0.00000 0.00 2.25
1.00000 0.09562 -0.00680 0.00000 0.00 2.25
1.00000 0.09537 -0.00676 0.00000 0.00 2.26
1.00000 0.09513 -0.00672 0.00000 0.00 2.26
1.00000 0.09489 -0.00669 0.00000 0.00 2.26
1.00000 0.09464 -0.00665 0.00000 0.00 2.27
1.00000 0.09440 -0.00662 0.00000 0.00 2.27
1.00000 0.09416 -0.00658 0.00000 0.00 2.27
1.00000 0.09392 -0.00655 0.00000 0.00 2.28
1.00000 0.09368 -0.00651 0.00000 0.00 2.28
1.00000 0.09345 -0.00648 0.00000 0.00 2.28
1.00000 0.09321 -0.00644 0.00000 0.00 2.28
1.00000 0.09297 -0.00641 0.00000 0.00 2.29
1.00000 0.09274 -0.00638 0.00000 0.00 2.29
1.00000 0.09251 -0.00634 0.00000 0.00 2.29
1.00000 0.09227 -0.00631 0.00000 0.00 2.30
1.00000 0.09204 -0.00628 0.00000 0.00 2.30
1.00000 0.09181 -0.00624 0.00000 0.00 2.30
1.00000 0.09158 -0.00621 0.00000 0.00 2.31
1.00000 0.09135 -0.00618 0.00000 0.00 2.31
1.00000 0.09112 -0.00615 0.00000 0.00 2.31
1.00000 0.09089 -0.00611 0.00000 0.00 2.31
1.00000 0.09066 -0.00608 0.00000 0.00 2.32
1.00000 0.09044 -0.00605 0.00000 0.00 2.32
1.00000 0.09021 -0.00602 0.00000 0.00 2.32
1.00000 0.08999 -0.00599 0.00000 0.00 2.33
1.00000 0.08976 -0.00596 0.00000 0.00 2.33
1.00000 0.08954 -0.00593 0.00000 0.00 2.33
1.00000 0.08932 -0.00590 0.00000 0.00 2.33
1.00000 0.08910 -0.00586 0.00000 0.00 2.34
1.00000 0.08887 -0.00583 0.00000 0.00 2.34
1.00000 0.08865 -0.00580 0.00000 0.00 2.34
1.00000 0.08844 -0.00577 0.00000 0.00 2.35
1.00000 0.08822 -0.00574 0.00000 0.00 2.35
1.00000 0.08800 -0.00572 0.00000 0.00 2.35
1.00000 0.08778 -0.00569 0.00000 0.00 2.36
1.00000 0.08757 -0.00566 0.00000 0.00 2.36
1.00000 0.08735 -0.00563 0.00000 0.00 2.36
1.00000 0.08714 -0.00560 0.00000 0.00 2.37
1.00000 0.08692 -0.00557 0.00000 0.00 2.37
1.00000 0.08671 -0.00554 0.00000 0.00 2.37
1.00000 0.08650 -0.00551 0.00000 0.00 2.37
1.00000 0.08629 -0.00549 0.00000 0.00 2.38
1.00000 0.08608 -0.00546 0.00000 0.00 2.38
1.00000 0.08587 -0.00543 0.00000 0.00 2.38
1.00000 0.08566 -0.00540 0.00000 0.00 2.39
1.00000 0.08545 -0.00538 0.00000 0.00 2.39
1.00000 0.08524 -0.00535 0.00000 0.00 2.39
1.00000 0.08503 -0.00532 0.00000 0.00 2.40
1.00000 0.08483 -0.00530 0.00000 0.00 2.40
1.00000 0.08462 -0.00527 0.00000 0.00 2.40
1.00000 0.08442 -0.00524 0.00000 0.00 2.40
1.00000 0.08421 -0.00522 0.00000 0.00 2.41
1.00000 0.08401 -0.00519 0.00000 0.00 2.41
1.00000 0.08381 -0.00516 0.00000 0.00 2.41
1.00000 0.08361 -0.00514 0.00000 0.00 2.42
1.00000 0.08341 -0.00511 0.00000 0.00 2.42
1.00000 0.08321 -0.00509 0.00000 0.00 2.42
1.00000 0.08301 -0.00506 0.00000 0.00 2.43
1.00000 0.08281 -0.00504 0.00000 0.00 2.43
1.00000 0.08261 -0.00501 0.00000 0.00 2.43
1.00000 0.08241 -0.00499 0.00000 0.00 2.43
1.00000 0.08221 -0.00496 0.00000 0.00 2.44
1.00000 0.08202 -0.00494 0.00000 0.00 2.44
1.00000 0.08182 -0.00491 0.00000 0.00 2.44
1.00000 0.08163 -0.00489 0.00000 0.00 2.45
1.00000 0.08143 -0.00487 0.00000 0.00 2.45
1.00000 0.08124 -0.00484 0.00000 0.00 2.45
1.00000 0.08105 -0.00482 0.00000 0.00 2.46
1.00000 0.08086 -0.00479 0.00000 0.00 2.46
1.00000 0.08066 -0.00477 0.00000 0.00 2.46
1.00000 0.08047 -0.00475 0.00000 0.00 2.46
1.00000 0.08028 -0.00472 0.00000 0.00 2.47
1.00000 0.08009 -0.00470 0.00000 0.00 2.47
1.00000 0.07991 -0.00468 0.00000 0.00 2.47
1.00000 0.07972 -0.00466 0.00000 0.00 2.48
1.00000 0.07953 -0.00463 0.00000 0.00 2.48
1.00000 0.07934 -0.00461 0.00000 0.00 2.48
1.00000 0.07916 -0.00459 0.00000 0.00 2.49
1.00000 0.07897 -0.00457 0.00000 0.00 2.49
1.00000 0.07879 -0.00454 0.00000 0.00 2.49
1.00000 0.07860 -0.00452 0.00000 0.00 2.49
1.00000 0.07842 -0.00450 0.00000 0.00 2.50
1.00000 0.07824 -0.00448 0.00000 0.00 2.50
1.00000 0.07805 -0.00446 0.00000 0.00 2.50
1.00000 0.07787 -0.00443 0.00000 0.00 2.51
1.00000 0.07769 -0.00441 0.00000 0.00 2.51
1.00000 0.07751 -0.00439 0.00000 0.00 2.51
1.00000 0.07733 -0.00437 0.00000 0.00 2.52
1.00000 0.07715 -0.00435 0.00000 0.00 2.52
1.00000 0.07697 -0.00433 0.00000 0.00 2.52
1.00000 0.07679 -0.00431 0.00000 0.00 2.52
1.00000 0.07662 -0.00429 0.00000 0.00 2.53
1.00000 0.07644 -0.00427 0.00000 0.00 2.53
1.00000 0.07626 -0.00425 0.00000 0.00 2.53
1.00000 0.07609 -0.00423 0.00000 0.00 2.54
1.00000 0.07591 -0.00421 0.00000 0.00 2.54
1.00000 0.07574 -0.00419 0.00000 0.00 2.54
1.00000 0.07557 -0.00417 0.00000 0.00 2.54
1.00000 0.07539 -0.00415 0.00000 0.00 2.55
1.00000 0.07522 -0.00413 0.00000 0.00 2.55
1.00000 0.07505 -0.00411 0.00000 0.00 2.55
1.00000 0.07488 -0.00409 0.00000 0.00 2.56
1.00000 0.07471 -0.00407 0.00000 0.00 2.56
1.00000 0.07453 -0.00405 0.00000 0.00 2.56
1.00000 0.07436 -0.00403 0.00000 0.00 2.57
1.00000 0.07420 -0.00401 0.00000 0.00 2.57
1.00000 0.07403 -0.00399 0.00000 0.00 2.57
1.00000 0.07386 -0.00398 0.00000 0.00 2.58
1.00000 0.07369 -0.00396 0.00000 0.00 2.58
1.00000 0.07352 -0.00394 0.00000 0.00 2.58
1.00000 0.07336 -0.00392 0.00000 0.00 2.58
1.00000 0.07319 -0.00390 0.00000 0.00 2.59
1.00000 0.07303 -0.00388 0.00000 0.00 2.59
1.00000 0.07286 -0.00387 0.00000 0.00 2.59
1.00000 0.07270 -0.00385 0.00000 0.00 2.60
1.00000 0.07253 -0.00383 0.00000 0.00 2.60
1.00000 0.07237 -0.00381 0.00000 0.00 2.60
1.00000 0.07221 -0.00379 0.00000 0.00 2.60
1.00000 0.07205 -0.00378 0.00000 0.00 2.61
1.00000 0.07189 -0.00376 0.00000 0.00 2.61
1.00000 0.07172 -0.00374 0.00000 0.00 2.61
1.00000 0.07156 -0.00372 0.00000 0.00 2.62
1.00000 0.07140 -0.00371 0.00000 0.00 2.62
1.00000 0.07125 -0.00369 0.00000 0.00 2.62
1.00000 0.07109 -0.00367 0.00000 0.00 2.63
1.00000 0.07093 -0.00366 0.00000 0.00 2.63
1.00000 0.07077 -0.00364 0.00000 0.00 2.63
1.00000 0.07061 -0.00362 0.00000 0.00 2.64
1.00000 0.07046 -0.00361 0.00000 0.00 2.64
1.00000 0.07030 -0.00359 0.00000 0.00 2.64
1.00000 0.07014 -0.00357 0.00000 0.00 2.64
1.00000 0.06999 -0.00356 0.00000 0.00 2.65
1.00000 0.06983 -0.00354 0.00000 0.00 2.65
1.00000 0.06968 -0.00353 0.00000 0.00 2.65
1.00000 0.06953 -0.00351 0.00000 0.00 2.66
1.00000 0.06937 -0.00349 0.00000 0.00 2.66
1.00000 0.06922 -0.00348 0.00000 0.00 2.66
1.00000 0.06907 -0.00346 0.00000 0.00 2.67
1.00000 0.06892 -0.00345 0.00000 0.00 2.67
1.00000 0.06877 -0.00343 0.00000 0.00 2.67
1.00000 0.06862 -0.00341 0.00000 0.00 2.67
1.00000 0.06847 -0.00340 0.00000 0.00 2.68
1.00000 0.06832 -0.00338 0.00000 0.00 2.68
1.00000 0.06817 -0.00337 0.00000 0.00 2.68
1.00000 0.06802 -0.00335 0.00000 0.00 2.69
1.00000 0.06787 -0.00334 0.00000 0.00 2.69
1.00000 0.06772 -0.00332 0.00000 0.00 2.69
1.00000 0.06757 -0.00331 0.00000 0.00 2.70
1.00000 0.06743 -0.00329 0.00000 0.00 2.70
1.00000 0.06728 -0.00328 0.00000 0.00 2.70
1.00000 0.06713 -0.00326 0.00000 0.00 2.70
1.00000 0.06699 -0.00325 0.00000 0.00 2.71
1.00000 0.06684 -0.00324 0.00000 0.00 2.71
1.00000 0.06670 -0.00322 0.00000 0.00 2.71
1.00000 0.06656 -0.00321 0.00000 0.00 2.72
1.00000 0.06641 -0.00319 0.00000 0.00 2.72
1.00000 0.06627 -0.00318 0.00000 0.00 2.72
1.00000 0.06613 -0.00316 0.00000 0.00 2.73
1.00000 0.06598 -0.00315 0.00000 0.00 2.73
1.00000 0.06584 -0.00314 0.00000 0.00 2.73
1.00000 0.06570 -0.00312 0.00000 0.00 2.73
1.00000 0.06556 -0.00311 0.00000 0.00 2.74
1.00000 0.06542 -0.00310 0.00000 0.00 2.74
1.00000 0.06528 -0.00308 0.00000 0.00 2.74
1.00000 0.06514 -0.00307 0.00000 0.00 2.75
1.00000 0.06500 -0.00306 0.00000 0.00 2.75
1.00000 0.06486 -0.00304 0.00000 0.00 2.75
1.00000 0.06472 -0.00303 0.00000 0.00 2.76
1.00000 0.06459 -0.00302 0.00000 0.00 2.76
1.00000 0.06445 -0.00300 0.00000 0.00 2.76
1.00000 0.06431 -0.00299 0.00000 0.00 2.76
1.00000 0.06418 -0.00298 0.00000 0.00 2.77
1.00000 0.06404 -0.00296 0.00000 0.00 2.77
1.00000 0.06390 -0.00295 0.00000 0.00 2.77
1.00000 0.06377 -0.00294 0.00000 0.00 2.78
1.00000 0.06363 -0.00292 0.00000 0.00 2.78
1.00000 0.06350 -0.00291 0.00000 0.00 2.78
1.00000 0.06337 -0.00290 0.00000 0.00 2.79
1.00000 0.06323 -0.00289 0.00000 0.00 2.79
1.00000 0.06310 -0.00287 0.00000 0.00 2.79
1.00000 0.06297 -0.00286 0.00000 0.00 2.79
1.00000 0.06283 -0.00285 0.00000 0.00 2.80
1.00000 0.06270 -0.00284 0.00000 0.00 2.80
1.00000 0.06257 -0.00282 0.00000 0.00 2.80
1.00000 0.06244 -0.00281 0.00000 0.00 2.81
1.00000 0.06231 -0.00280 0.00000 0.00 2.81
1.00000 0.06218 -0.00279 0.00000 0.00 2.81
1.00000 0.06205 -0.00278 0.00000 0.00 2.81
1.00000 0.06192 -0.00276 0.00000 0.00 2.82
1.00000 0.06179 -0.00275 0.00000 0.00 2.82
1.00000 0.06166 -0.00274 0.00000 0.00 2.82
1.00000 0.06153 -0.00273 0.00000 0.00 2.83
1.00000 0.06141 -0.00272 0.00000 0.00 2.83
1.00000 0.06128 -0.00271 0.00000 0.00 2.83
1.00000 0.06115 -0.00269 0.00000 0.00 2.84
1.00000 0.06103 -0.00268 0.00000 0.00 2.84
1.00000 0.06090 -0.00267 0.00000 0.00 2.84
1.00000 0.06077 -0.00266 0.00000 0.00 2.85
1.00000 0.06065 -0.00265 0.00000 0.00 2.85
1.00000 0.06052 -0.00264 0.00000 0.00 2.85
1.00000 0.06040 -0.00263 0.00000 0.00 2.85
1.00000 0.06027 -0.00262 0.00000 0.00 2.86
1.00000 0.06015 -0.00260 0.00000 0.00 2.86
1.00000 0.06003 -0.00259 0.00000 0.00 2.86
1.00000 0.05990 -0.00258 0.00000 0.00 2.87
1.00000 0.05978 -0.00257 0.00000 0.00 2.87
1.00000 0.05966 -0.00256 0.00000 0.00 2.87
1.00000 0.05954 -0.00255 0.00000 0.00 2.88
1.00000 0.05941 -0.00254 0.00000 0.00 2.88
1.00000 0.05929 -0.00253 0.00000 0.00 2.88
1.00000 0.05917 -0.00252 0.00000 0.00 2.88
1.00000 0.05905 -0.00251 0.00000 0.00 2.89
1.00000 0.05893 -0.00250 0.00000 0.00 2.89
1.00000 0.05881 -0.00249 0.00000 0.00 2.89
1.00000 0.05869 -0.00248 0.00000 0.00 2.90
1.00000 0.05857 -0.00247 0.00000 0.00 2.90
1.00000 0.05845 -0.00246 0.00000 0.00 2.90
1.00000 0.05833 -0.00245 0.00000 0.00 2.91
1.00000 0.05822 -0.00244 0.00000 0.00 2.91
1.00000 0.05810 -0.00243 0.00000 0.00 2.91
1.00000 0.05798 -0.00242 0.00000 0.00 2.91
1.00000 0.05786 -0.00241 0.00000 0.00 2.92
1.00000 0.05775 -0.00240 0.00000 0.00 2.92
1.00000 0.05763 -0.00239 0.00000 0.00 2.92
1.00000 0.05752 -0.00238 0.00000 0.00 2.93
1.00000 0.05740 -0.00237 0.00000 0.00 2.93
1.00000 0.05728 -0.00236 0.00000 0.00 2.93
1.00000 0.05717 -0.00235 0.00000 0.00 2.94
1.00000 0.05705 -0.00234 0.00000 0.00 2.94
1.00000 0.05694 -0.00233 0.00000 0.00 2.94
1.00000 0.05683 -0.00232 0.00000 0.00 2.94
1.00000 0.05671 -0.00231 0.00000 0.00 2.95
1.00000 0.05660 -0.00230 0.00000 0.00 2.95
1.00000 0.05649 -0.00229 0.00000 0.00 2.95
