# a0 a2 a4 a6 delta sigmaJ
1.00000 -0.15765 -0.07362 0.00000 -49.92 2.50
1.00000 -0.15766 -0.07362 0.00000 -49.80 2.50
1.00000 -0.15767 -0.07362 0.00000 -49.68 2.50
1.00000 -0.15769 -0.07362 0.00000 -49.56 2.50
1.00000 -0.15770 -0.07362 0.00000 -49.44 2.50
1.00000 -0.15771 -0.07362 0.00000 -49.32 2.50
1.00000 -0.15773 -0.07361 0.00000 -49.20 2.50
1.00000 -0.15774 -0.07361 0.00000 -49.08 2.50
1.00000 -0.15776 -0.07361 0.00000 -48.96 2.50
1.00000 -0.15777 -0.07361 0.00000 -48.84 2.50
1.00000 -0.15778 -0.07361 0.00000 -48.72 2.50
1.00000 -0.15780 -0.07361 0.00000 -48.60 2.50
1.00000 -0.15781 -0.07361 0.00000 -48.48 2.50
1.00000 -0.15783 -0.07361 0.00000 -48.36 2.50
1.00000 -0.15784 -0.07361 0.00000 -48.24 2.50
1.00000 -0.15785 -0.07361 0.00000 -48.12 2.50
1.00000 -0.15787 -0.07361 0.00000 -48.00 2.50
1.00000 -0.15788 -0.07361 0.00000 -47.88 2.50
1.00000 -0.15790 -0.07361 0.00000 -47.76 2.50
1.00000 -0.15791 -0.07361 0.00000 -47.64 2.50
1.00000 -0.15793 -0.07361 0.00000 -47.52 2.50
1.00000 -0.15794 -0.07361 0.00000 -47.40 2.50
1.00000 -0.15796 -0.07361 0.00000 -47.28 2.50
1.00000 -0.15797 -0.07361 0.00000 -47.16 2.50
1.00000 -0.15799 -0.07361 0.00000 -47.04 2.50
1.00000 -0.15800 -0.07361 0.00000 -46.92 2.50
1.00000 -0.15802 -0.07361 0.00000 -46.80 2.50
1.00000 -0.15803 -0.07361 0.00000 -46.68 2.50
1.00000 -0.15805 -0.07361 0.00000 -46.56 2.50
1.00000 -0.15806 -0.07361 0.00000 -46.44 2.50
1.00000 -0.15808 -0.07361 0.00000 -46.32 2.50
1.00000 -0.15809 -0.07361 0.00000 -46.20 2.50
1.00000 -0.15811 -0.07361 0.00000 -46.08 2.50
1.00000 -0.15812 -0.07361 0.00000 -45.96 2.50
1.00000 -0.15814 -0.07361 0.00000 -45.84 2.50
1.00000 -0.15816 -0.07361 0.00000 -45.72 2.50
1.00000 -0.15817 -0.07361 0.00000 -45.60 2.50
1.00000 -0.15819 -0.07361 0.00000 -45.48 2.50
1.00000 -0.15820 -0.07361 0.00000 -45.36 2.50
1.00000 -0.15822 -0.07361 0.00000 -45.24 2.50
1.00000 -0.15824 -0.07361 0.00000 -45.12 2.50
1.00000 -0.15825 -0.07361 0.00000 -45.00 2.50
1.00000 -0.15827 -0.07361 0.00000 -44.88 2.50
1.00000 -0.15829 -0.07361 0.00000 -44.76 2.50
1.00000 -0.15830 -0.07361 0.00000 -44.64 2.50
1.00000 -0.15832 -0.07361 0.00000 -44.52 2.50
1.00000 -0.15834 -0.07361 0.00000 -44.40 2.50
1.00000 -0.15835 -0.07361 0.00000 -44.28 2.50
1.00000 -0.15837 -0.07361 0.00000 -44.16 2.50
1.00000 -0.15839 -0.07361 0.00000 -44.04 2.50
1.00000 -0.15840 -0.07361 0.00000 -43.92 2.50
1.00000 -0.15842 -0.07361 0.00000 -43.80 2.50
1.00000 -0.15844 -0.07361 0.00000 -43.68 2.50
1.00000 -0.15846 -0.07361 0.00000 -43.56 2.50
1.00000 -0.15847 -0.07361 0.00000 -43.44 2.50
1.00000 -0.15849 -0.07361 0.00000 -43.32 2.50
1.00000 -0.15851 -0.07361 0.00000 -43.20 2.50
1.00000 -0.15853 -0.07361 0.00000 -43.08 2.50
1.00000 -0.15854 -0.07361 0.00000 -42.96 2.50
1.00000 -0.15856 -0.07361 0.00000 -42.84 2.50
1.00000 -0.15858 -0.07361 0.00000 -42.72 2.50
1.00000 -0.15860 -0.07360 0.00000 -42.60 2.50
1.00000 -0.15862 -0.07360 0.00000 -42.48 2.50
1.00000 -0.15863 -0.07360 0.00000 -42.36 2.50
1.00000 -0.15865 -0.07360 0.00000 -42.24 2.50
1.00000 -0.15867 -0.07360 0.00000 -42.12 2.50
1.00000 -0.15869 -0.07360 0.00000 -42.00 2.50
1.00000 -0.15871 -0.07360 0.00000 -41.88 2.50
1.00000 -0.15873 -0.07360 0.00000 -41.76 2.50
1.00000 -0.15875 -0.07360 0.00000 -41.64 2.50
1.00000 -0.15877 -0.07360 0.00000 -41.52 2.50
1.00000 -0.15879 -0.07360 0.00000 -41.40 2.50
1.00000 -0.15880 -0.07360 0.00000 -41.28 2.50
1.00000 -0.15882 -0.07360 0.00000 -41.16 2.50
1.00000 -0.15884 -0.07360 0.00000 -41.04 2.50
1.00000 -0.15886 -0.07360 0.00000 -40.92 2.50
1.00000 -0.15888 -0.07360 0.00000 -40.80 2.50
1.00000 -0.15890 -0.07360 0.00000 -40.68 2.50
1.00000 -0.15892 -0.07360 0.00000 -40.56 2.50
1.00000 -0.15894 -0.07360 0.00000 -40.44 2.50
1.00000 -0.15896 -0.07360 0.00000 -40.32 2.50
1.00000 -0.15898 -0.07360 0.00000 -40.20 2.50
1.00000 -0.15900 -0.07360 0.00000 -40.08 2.50
1.00000 -0.15902 -0.07360 0.00000 -39.96 2.50
1.00000 -0.15904 -0.07360 0.00000 -39.84 2.50
1.00000 -0.15907 -0.07360 0.00000 -39.72 2.50
1.00000 -0.15909 -0.07360 0.00000 -39.60 2.50
1.00000 -0.15911 -0.07360 0.00000 -39.48 2.50
1.00000 -0.15913 -0.07360 0.00000 -39.36 2.50
1.00000 -0.15915 -0.07360 0.00000 -39.24 2.50
1.00000 -0.15917 -0.07360 0.00000 -39.12 2.50
1.00000 -0.15919 -0.07360 0.00000 -39.00 2.50
1.00000 -0.15921 -0.07360 0.00000 -38.88 2.50
1.00000 -0.15924 -0.07360 0.00000 -38.76 2.50
1.00000 -0.15926 -0.07360 0.00000 -38.64 2.50
1.00000 -0.15928 -0.07360 0.00000 -38.52 2.50
1.00000 -0.15930 -0.07360 0.00000 -38.40 2.50
1.00000 -0.15932 -0.07360 0.00000 -38.28 2.50
1.00000 -0.15935 -0.07359 0.00000 -38.16 2.50
1.00000 -0.15937 -0.07359 0.00000 -38.04 2.50
1.00000 -0.15939 -0.07359 0.00000 -37.92 2.50
1.00000 -0.15942 -0.07359 0.00000 -37.80 2.50
1.00000 -0.15944 -0.07359 0.00000 -37.68 2.50
1.00000 -0.15946 -0.07359 0.00000 -37.56 2.50
1.00000 -0.15948 -0.07359 0.00000 -37.44 2.50
1.00000 -0.15951 -0.07359 0.00000 -37.32 2.50
1.00000 -0.15953 -0.07359 0.00000 -37.20 2.50
1.00000 -0.15956 -0.07359 0.00000 -37.08 2.50
1.00000 -0.15958 -0.07359 0.00000 -36.96 2.50
1.00000 -0.15960 -0.07359 0.00000 -36.84 2.50
1.00000 -0.15963 -0.07359 0.00000 -36.72 2.50
1.00000 -0.15965 -0.07359 0.00000 -36.60 2.50
1.00000 -0.15968 -0.07359 0.00000 -36.48 2.50
1.00000 -0.15970 -0.07359 0.00000 -36.36 2.50
1.00000 -0.15973 -0.07359 0.00000 -36.24 2.50
1.00000 -0.15975 -0.07359 0.00000 -36.12 2.50
1.00000 -0.15978 -0.07359 0.00000 -36.00 2.50
1.00000 -0.15980 -0.07359 0.00000 -35.88 2.50
1.00000 -0.15983 -0.07359 0.00000 -35.76 2.50
1.00000 -0.15985 -0.07359 0.00000 -35.64 2.50
1.00000 -0.15988 -0.07359 0.00000 -35.52 2.50
1.00000 -0.15990 -0.07359 0.00000 -35.40 2.50
1.00000 -0.15993 -0.07359 0.00000 -35.28 2.50
1.00000 -0.15996 -0.07359 0.00000 -35.16 2.50
1.00000 -0.15998 -0.07359 0.00000 -35.04 2.50
1.00000 -0.16001 -0.07359 0.00000 -34.92 2.50
1.00000 -0.16004 -0.07358 0.00000 -34.80 2.50
1.00000 -0.16006 -0.07358 0.00000 -34.68 2.50
1.00000 -0.16009 -0.07358 0.00000 -34.56 2.50
1.00000 -0.16012 -0.07358 0.00000 -34.44 2.50
1.00000 -0.16014 -0.07358 0.00000 -34.32 2.50
1.00000 -0.16017 -0.07358 0.00000 -34.20 2.50
1.00000 -0.16020 -0.07358 0.00000 -34.08 2.50
1.00000 -0.16023 -0.07358 0.00000 -33.96 2.50
1.00000 -0.16026 -0.07358 0.00000 -33.84 2.50
1.00000 -0.16028 -0.07358 0.00000 -33.72 2.50
1.00000 -0.16031 -0.07358 0.00000 -33.60 2.50
1.00000 -0.16034 -0.07358 0.00000 -33.48 2.50
1.00000 -0.16037 -0.07358 0.00000 -33.36 2.50
1.00000 -0.16040 -0.07358 0.00000 -33.24 2.50
1.00000 -0.16043 -0.07358 0.00000 -33.12 2.50
1.00000 -0.16046 -0.07358 0.00000 -33.00 2.50
1.00000 -0.16049 -0.07358 0.00000 -32.88 2.50
1.00000 -0.16052 -0.07358 0.00000 -32.76 2.50
1.00000 -0.16055 -0.07358 0.00000 -32.64 2.50
1.00000 -0.16058 -0.07358 0.00000 -32.52 2.50
1.00000 -0.16061 -0.07358 0.00000 -32.40 2.50
1.00000 -0.16064 -0.07357 0.00000 -32.28 2.50
1.00000 -0.16067 -0.07357 0.00000 -32.16 2.50
1.00000 -0.16070 -0.07357 0.00000 -32.04 2.50
1.00000 -0.16073 -0.07357 0.00000 -31.92 2.50
1.00000 -0.16077 -0.07357 0.00000 -31.80 2.50
1.00000 -0.16080 -0.07357 0.00000 -31.68 2.50
1.00000 -0.16083 -0.07357 0.00000 -31.56 2.50
1.00000 -0.16086 -0.07357 0.00000 -31.44 2.50
1.00000 -0.16090 -0.07357 0.00000 -31.32 2.50
1.00000 -0.16093 -0.07357 0.00000 -31.20 2.50
1.00000 -0.16096 -0.07357 0.00000 -31.08 2.50
1.00000 -0.16100 -0.07357 0.00000 -30.96 2.50
1.00000 -0.16103 -0.07357 0.00000 -30.84 2.50
1.00000 -0.16106 -0.07357 0.00000 -30.72 2.50
1.00000 -0.16110 -0.07357 0.00000 -30.60 2.50
1.00000 -0.16113 -0.07357 0.00000 -30.48 2.50
1.00000 -0.16117 -0.07357 0.00000 -30.36 2.50
1.00000 -0.16120 -0.07356 0.00000 -30.24 2.50
1.00000 -0.16124 -0.07356 0.00000 -30.12 2.50
1.00000 -0.16127 -0.07356 0.00000 -30.00 2.50
1.00000 -0.16131 -0.07356 0.00000 -29.88 2.50
1.00000 -0.16134 -0.07356 0.00000 -29.76 2.50
1.00000 -0.16138 -0.07356 0.00000 -29.64 2.50
1.00000 -0.16142 -0.07356 0.00000 -29.52 2.50
1.00000 -0.16145 -0.07356 0.00000 -29.40 2.50
1.00000 -0.16149 -0.07356 0.00000 -29.28 2.50
1.00000 -0.16153 -0.07356 0.00000 -29.16 2.50
1.00000 -0.16157 -0.07356 0.00000 -29.04 2.50
1.00000 -0.16160 -0.07356 0.00000 -28.92 2.50
1.00000 -0.16164 -0.07356 0.00000 -28.80 2.50
1.00000 -0.16168 -0.07356 0.00000 -28.68 2.50
1.00000 -0.16172 -0.07356 0.00000 -28.56 2.50
1.00000 -0.16176 -0.07355 0.00000 -28.44 2.50
1.00000 -0.16180 -0.07355 0.00000 -28.32 2.50
1.00000 -0.16184 -0.07355 0.00000 -28.20 2.50
1.00000 -0.16188 -0.07355 0.00000 -28.08 2.50
1.00000 -0.16192 -0.07355 0.00000 -27.96 2.50
1.00000 -0.16196 -0.07355 0.00000 -27.84 2.50
1.00000 -0.16200 -0.07355 0.00000 -27.72 2.50
1.00000 -0.16204 -0.07355 0.00000 -27.60 2.50
1.00000 -0.16208 -0.07355 0.00000 -27.48 2.50
1.00000 -0.16213 -0.07355 0.00000 -27.36 2.50
1.00000 -0.16217 -0.07355 0.00000 -27.24 2.50
1.00000 -0.16221 -0.07355 0.00000 -27.12 2.50
1.00000 -0.16226 -0.07354 0.00000 -27.00 2.50
1.00000 -0.16230 -0.07354 0.00000 -26.88 2.50
1.00000 -0.16234 -0.07354 0.00000 -26.76 2.50
1.00000 -0.16239 -0.07354 0.00000 -26.64 2.50
1.00000 -0.16243 -0.07354 0.00000 -26.52 2.50
1.00000 -0.16248 -0.07354 0.00000 -26.40 2.50
1.00000 -0.16252 -0.07354 0.00000 -26.28 2.50
1.00000 -0.16257 -0.07354 0.00000 -26.16 2.50
1.00000 -0.16262 -0.07354 0.00000 -26.04 2.50
1.00000 -0.16266 -0.07354 0.00000 -25.92 2.50
1.00000 -0.16271 -0.07353 0.00000 -25.80 2.50
1.00000 -0.16276 -0.07353 0.00000 -25.68 2.50
1.00000 -0.16280 -0.07353 0.00000 -25.56 2.50
1.00000 -0.16285 -0.07353 0.00000 -25.44 2.50
1.00000 -0.16290 -0.07353 0.00000 -25.32 2.50
1.00000 -0.16295 -0.07353 0.00000 -25.20 2.50
1.00000 -0.16300 -0.07353 0.00000 -25.08 2.50
1.00000 -0.16305 -0.07353 0.00000 -24.96 2.50
1.00000 -0.16310 -0.07353 0.00000 -24.84 2.50
1.00000 -0.16315 -0.07353 0.00000 -24.72 2.50
1.00000 -0.16320 -0.07352 0.00000 -24.60 2.50
1.00000 -0.16326 -0.07352 0.00000 -24.48 2.50
1.00000 -0.16331 -0.07352 0.00000 -24.36 2.50
1.00000 -0.16336 -0.07352 0.00000 -24.24 2.50
1.00000 -0.16341 -0.07352 0.00000 -24.12 2.50
1.00000 -0.16347 -0.07352 0.00000 -24.00 2.50
1.00000 -0.16352 -0.07352 0.00000 -23.88 2.50
1.00000 -0.16358 -0.07352 0.00000 -23.76 2.50
1.00000 -0.16363 -0.07351 0.00000 -23.64 2.50
1.00000 -0.16369 -0.07351 0.00000 -23.52 2.50
1.00000 -0.16375 -0.07351 0.00000 -23.40 2.50
1.00000 -0.16380 -0.07351 0.00000 -23.28 2.50
1.00000 -0.16386 -0.07351 0.00000 -23.16 2.50
1.00000 -0.16392 -0.07351 0.00000 -23.04 2.50
1.00000 -0.16398 -0.07351 0.00000 -22.92 2.50
1.00000 -0.16404 -0.07350 0.00000 -22.80 2.50
1.00000 -0.16410 -0.07350 0.00000 -22.68 2.50
1.00000 -0.16416 -0.07350 0.00000 -22.56 2.50
1.00000 -0.16422 -0.07350 0.00000 -22.44 2.50
1.00000 -0.16428 -0.07350 0.00000 -22.32 2.50
1.00000 -0.16434 -0.07350 0.00000 -22.20 2.50
1.00000 -0.16441 -0.07349 0.00000 -22.08 2.50
1.00000 -0.16447 -0.07349 0.00000 -21.96 2.50
1.00000 -0.16453 -0.07349 0.00000 -21.84 2.50
1.00000 -0.16460 -0.07349 0.00000 -21.72 2.50
1.00000 -0.16466 -0.07349 0.00000 -21.60 2.50
1.00000 -0.16473 -0.07349 0.00000 -21.48 2.50
1.00000 -0.16480 -0.07348 0.00000 -21.36 2.50
1.00000 -0.16486 -0.07348 0.00000 -21.24 2.50
1.00000 -0.16493 -0.07348 0.00000 -21.12 2.50
1.00000 -0.16500 -0.07348 0.00000 -21.00 2.50
1.00000 -0.16507 -0.07348 0.00000 -20.88 2.50
1.00000 -0.16514 -0.07347 0.00000 -20.76 2.50
1.00000 -0.16521 -0.07347 0.00000 -20.64 2.50
1.00000 -0.16529 -0.07347 0.00000 -20.52 2.50
1.00000 -0.16536 -0.07347 0.00000 -20.40 2.50
1.00000 -0.16543 -0.07347 0.00000 -20.28 2.50
1.00000 -0.16551 -0.07346 0.00000 -20.16 2.50
1.00000 -0.16558 -0.07346 0.00000 -20.04 2.50
1.00000 -0.16566 -0.07346 0.00000 -19.92 2.50
1.00000 -0.16573 -0.07346 0.00000 -19.80 2.50
1.00000 -0.16581 -0.07346 0.00000 -19.68 2.50
1.00000 -0.16589 -0.07345 0.00000 -19.56 2.50
1.00000 -0.16597 -0.07345 0.00000 -19.44 2.50
1.00000 -0.16605 -0.07345 0.00000 -19.32 2.50
1.00000 -0.16613 -0.07345 0.00000 -19.20 2.50
1.00000 -0.16621 -0.07344 0.00000 -19.08 2.50
1.00000 -0.16630 -0.07344 0.00000 -18.96 2.50
1.00000 -0.16638 -0.07344 0.00000 -18.84 2.50
1.00000 -0.16647 -0.07344 0.00000 -18.72 2.50
1.00000 -0.16655 -0.07343 0.00000 -18.60 2.50
1.00000 -0.16664 -0.07343 0.00000 -18.48 2.50
1.00000 -0.16673 -0.07343 0.00000 -18.36 2.50
1.00000 -0.16682 -0.07342 0.00000 -18.24 2.50
1.00000 -0.16691 -0.07342 0.00000 -18.12 2.50
1.00000 -0.16700 -0.07342 0.00000 -18.00 2.50
1.00000 -0.16709 -0.07342 0.00000 -17.88 2.50
1.00000 -0.16719 -0.07341 0.00000 -17.76 2.50
1.00000 -0.16728 -0.07341 0.00000 -17.64 2.50
1.00000 -0.16738 -0.07341 0.00000 -17.52 2.50
1.00000 -0.16747 -0.07340 0.00000 -17.40 2.50
1.00000 -0.16757 -0.07340 0.00000 -17.28 2.50
1.00000 -0.16767 -0.07340 0.00000 -17.16 2.50
1.00000 -0.16777 -0.07339 0.00000 -17.04 2.50
1.00000 -0.16787 -0.07339 0.00000 -16.92 2.50
1.00000 -0.16798 -0.07339 0.00000 -16.80 2.50
1.00000 -0.16808 -0.07338 0.00000 -16.68 2.50
1.00000 -0.16819 -0.07338 0.00000 -16.56 2.50
1.00000 -0.16830 -0.07337 0.00000 -16.44 2.50
1.00000 -0.16841 -0.07337 0.00000 -16.32 2.50
1.00000 -0.16852 -0.07337 0.00000 -16.20 2.50
1.00000 -0.16863 -0.07336 0.00000 -16.08 2.50
1.00000 -0.16874 -0.07336 0.00000 -15.96 2.50
1.00000 -0.16886 -0.07335 0.00000 -15.84 2.50
1.00000 -0.16897 -0.07335 0.00000 -15.72 2.50
1.00000 -0.16909 -0.07334 0.00000 -15.60 2.50
1.00000 -0.16921 -0.07334 0.00000 -15.48 2.50
1.00000 -0.16933 -0.07333 0.00000 -15.36 2.50
1.00000 -0.16945 -0.07333 0.00000 -15.24 2.50
1.00000 -0.16958 -0.07332 0.00000 -15.12 2.50
1.00000 -0.16971 -0.07332 0.00000 -15.00 2.50
1.00000 -0.16983 -0.07331 0.00000 -14.88 2.50
1.00000 -0.16996 -0.07331 0.00000 -14.76 2.50
1.00000 -0.17010 -0.07330 0.00000 -14.64 2.50
1.00000 -0.17023 -0.07330 0.00000 -14.52 2.50
1.00000 -0.17036 -0.07329 0.00000 -14.40 2.50
1.00000 -0.17050 -0.07329 0.00000 -14.28 2.50
1.00000 -0.17064 -0.07328 0.00000 -14.16 2.50
1.00000 -0.17078 -0.07327 0.00000 -14.04 2.50
1.00000 -0.17093 -0.07327 0.00000 -13.92 2.50
1.00000 -0.17107 -0.07326 0.00000 -13.80 2.50
1.00000 -0.17122 -0.07325 0.00000 -13.68 2.50
1.00000 -0.17137 -0.07325 0.00000 -13.56 2.50
1.00000 -0.17153 -0.07324 0.00000 -13.44 2.50
1.00000 -0.17168 -0.07323 0.00000 -13.32 2.50
1.00000 -0.17184 -0.07323 0.00000 -13.20 2.50
1.00000 -0.17200 -0.07322 0.00000 -13.08 2.50
1.00000 -0.17216 -0.07321 0.00000 -12.96 2.50
1.00000 -0.17233 -0.07320 0.00000 -12.84 2.50
1.00000 -0.17249 -0.07319 0.00000 -12.72 2.50
1.00000 -0.17266 -0.07318 0.00000 -12.60 2.50
1.00000 -0.17284 -0.07318 0.00000 -12.48 2.50
1.00000 -0.17301 -0.07317 0.00000 -12.36 2.50
1.00000 -0.17319 -0.07316 0.00000 -12.24 2.50
1.00000 -0.17338 -0.07315 0.00000 -12.12 2.50
1.00000 -0.17356 -0.07314 0.00000 -12.00 2.50
1.00000 -0.17375 -0.07313 0.00000 -11.88 2.50
1.00000 -0.17394 -0.07312 0.00000 -11.76 2.50
1.00000 -0.17414 -0.07311 0.00000 -11.64 2.50
1.00000 -0.17433 -0.07309 0.00000 -11.52 2.50
1.00000 -0.17453 -0.07308 0.00000 -11.40 2.50
1.00000 -0.17474 -0.07307 0.00000 -11.28 2.50
1.00000 -0.17495 -0.07306 0.00000 -11.16 2.50
1.00000 -0.17516 -0.07305 0.00000 -11.04 2.50
1.00000 -0.17538 -0.07303 0.00000 -10.92 2.50
1.00000 -0.17560 -0.07302 0.00000 -10.80 2.50
1.00000 -0.17582 -0.07301 0.00000 -10.68 2.50
1.00000 -0.17605 -0.07299 0.00000 -10.56 2.50
1.00000 -0.17628 -0.07298 0.00000 -10.44 2.50
1.00000 -0.17652 -0.07296 0.00000 -10.32 2.50
1.00000 -0.17676 -0.07294 0.00000 -10.20 2.50
1.00000 -0.17700 -0.07293 0.00000 -10.08 2.50
1.00000 -0.17725 -0.07291 0.00000 -9.96 2.50
1.00000 -0.17751 -0.07289 0.00000 -9.84 2.50
1.00000 -0.17777 -0.07287 0.00000 -9.72 2.50
1.00000 -0.17803 -0.07285 0.00000 -9.60 2.50
1.00000 -0.17830 -0.07283 0.00000 -9.48 2.50
1.00000 -0.17858 -0.07281 0.00000 -9.36 2.50
1.00000 -0.17886 -0.07279 0.00000 -9.24 2.50
1.00000 -0.17914 -0.07277 0.00000 -9.12 2.50
1.00000 -0.17944 -0.07275 0.00000 -9.00 2.50
1.00000 -0.17973 -0.07272 0.00000 -8.88 2.50
1.00000 -0.18004 -0.07270 0.00000 -8.76 2.50
1.00000 -0.18035 -0.07267 0.00000 -8.64 2.50
1.00000 -0.18066 -0.07264 0.00000 -8.52 2.50
1.00000 -0.18099 -0.07262 0.00000 -8.40 2.50
1.00000 -0.18132 -0.07259 0.00000 -8.28 2.50
1.00000 -0.18165 -0.07256 0.00000 -8.16 2.50
1.00000 -0.18200 -0.07252 0.00000 -8.04 2.50
1.00000 -0.18235 -0.07249 0.00000 -7.92 2.50
1.00000 -0.18270 -0.07245 0.00000 -7.80 2.50
1.00000 -0.18307 -0.07242 0.00000 -7.68 2.50
1.00000 -0.18344 -0.07238 0.00000 -7.56 2.50
1.00000 -0.18382 -0.07234 0.00000 -7.44 2.50
1.00000 -0.18421 -0.07230 0.00000 -7.32 2.50
1.00000 -0.18461 -0.07225 0.00000 -7.20 2.50
1.00000 -0.18502 -0.07220 0.00000 -7.08 2.50
1.00000 -0.18543 -0.07216 0.00000 -6.96 2.50
1.00000 -0.18585 -0.07210 0.00000 -6.84 2.50
1.00000 -0.18629 -0.07205 0.00000 -6.72 2.50
1.00000 -0.18673 -0.07199 0.00000 -6.60 2.50
1.00000 -0.18718 -0.07193 0.00000 -6.48 2.50
1.00000 -0.18764 -0.07187 0.00000 -6.36 2.50
1.00000 -0.18811 -0.07180 0.00000 -6.24 2.50
1.00000 -0.18858 -0.07173 0.00000 -6.12 2.50
