# a0 a2 a4 a6 delta sigmaJ
1.00000 -0.04522 0.06871 -0.00000 -47.64 3.50
1.00000 -0.04527 0.06871 -0.00000 -47.52 3.50
1.00000 -0.04532 0.06871 -0.00000 -47.40 3.50
1.00000 -0.04537 0.06871 -0.00000 -47.28 3.50
1.00000 -0.04543 0.06871 -0.00000 -47.16 3.50
1.00000 -0.04548 0.06871 -0.00000 -47.04 3.50
1.00000 -0.04553 0.06871 -0.00000 -46.92 3.50
1.00000 -0.04558 0.06871 -0.00000 -46.80 3.50
1.00000 -0.04563 0.06871 -0.00000 -46.68 3.50
1.00000 -0.04569 0.06871 -0.00000 -46.56 3.50
1.00000 -0.04574 0.06871 -0.00000 -46.44 3.50
1.00000 -0.04579 0.06871 -0.00000 -46.32 3.50
1.00000 -0.04584 0.06871 -0.00000 -46.20 3.50
1.00000 -0.04590 0.06871 -0.00000 -46.08 3.50
1.00000 -0.04595 0.06871 -0.00000 -45.96 3.50
1.00000 -0.04601 0.06871 -0.00000 -45.84 3.50
1.00000 -0.04606 0.06871 -0.00000 -45.72 3.50
1.00000 -0.04612 0.06871 -0.00000 -45.60 3.50
1.00000 -0.04617 0.06871 -0.00000 -45.48 3.50
1.00000 -0.04623 0.06871 -0.00000 -45.36 3.50
1.00000 -0.04628 0.06871 -0.00000 -45.24 3.50
1.00000 -0.04634 0.06871 -0.00000 -45.12 3.50
1.00000 -0.04639 0.06871 -0.00000 -45.00 3.50
1.00000 -0.04645 0.06871 -0.00000 -44.88 3.50
1.00000 -0.04651 0.06871 -0.00000 -44.76 3.50
1.00000 -0.04657 0.06871 -0.00000 -44.64 3.50
1.00000 -0.04662 0.06871 -0.00000 -44.52 3.50
1.00000 -0.04668 0.06871 -0.00000 -44.40 3.50
1.00000 -0.04674 0.06871 -0.00000 -44.28 3.50
1.00000 -0.04680 0.06871 -0.00000 -44.16 3.50
1.00000 -0.04686 0.06871 -0.00000 -44.04 3.50
1.00000 -0.04692 0.06871 -0.00000 -43.92 3.50
1.00000 -0.04697 0.06871 -0.00000 -43.80 3.50
1.00000 -0.04703 0.06871 -0.00000 -43.68 3.50
1.00000 -0.04709 0.06871 -0.00000 -43.56 3.50
1.00000 -0.04716 0.06871 -0.00000 -43.44 3.50
1.00000 -0.04722 0.06871 -0.00000 -43.32 3.50
1.00000 -0.04728 0.06871 -0.00000 -43.20 3.50
1.00000 -0.04734 0.06871 -0.00000 -43.08 3.50
1.00000 -0.04740 0.06870 -0.00000 -42.96 3.50
1.00000 -0.04746 0.06870 -0.00000 -42.84 3.50
1.00000 -0.04752 0.06870 -0.00000 -42.72 3.50
1.00000 -0.04759 0.06870 -0.00000 -42.60 3.50
1.00000 -0.04765 0.06870 -0.00000 -42.48 3.50
1.00000 -0.04771 0.06870 -0.00000 -42.36 3.50
1.00000 -0.04778 0.06870 -0.00000 -42.24 3.50
1.00000 -0.04784 0.06870 -0.00000 -42.12 3.50
1.00000 -0.04791 0.06870 -0.00000 -42.00 3.50
1.00000 -0.04797 0.06870 -0.00000 -41.88 3.50
1.00000 -0.04804 0.06870 -0.00000 -41.76 3.50
1.00000 -0.04810 0.06870 -0.00000 -41.64 3.50
1.00000 -0.04817 0.06870 -0.00000 -41.52 3.50
1.00000 -0.04824 0.06870 -0.00000 -41.40 3.50
1.00000 -0.04830 0.06870 -0.00000 -41.28 3.50
1.00000 -0.04837 0.06870 -0.00000 -41.16 3.50
1.00000 -0.04844 0.06870 -0.00000 -41.04 3.50
1.00000 -0.04851 0.06870 -0.00000 -40.92 3.50
1.00000 -0.04857 0.06870 -0.00000 -40.80 3.50
1.00000 -0.04864 0.06870 -0.00000 -40.68 3.50
1.00000 -0.04871 0.06870 -0.00000 -40.56 3.50
1.00000 -0.04878 0.06870 -0.00000 -40.44 3.50
1.00000 -0.04885 0.06870 -0.00000 -40.32 3.50
1.00000 -0.04892 0.06870 -0.00000 -40.20 3.50
1.00000 -0.04899 0.06870 -0.00000 -40.08 3.50
1.00000 -0.04907 0.06870 -0.00000 -39.96 3.50
1.00000 -0.04914 0.06870 -0.00000 -39.84 3.50
1.00000 -0.04921 0.06870 -0.00000 -39.72 3.50
1.00000 -0.04928 0.06870 -0.00000 -39.60 3.50
1.00000 -0.04936 0.06870 -0.00000 -39.48 3.50
1.00000 -0.04943 0.06870 -0.00000 -39.36 3.50
1.00000 -0.04950 0.06870 -0.00000 -39.24 3.50
1.00000 -0.04958 0.06870 -0.00000 -39.12 3.50
1.00000 -0.04965 0.06870 -0.00000 -39.00 3.50
1.00000 -0.04973 0.06870 -0.00000 -38.88 3.50
1.00000 -0.04980 0.06870 -0.00000 -38.76 3.50
1.00000 -0.04988 0.06870 -0.00000 -38.64 3.50
1.00000 -0.04996 0.06870 -0.00000 -38.52 3.50
1.00000 -0.05003 0.06870 -0.00000 -38.40 3.50
1.00000 -0.05011 0.06870 -0.00000 -38.28 3.50
1.00000 -0.05019 0.06870 -0.00000 -38.16 3.50
1.00000 -0.05027 0.06869 -0.00000 -38.04 3.50
1.00000 -0.05035 0.06869 -0.00000 -37.92 3.50
1.00000 -0.05043 0.06869 -0.00000 -37.80 3.50
1.00000 -0.05051 0.06869 -0.00000 -37.68 3.50
1.00000 -0.05059 0.06869 -0.00000 -37.56 3.50
1.00000 -0.05067 0.06869 -0.00000 -37.44 3.50
1.00000 -0.05075 0.06869 -0.00000 -37.32 3.50
1.00000 -0.05083 0.06869 -0.00000 -37.20 3.50
1.00000 -0.05092 0.06869 -0.00000 -37.08 3.50
1.00000 -0.05100 0.06869 -0.00000 -36.96 3.50
1.00000 -0.05109 0.06869 -0.00000 -36.84 3.50
1.00000 -0.05117 0.06869 -0.00000 -36.72 3.50
1.00000 -0.05125 0.06869 -0.00000 -36.60 3.50
1.00000 -0.05134 0.06869 -0.00000 -36.48 3.50
1.00000 -0.05143 0.06869 -0.00000 -36.36 3.50
1.00000 -0.05151 0.06869 -0.00000 -36.24 3.50
1.00000 -0.05160 0.06869 -0.00000 -36.12 3.50
1.00000 -0.05169 0.06869 -0.00000 -36.00 3.50
1.00000 -0.05178 0.06869 -0.00000 -35.88 3.50
1.00000 -0.05187 0.06869 -0.00000 -35.76 3.50
1.00000 -0.05196 0.06869 -0.00000 -35.64 3.50
1.00000 -0.05205 0.06869 -0.00000 -35.52 3.50
1.00000 -0.05214 0.06869 -0.00000 -35.40 3.50
1.00000 -0.05223 0.06869 -0.00000 -35.28 3.50
1.00000 -0.05232 0.06869 -0.00000 -35.16 3.50
1.00000 -0.05241 0.06869 -0.00000 -35.04 3.50
1.00000 -0.05251 0.06869 -0.00000 -34.92 3.50
1.00000 -0.05260 0.06869 -0.00000 -34.80 3.50
1.00000 -0.05270 0.06869 -0.00000 -34.68 3.50
1.00000 -0.05279 0.06868 -0.00000 -34.56 3.50
1.00000 -0.05289 0.06868 -0.00000 -34.44 3.50
1.00000 -0.05299 0.06868 -0.00000 -34.32 3.50
1.00000 -0.05308 0.06868 -0.00000 -34.20 3.50
1.00000 -0.05318 0.06868 -0.00000 -34.08 3.50
1.00000 -0.05328 0.06868 -0.00000 -33.96 3.50
1.00000 -0.05338 0.06868 -0.00000 -33.84 3.50
1.00000 -0.05348 0.06868 -0.00000 -33.72 3.50
1.00000 -0.05358 0.06868 -0.00000 -33.60 3.50
1.00000 -0.05368 0.06868 -0.00000 -33.48 3.50
1.00000 -0.05378 0.06868 -0.00000 -33.36 3.50
1.00000 -0.05389 0.06868 -0.00000 -33.24 3.50
1.00000 -0.05399 0.06868 -0.00000 -33.12 3.50
1.00000 -0.05410 0.06868 -0.00000 -33.00 3.50
1.00000 -0.05420 0.06868 -0.00000 -32.88 3.50
1.00000 -0.05431 0.06868 -0.00000 -32.76 3.50
1.00000 -0.05441 0.06868 -0.00000 -32.64 3.50
1.00000 -0.05452 0.06868 -0.00000 -32.52 3.50
1.00000 -0.05463 0.06868 -0.00000 -32.40 3.50
1.00000 -0.05474 0.06868 -0.00000 -32.28 3.50
1.00000 -0.05485 0.06868 -0.00000 -32.16 3.50
1.00000 -0.05496 0.06868 -0.00000 -32.04 3.50
1.00000 -0.05507 0.06867 -0.00000 -31.92 3.50
1.00000 -0.05519 0.06867 -0.00000 -31.80 3.50
1.00000 -0.05530 0.06867 -0.00000 -31.68 3.50
1.00000 -0.05541 0.06867 -0.00000 -31.56 3.50
1.00000 -0.05553 0.06867 -0.00000 -31.44 3.50
1.00000 -0.05565 0.06867 -0.00000 -31.32 3.50
1.00000 -0.05576 0.06867 -0.00000 -31.20 3.50
1.00000 -0.05588 0.06867 -0.00000 -31.08 3.50
1.00000 -0.05600 0.06867 -0.00000 -30.96 3.50
1.00000 -0.05612 0.06867 -0.00000 -30.84 3.50
1.00000 -0.05624 0.06867 -0.00000 -30.72 3.50
1.00000 -0.05636 0.06867 -0.00000 -30.60 3.50
1.00000 -0.05648 0.06867 -0.00000 -30.48 3.50
1.00000 -0.05661 0.06867 -0.00000 -30.36 3.50
1.00000 -0.05673 0.06867 -0.00000 -30.24 3.50
1.00000 -0.05686 0.06867 -0.00000 -30.12 3.50
1.00000 -0.05699 0.06867 -0.00000 -30.00 3.50
1.00000 -0.05711 0.06867 -0.00000 -29.88 3.50
1.00000 -0.05724 0.06866 -0.00000 -29.76 3.50
1.00000 -0.05737 0.06866 -0.00000 -29.64 3.50
1.00000 -0.05750 0.06866 -0.00000 -29.52 3.50
1.00000 -0.05763 0.06866 -0.00000 -29.40 3.50
1.00000 -0.05777 0.06866 -0.00000 -29.28 3.50
1.00000 -0.05790 0.06866 -0.00000 -29.16 3.50
1.00000 -0.05804 0.06866 -0.00000 -29.04 3.50
1.00000 -0.05817 0.06866 -0.00000 -28.92 3.50
1.00000 -0.05831 0.06866 -0.00000 -28.80 3.50
1.00000 -0.05845 0.06866 -0.00000 -28.68 3.50
1.00000 -0.05859 0.06866 -0.00000 -28.56 3.50
1.00000 -0.05873 0.06866 -0.00000 -28.44 3.50
1.00000 -0.05887 0.06866 -0.00000 -28.32 3.50
1.00000 -0.05901 0.06866 -0.00000 -28.20 3.50
1.00000 -0.05916 0.06866 -0.00000 -28.08 3.50
1.00000 -0.05930 0.06865 -0.00000 -27.96 3.50
1.00000 -0.05945 0.06865 -0.00000 -27.84 3.50
1.00000 -0.05960 0.06865 -0.00000 -27.72 3.50
1.00000 -0.05975 0.06865 -0.00000 -27.60 3.50
1.00000 -0.05990 0.06865 -0.00000 -27.48 3.50
1.00000 -0.06005 0.06865 -0.00000 -27.36 3.50
1.00000 -0.06021 0.06865 -0.00000 -27.24 3.50
1.00000 -0.06036 0.06865 -0.00000 -27.12 3.50
1.00000 -0.06052 0.06865 -0.00000 -27.00 3.50
1.00000 -0.06067 0.06865 -0.00000 -26.88 3.50
1.00000 -0.06083 0.06865 -0.00000 -26.76 3.50
1.00000 -0.06099 0.06865 -0.00000 -26.64 3.50
1.00000 -0.06116 0.06864 -0.00000 -26.52 3.50
1.00000 -0.06132 0.06864 -0.00000 -26.40 3.50
1.00000 -0.06148 0.06864 -0.00000 -26.28 3.50
1.00000 -0.06165 0.06864 -0.00000 -26.16 3.50
1.00000 -0.06182 0.06864 -0.00000 -26.04 3.50
1.00000 -0.06199 0.06864 -0.00000 -25.92 3.50
1.00000 -0.06216 0.06864 -0.00000 -25.80 3.50
1.00000 -0.06233 0.06864 -0.00000 -25.68 3.50
1.00000 -0.06251 0.06864 -0.00000 -25.56 3.50
1.00000 -0.06268 0.06864 -0.00000 -25.44 3.50
1.00000 -0.06286 0.06864 -0.00000 -25.32 3.50
1.00000 -0.06304 0.06863 -0.00000 -25.20 3.50
1.00000 -0.06322 0.06863 -0.00000 -25.08 3.50
1.00000 -0.06340 0.06863 -0.00000 -24.96 3.50
1.00000 -0.06359 0.06863 -0.00000 -24.84 3.50
1.00000 -0.06377 0.06863 -0.00000 -24.72 3.50
1.00000 -0.06396 0.06863 -0.00000 -24.60 3.50
1.00000 -0.06415 0.06863 -0.00000 -24.48 3.50
1.00000 -0.06435 0.06863 -0.00000 -24.36 3.50
1.00000 -0.06454 0.06863 -0.00000 -24.24 3.50
1.00000 -0.06473 0.06862 -0.00000 -24.12 3.50
1.00000 -0.06493 0.06862 -0.00000 -24.00 3.50
1.00000 -0.06513 0.06862 -0.00000 -23.88 3.50
1.00000 -0.06533 0.06862 -0.00000 -23.76 3.50
1.00000 -0.06554 0.06862 -0.00000 -23.64 3.50
1.00000 -0.06574 0.06862 -0.00000 -23.52 3.50
1.00000 -0.06595 0.06862 -0.00000 -23.40 3.50
1.00000 -0.06616 0.06862 -0.00000 -23.28 3.50
1.00000 -0.06637 0.06861 -0.00000 -23.16 3.50
1.00000 -0.06659 0.06861 -0.00000 -23.04 3.50
1.00000 -0.06680 0.06861 -0.00000 -22.92 3.50
1.00000 -0.06702 0.06861 -0.00000 -22.80 3.50
1.00000 -0.06724 0.06861 -0.00000 -22.68 3.50
1.00000 -0.06747 0.06861 -0.00000 -22.56 3.50
1.00000 -0.06769 0.06861 -0.00000 -22.44 3.50
1.00000 -0.06792 0.06860 -0.00000 -22.32 3.50
1.00000 -0.06815 0.06860 -0.00000 -22.20 3.50
1.00000 -0.06839 0.06860 -0.00000 -22.08 3.50
1.00000 -0.06862 0.06860 -0.00000 -21.96 3.50
1.00000 -0.06886 0.06860 -0.00000 -21.84 3.50
1.00000 -0.06910 0.06860 -0.00000 -21.72 3.50
1.00000 -0.06935 0.06860 -0.00000 -21.60 3.50
1.00000 -0.06959 0.06859 -0.00000 -21.48 3.50
1.00000 -0.06984 0.06859 -0.00000 -21.36 3.50
1.00000 -0.07010 0.06859 -0.00000 -21.24 3.50
1.00000 -0.07035 0.06859 -0.00000 -21.12 3.50
1.00000 -0.07061 0.06859 -0.00000 -21.00 3.50
1.00000 -0.07087 0.06858 -0.00000 -20.88 3.50
1.00000 -0.07113 0.06858 -0.00000 -20.76 3.50
1.00000 -0.07140 0.06858 -0.00000 -20.64 3.50
1.00000 -0.07167 0.06858 -0.00000 -20.52 3.50
1.00000 -0.07194 0.06858 -0.00000 -20.40 3.50
1.00000 -0.07222 0.06858 -0.00000 -20.28 3.50
1.00000 -0.07250 0.06857 -0.00000 -20.16 3.50
1.00000 -0.07278 0.06857 -0.00000 -20.04 3.50
1.00000 -0.07307 0.06857 -0.00000 -19.92 3.50
1.00000 -0.07336 0.06857 -0.00000 -19.80 3.50
1.00000 -0.07365 0.06857 -0.00000 -19.68 3.50
1.00000 -0.07395 0.06856 -0.00000 -19.56 3.50
1.00000 -0.07425 0.06856 -0.00000 -19.44 3.50
1.00000 -0.07456 0.06856 -0.00000 -19.32 3.50
1.00000 -0.07486 0.06856 -0.00000 -19.20 3.50
1.00000 -0.07518 0.06855 -0.00000 -19.08 3.50
1.00000 -0.07549 0.06855 -0.00000 -18.96 3.50
1.00000 -0.07581 0.06855 -0.00000 -18.84 3.50
1.00000 -0.07614 0.06855 -0.00000 -18.72 3.50
1.00000 -0.07647 0.06854 -0.00000 -18.60 3.50
1.00000 -0.07680 0.06854 -0.00000 -18.48 3.50
1.00000 -0.07714 0.06854 -0.00000 -18.36 3.50
1.00000 -0.07748 0.06854 -0.00000 -18.24 3.50
1.00000 -0.07782 0.06853 -0.00000 -18.12 3.50
1.00000 -0.07817 0.06853 -0.00000 -18.00 3.50
1.00000 -0.07853 0.06853 -0.00000 -17.88 3.50
1.00000 -0.07889 0.06852 -0.00000 -17.76 3.50
1.00000 -0.07925 0.06852 -0.00000 -17.64 3.50
1.00000 -0.07962 0.06852 -0.00000 -17.52 3.50
1.00000 -0.08000 0.06852 -0.00000 -17.40 3.50
1.00000 -0.08038 0.06851 -0.00000 -17.28 3.50
1.00000 -0.08077 0.06851 -0.00000 -17.16 3.50
1.00000 -0.08116 0.06851 -0.00000 -17.04 3.50
1.00000 -0.08155 0.06850 -0.00000 -16.92 3.50
1.00000 -0.08196 0.06850 -0.00000 -16.80 3.50
1.00000 -0.08236 0.06850 -0.00000 -16.68 3.50
1.00000 -0.08278 0.06849 -0.00000 -16.56 3.50
1.00000 -0.08320 0.06849 -0.00000 -16.44 3.50
1.00000 -0.08362 0.06849 -0.00000 -16.32 3.50
1.00000 -0.08406 0.06848 -0.00000 -16.20 3.50
1.00000 -0.08449 0.06848 -0.00000 -16.08 3.50
1.00000 -0.08494 0.06847 -0.00000 -15.96 3.50
1.00000 -0.08539 0.06847 -0.00000 -15.84 3.50
1.00000 -0.08585 0.06847 -0.00000 -15.72 3.50
1.00000 -0.08632 0.06846 -0.00000 -15.60 3.50
1.00000 -0.08679 0.06846 -0.00000 -15.48 3.50
1.00000 -0.08727 0.06845 -0.00000 -15.36 3.50
1.00000 -0.08776 0.06845 -0.00000 -15.24 3.50
1.00000 -0.08825 0.06844 -0.00000 -15.12 3.50
1.00000 -0.08876 0.06844 -0.00000 -15.00 3.50
1.00000 -0.08927 0.06843 -0.00000 -14.88 3.50
1.00000 -0.08979 0.06843 -0.00000 -14.76 3.50
1.00000 -0.09032 0.06842 -0.00000 -14.64 3.50
1.00000 -0.09085 0.06842 -0.00000 -14.52 3.50
1.00000 -0.09140 0.06841 -0.00000 -14.40 3.50
1.00000 -0.09196 0.06841 -0.00000 -14.28 3.50
1.00000 -0.09252 0.06840 -0.00000 -14.16 3.50
1.00000 -0.09309 0.06840 -0.00000 -14.04 3.50
1.00000 -0.09368 0.06839 -0.00000 -13.92 3.50
1.00000 -0.09427 0.06838 -0.00000 -13.80 3.50
1.00000 -0.09488 0.06838 -0.00000 -13.68 3.50
1.00000 -0.09549 0.06837 -0.00000 -13.56 3.50
1.00000 -0.09612 0.06836 -0.00000 -13.44 3.50
1.00000 -0.09675 0.06836 -0.00000 -13.32 3.50
1.00000 -0.09740 0.06835 -0.00000 -13.20 3.50
1.00000 -0.09806 0.06834 -0.00000 -13.08 3.50
1.00000 -0.09874 0.06834 -0.00000 -12.96 3.50
1.00000 -0.09942 0.06833 -0.00000 -12.84 3.50
1.00000 -0.10012 0.06832 -0.00000 -12.72 3.50
1.00000 -0.10083 0.06831 -0.00000 -12.60 3.50
1.00000 -0.10155 0.06830 -0.00000 -12.48 3.50
1.00000 -0.10229 0.06830 -0.00000 -12.36 3.50
1.00000 -0.10304 0.06829 -0.00000 -12.24 3.50
1.00000 -0.10381 0.06828 -0.00000 -12.12 3.50
1.00000 -0.10459 0.06827 -0.00000 -12.00 3.50
1.00000 -0.10539 0.06826 -0.00000 -11.88 3.50
1.00000 -0.10621 0.06825 -0.00000 -11.76 3.50
1.00000 -0.10704 0.06824 -0.00000 -11.64 3.50
1.00000 -0.10789 0.06823 -0.00000 -11.52 3.50
1.00000 -0.10875 0.06822 -0.00000 -11.40 3.50
1.00000 -0.10964 0.06821 -0.00000 -11.28 3.50
1.00000 -0.11054 0.06819 -0.00000 -11.16 3.50
1.00000 -0.11146 0.06818 -0.00000 -11.04 3.50
1.00000 -0.11240 0.06817 -0.00000 -10.92 3.50
1.00000 -0.11337 0.06816 -0.00000 -10.80 3.50
1.00000 -0.11435 0.06814 -0.00000 -10.68 3.50
1.00000 -0.11536 0.06813 -0.00000 -10.56 3.50
1.00000 -0.11638 0.06812 -0.00000 -10.44 3.50
1.00000 -0.11744 0.06810 -0.00000 -10.32 3.50
1.00000 -0.11851 0.06809 -0.00000 -10.20 3.50
1.00000 -0.11962 0.06807 -0.00000 -10.08 3.50
1.00000 -0.12074 0.06806 -0.00000 -9.96 3.50
1.00000 -0.12190 0.06804 -0.00000 -9.84 3.50
1.00000 -0.12308 0.06802 -0.00000 -9.72 3.50
1.00000 -0.12429 0.06800 -0.00000 -9.60 3.50
1.00000 -0.12554 0.06799 -0.00000 -9.48 3.50
1.00000 -0.12681 0.06797 -0.00000 -9.36 3.50
1.00000 -0.12812 0.06795 -0.00000 -9.24 3.50
1.00000 -0.12945 0.06793 -0.00000 -9.12 3.50
1.00000 -0.13083 0.06790 -0.00000 -9.00 3.50
1.00000 -0.13224 0.06788 -0.00000 -8.88 3.50
1.00000 -0.13369 0.06786 -0.00000 -8.76 3.50
1.00000 -0.13518 0.06783 -0.00000 -8.64 3.50
1.00000 -0.13670 0.06781 -0.00000 -8.52 3.50
1.00000 -0.13827 0.06778 -0.00000 -8.40 3.50
1.00000 -0.13989 0.06775 -0.00000 -8.28 3.50
1.00000 -0.14155 0.06773 -0.00000 -8.16 3.50
1.00000 -0.14326 0.06769 -0.00000 -8.04 3.50
1.00000 -0.14502 0.06766 -0.00000 -7.92 3.50
1.00000 -0.14683 0.06763 -0.00000 -7.80 3.50
1.00000 -0.14870 0.06760 -0.00000 -7.68 3.50
1.00000 -0.15062 0.06756 -0.00000 -7.56 3.50
1.00000 -0.15260 0.06752 -0.00000 -7.44 3.50
1.00000 -0.15465 0.06748 -0.00000 -7.32 3.50
1.00000 -0.15676 0.06744 -0.00000 -7.20 3.50
1.00000 -0.15894 0.06740 -0.00000 -7.08 3.50
1.00000 -0.16119 0.06735 -0.00000 -6.96 3.50
1.00000 -0.16352 0.06730 -0.00000 -6.84 3.50
1.00000 -0.16593 0.06725 -0.00000 -6.72 3.50
1.00000 -0.16842 0.06720 -0.00000 -6.60 3.50
1.00000 -0.17100 0.06714 -0.00000 -6.48 3.50
1.00000 -0.17367 0.06708 -0.00000 -6.36 3.50
1.00000 -0.17644 0.06702 -0.00000 -6.24 3.50
1.00000 -0.17930 0.06695 -0.00000 -6.12 3.50
