# a0 a2 a4 a6 delta sigmaJ
1.00000 -0.01906 0.07975 -0.00000 -52.56 2.50
1.00000 -0.01911 0.07975 -0.00000 -52.44 2.50
1.00000 -0.01915 0.07975 -0.00000 -52.32 2.50
1.00000 -0.01919 0.07975 -0.00000 -52.20 2.50
1.00000 -0.01924 0.07975 -0.00000 -52.08 2.50
1.00000 -0.01928 0.07975 -0.00000 -51.96 2.50
1.00000 -0.01933 0.07975 -0.00000 -51.84 2.50
1.00000 -0.01937 0.07975 -0.00000 -51.72 2.50
1.00000 -0.01942 0.07975 -0.00000 -51.60 2.50
1.00000 -0.01946 0.07975 -0.00000 -51.48 2.50
1.00000 -0.01951 0.07975 -0.00000 -51.36 2.50
1.00000 -0.01955 0.07975 -0.00000 -51.24 2.50
1.00000 -0.01960 0.07975 -0.00000 -51.12 2.50
1.00000 -0.01965 0.07975 -0.00000 -51.00 2.50
1.00000 -0.01969 0.07975 -0.00000 -50.88 2.50
1.00000 -0.01974 0.07975 -0.00000 -50.76 2.50
1.00000 -0.01979 0.07975 -0.00000 -50.64 2.50
1.00000 -0.01983 0.07975 -0.00000 -50.52 2.50
1.00000 -0.01988 0.07975 -0.00000 -50.40 2.50
1.00000 -0.01993 0.07975 -0.00000 -50.28 2.50
1.00000 -0.01998 0.07975 -0.00000 -50.16 2.50
1.00000 -0.02002 0.07975 -0.00000 -50.04 2.50
1.00000 -0.02007 0.07975 -0.00000 -49.92 2.50
1.00000 -0.02012 0.07975 -0.00000 -49.80 2.50
1.00000 -0.02017 0.07975 -0.00000 -49.68 2.50
1.00000 -0.02022 0.07975 -0.00000 -49.56 2.50
1.00000 -0.02027 0.07975 -0.00000 -49.44 2.50
1.00000 -0.02032 0.07975 -0.00000 -49.32 2.50
1.00000 -0.02037 0.07975 -0.00000 -49.20 2.50
1.00000 -0.02042 0.07975 -0.00000 -49.08 2.50
1.00000 -0.02047 0.07975 -0.00000 -48.96 2.50
1.00000 -0.02052 0.07975 -0.00000 -48.84 2.50
1.00000 -0.02057 0.07975 -0.00000 -48.72 2.50
1.00000 -0.02062 0.07975 -0.00000 -48.60 2.50
1.00000 -0.02067 0.07975 -0.00000 -48.48 2.50
1.00000 -0.02072 0.07975 -0.00000 -48.36 2.50
1.00000 -0.02077 0.07975 -0.00000 -48.24 2.50
1.00000 -0.02082 0.07975 -0.00000 -48.12 2.50
1.00000 -0.02088 0.07975 -0.00000 -48.00 2.50
1.00000 -0.02093 0.07975 -0.00000 -47.88 2.50
1.00000 -0.02098 0.07975 -0.00000 -47.76 2.50
1.00000 -0.02104 0.07975 -0.00000 -47.64 2.50
1.00000 -0.02109 0.07975 -0.00000 -47.52 2.50
1.00000 -0.02114 0.07975 -0.00000 -47.40 2.50
1.00000 -0.02120 0.07975 -0.00000 -47.28 2.50
1.00000 -0.02125 0.07975 -0.00000 -47.16 2.50
1.00000 -0.02130 0.07975 -0.00000 -47.04 2.50
1.00000 -0.02136 0.07975 -0.00000 -46.92 2.50
1.00000 -0.02141 0.07975 -0.00000 -46.80 2.50
1.00000 -0.02147 0.07975 -0.00000 -46.68 2.50
1.00000 -0.02152 0.07975 -0.00000 -46.56 2.50
1.00000 -0.02158 0.07975 -0.00000 -46.44 2.50
1.00000 -0.02164 0.07975 -0.00000 -46.32 2.50
1.00000 -0.02169 0.07975 -0.00000 -46.20 2.50
1.00000 -0.02175 0.07974 -0.00000 -46.08 2.50
1.00000 -0.02181 0.07974 -0.00000 -45.96 2.50
1.00000 -0.02186 0.07974 -0.00000 -45.84 2.50
1.00000 -0.02192 0.07974 -0.00000 -45.72 2.50
1.00000 -0.02198 0.07974 -0.00000 -45.60 2.50
1.00000 -0.02204 0.07974 -0.00000 -45.48 2.50
1.00000 -0.02210 0.07974 -0.00000 -45.36 2.50
1.00000 -0.02215 0.07974 -0.00000 -45.24 2.50
1.00000 -0.02221 0.07974 -0.00000 -45.12 2.50
1.00000 -0.02227 0.07974 -0.00000 -45.00 2.50
1.00000 -0.02233 0.07974 -0.00000 -44.88 2.50
1.00000 -0.02239 0.07974 -0.00000 -44.76 2.50
1.00000 -0.02245 0.07974 -0.00000 -44.64 2.50
1.00000 -0.02251 0.07974 -0.00000 -44.52 2.50
1.00000 -0.02257 0.07974 -0.00000 -44.40 2.50
1.00000 -0.02264 0.07974 -0.00000 -44.28 2.50
1.00000 -0.02270 0.07974 -0.00000 -44.16 2.50
1.00000 -0.02276 0.07974 -0.00000 -44.04 2.50
1.00000 -0.02282 0.07974 -0.00000 -43.92 2.50
1.00000 -0.02288 0.07974 -0.00000 -43.80 2.50
1.00000 -0.02295 0.07974 -0.00000 -43.68 2.50
1.00000 -0.02301 0.07974 -0.00000 -43.56 2.50
1.00000 -0.02307 0.07974 -0.00000 -43.44 2.50
1.00000 -0.02314 0.07974 -0.00000 -43.32 2.50
1.00000 -0.02320 0.07974 -0.00000 -43.20 2.50
1.00000 -0.02327 0.07974 -0.00000 -43.08 2.50
1.00000 -0.02333 0.07974 -0.00000 -42.96 2.50
1.00000 -0.02340 0.07974 -0.00000 -42.84 2.50
1.00000 -0.02346 0.07974 -0.00000 -42.72 2.50
1.00000 -0.02353 0.07974 -0.00000 -42.60 2.50
1.00000 -0.02360 0.07974 -0.00000 -42.48 2.50
1.00000 -0.02366 0.07974 -0.00000 -42.36 2.50
1.00000 -0.02373 0.07974 -0.00000 -42.24 2.50
1.00000 -0.02380 0.07974 -0.00000 -42.12 2.50
1.00000 -0.02387 0.07974 -0.00000 -42.00 2.50
1.00000 -0.02394 0.07974 -0.00000 -41.88 2.50
1.00000 -0.02400 0.07974 -0.00000 -41.76 2.50
1.00000 -0.02407 0.07974 -0.00000 -41.64 2.50
1.00000 -0.02414 0.07974 -0.00000 -41.52 2.50
1.00000 -0.02421 0.07974 -0.00000 -41.40 2.50
1.00000 -0.02428 0.07974 -0.00000 -41.28 2.50
1.00000 -0.02436 0.07974 -0.00000 -41.16 2.50
1.00000 -0.02443 0.07974 -0.00000 -41.04 2.50
1.00000 -0.02450 0.07973 -0.00000 -40.92 2.50
1.00000 -0.02457 0.07973 -0.00000 -40.80 2.50
1.00000 -0.02464 0.07973 -0.00000 -40.68 2.50
1.00000 -0.02472 0.07973 -0.00000 -40.56 2.50
1.00000 -0.02479 0.07973 -0.00000 -40.44 2.50
1.00000 -0.02486 0.07973 -0.00000 -40.32 2.50
1.00000 -0.02494 0.07973 -0.00000 -40.20 2.50
1.00000 -0.02501 0.07973 -0.00000 -40.08 2.50
1.00000 -0.02509 0.07973 -0.00000 -39.96 2.50
1.00000 -0.02516 0.07973 -0.00000 -39.84 2.50
1.00000 -0.02524 0.07973 -0.00000 -39.72 2.50
1.00000 -0.02532 0.07973 -0.00000 -39.60 2.50
1.00000 -0.02539 0.07973 -0.00000 -39.48 2.50
1.00000 -0.02547 0.07973 -0.00000 -39.36 2.50
1.00000 -0.02555 0.07973 -0.00000 -39.24 2.50
1.00000 -0.02563 0.07973 -0.00000 -39.12 2.50
1.00000 -0.02571 0.07973 -0.00000 -39.00 2.50
1.00000 -0.02579 0.07973 -0.00000 -38.88 2.50
1.00000 -0.02587 0.07973 -0.00000 -38.76 2.50
1.00000 -0.02595 0.07973 -0.00000 -38.64 2.50
1.00000 -0.02603 0.07973 -0.00000 -38.52 2.50
1.00000 -0.02611 0.07973 -0.00000 -38.40 2.50
1.00000 -0.02619 0.07973 -0.00000 -38.28 2.50
1.00000 -0.02628 0.07973 -0.00000 -38.16 2.50
1.00000 -0.02636 0.07973 -0.00000 -38.04 2.50
1.00000 -0.02644 0.07973 -0.00000 -37.92 2.50
1.00000 -0.02653 0.07973 -0.00000 -37.80 2.50
1.00000 -0.02661 0.07973 -0.00000 -37.68 2.50
1.00000 -0.02670 0.07973 -0.00000 -37.56 2.50
1.00000 -0.02678 0.07973 -0.00000 -37.44 2.50
1.00000 -0.02687 0.07973 -0.00000 -37.32 2.50
1.00000 -0.02696 0.07972 -0.00000 -37.20 2.50
1.00000 -0.02704 0.07972 -0.00000 -37.08 2.50
1.00000 -0.02713 0.07972 -0.00000 -36.96 2.50
1.00000 -0.02722 0.07972 -0.00000 -36.84 2.50
1.00000 -0.02731 0.07972 -0.00000 -36.72 2.50
1.00000 -0.02740 0.07972 -0.00000 -36.60 2.50
1.00000 -0.02749 0.07972 -0.00000 -36.48 2.50
1.00000 -0.02758 0.07972 -0.00000 -36.36 2.50
1.00000 -0.02767 0.07972 -0.00000 -36.24 2.50
1.00000 -0.02776 0.07972 -0.00000 -36.12 2.50
1.00000 -0.02786 0.07972 -0.00000 -36.00 2.50
1.00000 -0.02795 0.07972 -0.00000 -35.88 2.50
1.00000 -0.02804 0.07972 -0.00000 -35.76 2.50
1.00000 -0.02814 0.07972 -0.00000 -35.64 2.50
1.00000 -0.02823 0.07972 -0.00000 -35.52 2.50
1.00000 -0.02833 0.07972 -0.00000 -35.40 2.50
1.00000 -0.02843 0.07972 -0.00000 -35.28 2.50
1.00000 -0.02852 0.07972 -0.00000 -35.16 2.50
1.00000 -0.02862 0.07972 -0.00000 -35.04 2.50
1.00000 -0.02872 0.07972 -0.00000 -34.92 2.50
1.00000 -0.02882 0.07972 -0.00000 -34.80 2.50
1.00000 -0.02892 0.07972 -0.00000 -34.68 2.50
1.00000 -0.02902 0.07972 -0.00000 -34.56 2.50
1.00000 -0.02912 0.07972 -0.00000 -34.44 2.50
1.00000 -0.02922 0.07971 -0.00000 -34.32 2.50
1.00000 -0.02933 0.07971 -0.00000 -34.20 2.50
1.00000 -0.02943 0.07971 -0.00000 -34.08 2.50
1.00000 -0.02954 0.07971 -0.00000 -33.96 2.50
1.00000 -0.02964 0.07971 -0.00000 -33.84 2.50
1.00000 -0.02975 0.07971 -0.00000 -33.72 2.50
1.00000 -0.02985 0.07971 -0.00000 -33.60 2.50
1.00000 -0.02996 0.07971 -0.00000 -33.48 2.50
1.00000 -0.03007 0.07971 -0.00000 -33.36 2.50
1.00000 -0.03018 0.07971 -0.00000 -33.24 2.50
1.00000 -0.03029 0.07971 -0.00000 -33.12 2.50
1.00000 -0.03040 0.07971 -0.00000 -33.00 2.50
1.00000 -0.03051 0.07971 -0.00000 -32.88 2.50
1.00000 -0.03062 0.07971 -0.00000 -32.76 2.50
1.00000 -0.03073 0.07971 -0.00000 -32.64 2.50
1.00000 -0.03085 0.07971 -0.00000 -32.52 2.50
1.00000 -0.03096 0.07971 -0.00000 -32.40 2.50
1.00000 -0.03108 0.07971 -0.00000 -32.28 2.50
1.00000 -0.03119 0.07971 -0.00000 -32.16 2.50
1.00000 -0.03131 0.07970 -0.00000 -32.04 2.50
1.00000 -0.03143 0.07970 -0.00000 -31.92 2.50
1.00000 -0.03155 0.07970 -0.00000 -31.80 2.50
1.00000 -0.03167 0.07970 -0.00000 -31.68 2.50
1.00000 -0.03179 0.07970 -0.00000 -31.56 2.50
1.00000 -0.03191 0.07970 -0.00000 -31.44 2.50
1.00000 -0.03203 0.07970 -0.00000 -31.32 2.50
1.00000 -0.03216 0.07970 -0.00000 -31.20 2.50
1.00000 -0.03228 0.07970 -0.00000 -31.08 2.50
1.00000 -0.03241 0.07970 -0.00000 -30.96 2.50
1.00000 -0.03253 0.07970 -0.00000 -30.84 2.50
1.00000 -0.03266 0.07970 -0.00000 -30.72 2.50
1.00000 -0.03279 0.07970 -0.00000 -30.60 2.50
1.00000 -0.03292 0.07970 -0.00000 -30.48 2.50
1.00000 -0.03305 0.07970 -0.00000 -30.36 2.50
1.00000 -0.03318 0.07970 -0.00000 -30.24 2.50
1.00000 -0.03331 0.07969 -0.00000 -30.12 2.50
1.00000 -0.03345 0.07969 -0.00000 -30.00 2.50
1.00000 -0.03358 0.07969 -0.00000 -29.88 2.50
1.00000 -0.03372 0.07969 -0.00000 -29.76 2.50
1.00000 -0.03385 0.07969 -0.00000 -29.64 2.50
1.00000 -0.03399 0.07969 -0.00000 -29.52 2.50
1.00000 -0.03413 0.07969 -0.00000 -29.40 2.50
1.00000 -0.03427 0.07969 -0.00000 -29.28 2.50
1.00000 -0.03441 0.07969 -0.00000 -29.16 2.50
1.00000 -0.03456 0.07969 -0.00000 -29.04 2.50
1.00000 -0.03470 0.07969 -0.00000 -28.92 2.50
1.00000 -0.03484 0.07969 -0.00000 -28.80 2.50
1.00000 -0.03499 0.07969 -0.00000 -28.68 2.50
1.00000 -0.03514 0.07968 -0.00000 -28.56 2.50
1.00000 -0.03529 0.07968 -0.00000 -28.44 2.50
1.00000 -0.03544 0.07968 -0.00000 -28.32 2.50
1.00000 -0.03559 0.07968 -0.00000 -28.20 2.50
1.00000 -0.03574 0.07968 -0.00000 -28.08 2.50
1.00000 -0.03589 0.07968 -0.00000 -27.96 2.50
1.00000 -0.03605 0.07968 -0.00000 -27.84 2.50
1.00000 -0.03621 0.07968 -0.00000 -27.72 2.50
1.00000 -0.03636 0.07968 -0.00000 -27.60 2.50
1.00000 -0.03652 0.07968 -0.00000 -27.48 2.50
1.00000 -0.03668 0.07968 -0.00000 -27.36 2.50
1.00000 -0.03685 0.07968 -0.00000 -27.24 2.50
1.00000 -0.03701 0.07967 -0.00000 -27.12 2.50
1.00000 -0.03717 0.07967 -0.00000 -27.00 2.50
1.00000 -0.03734 0.07967 -0.00000 -26.88 2.50
1.00000 -0.03751 0.07967 -0.00000 -26.76 2.50
1.00000 -0.03768 0.07967 -0.00000 -26.64 2.50
1.00000 -0.03785 0.07967 -0.00000 -26.52 2.50
1.00000 -0.03802 0.07967 -0.00000 -26.40 2.50
1.00000 -0.03820 0.07967 -0.00000 -26.28 2.50
1.00000 -0.03837 0.07967 -0.00000 -26.16 2.50
1.00000 -0.03855 0.07966 -0.00000 -26.04 2.50
1.00000 -0.03873 0.07966 -0.00000 -25.92 2.50
1.00000 -0.03891 0.07966 -0.00000 -25.80 2.50
1.00000 -0.03909 0.07966 -0.00000 -25.68 2.50
1.00000 -0.03928 0.07966 -0.00000 -25.56 2.50
1.00000 -0.03946 0.07966 -0.00000 -25.44 2.50
1.00000 -0.03965 0.07966 -0.00000 -25.32 2.50
1.00000 -0.03984 0.07966 -0.00000 -25.20 2.50
1.00000 -0.04003 0.07966 -0.00000 -25.08 2.50
1.00000 -0.04022 0.07965 -0.00000 -24.96 2.50
1.00000 -0.04042 0.07965 -0.00000 -24.84 2.50
1.00000 -0.04061 0.07965 -0.00000 -24.72 2.50
1.00000 -0.04081 0.07965 -0.00000 -24.60 2.50
1.00000 -0.04101 0.07965 -0.00000 -24.48 2.50
1.00000 -0.04122 0.07965 -0.00000 -24.36 2.50
1.00000 -0.04142 0.07965 -0.00000 -24.24 2.50
1.00000 -0.04163 0.07965 -0.00000 -24.12 2.50
1.00000 -0.04184 0.07964 -0.00000 -24.00 2.50
1.00000 -0.04205 0.07964 -0.00000 -23.88 2.50
1.00000 -0.04226 0.07964 -0.00000 -23.76 2.50
1.00000 -0.04248 0.07964 -0.00000 -23.64 2.50
1.00000 -0.04269 0.07964 -0.00000 -23.52 2.50
1.00000 -0.04291 0.07964 -0.00000 -23.40 2.50
1.00000 -0.04313 0.07964 -0.00000 -23.28 2.50
1.00000 -0.04336 0.07963 -0.00000 -23.16 2.50
1.00000 -0.04359 0.07963 -0.00000 -23.04 2.50
1.00000 -0.04381 0.07963 -0.00000 -22.92 2.50
1.00000 -0.04405 0.07963 -0.00000 -22.80 2.50
1.00000 -0.04428 0.07963 -0.00000 -22.68 2.50
1.00000 -0.04452 0.07963 -0.00000 -22.56 2.50
1.00000 -0.04475 0.07962 -0.00000 -22.44 2.50
1.00000 -0.04500 0.07962 -0.00000 -22.32 2.50
1.00000 -0.04524 0.07962 -0.00000 -22.20 2.50
1.00000 -0.04549 0.07962 -0.00000 -22.08 2.50
1.00000 -0.04574 0.07962 -0.00000 -21.96 2.50
1.00000 -0.04599 0.07962 -0.00000 -21.84 2.50
1.00000 -0.04624 0.07961 -0.00000 -21.72 2.50
1.00000 -0.04650 0.07961 -0.00000 -21.60 2.50
1.00000 -0.04676 0.07961 -0.00000 -21.48 2.50
1.00000 -0.04702 0.07961 -0.00000 -21.36 2.50
1.00000 -0.04729 0.07961 -0.00000 -21.24 2.50
1.00000 -0.04756 0.07960 -0.00000 -21.12 2.50
1.00000 -0.04783 0.07960 -0.00000 -21.00 2.50
1.00000 -0.04811 0.07960 -0.00000 -20.88 2.50
1.00000 -0.04839 0.07960 -0.00000 -20.76 2.50
1.00000 -0.04867 0.07960 -0.00000 -20.64 2.50
1.00000 -0.04895 0.07959 -0.00000 -20.52 2.50
1.00000 -0.04924 0.07959 -0.00000 -20.40 2.50
1.00000 -0.04954 0.07959 -0.00000 -20.28 2.50
1.00000 -0.04983 0.07959 -0.00000 -20.16 2.50
1.00000 -0.05013 0.07958 -0.00000 -20.04 2.50
1.00000 -0.05043 0.07958 -0.00000 -19.92 2.50
1.00000 -0.05074 0.07958 -0.00000 -19.80 2.50
1.00000 -0.05105 0.07958 -0.00000 -19.68 2.50
1.00000 -0.05136 0.07957 -0.00000 -19.56 2.50
1.00000 -0.05168 0.07957 -0.00000 -19.44 2.50
1.00000 -0.05200 0.07957 -0.00000 -19.32 2.50
1.00000 -0.05233 0.07957 -0.00000 -19.20 2.50
1.00000 -0.05266 0.07956 -0.00000 -19.08 2.50
1.00000 -0.05299 0.07956 -0.00000 -18.96 2.50
1.00000 -0.05333 0.07956 -0.00000 -18.84 2.50
1.00000 -0.05368 0.07956 -0.00000 -18.72 2.50
1.00000 -0.05402 0.07955 -0.00000 -18.60 2.50
1.00000 -0.05437 0.07955 -0.00000 -18.48 2.50
1.00000 -0.05473 0.07955 -0.00000 -18.36 2.50
1.00000 -0.05509 0.07954 -0.00000 -18.24 2.50
1.00000 -0.05546 0.07954 -0.00000 -18.12 2.50
1.00000 -0.05583 0.07954 -0.00000 -18.00 2.50
1.00000 -0.05620 0.07953 -0.00000 -17.88 2.50
1.00000 -0.05658 0.07953 -0.00000 -17.76 2.50
1.00000 -0.05697 0.07953 -0.00000 -17.64 2.50
1.00000 -0.05736 0.07952 -0.00000 -17.52 2.50
1.00000 -0.05776 0.07952 -0.00000 -17.40 2.50
1.00000 -0.05816 0.07952 -0.00000 -17.28 2.50
1.00000 -0.05857 0.07951 -0.00000 -17.16 2.50
1.00000 -0.05898 0.07951 -0.00000 -17.04 2.50
1.00000 -0.05940 0.07950 -0.00000 -16.92 2.50
1.00000 -0.05983 0.07950 -0.00000 -16.80 2.50
1.00000 -0.06026 0.07950 -0.00000 -16.68 2.50
1.00000 -0.06069 0.07949 -0.00000 -16.56 2.50
1.00000 -0.06114 0.07949 -0.00000 -16.44 2.50
1.00000 -0.06159 0.07948 -0.00000 -16.32 2.50
1.00000 -0.06205 0.07948 -0.00000 -16.20 2.50
1.00000 -0.06251 0.07948 -0.00000 -16.08 2.50
1.00000 -0.06298 0.07947 -0.00000 -15.96 2.50
1.00000 -0.06346 0.07947 -0.00000 -15.84 2.50
1.00000 -0.06395 0.07946 -0.00000 -15.72 2.50
1.00000 -0.06444 0.07946 -0.00000 -15.60 2.50
1.00000 -0.06494 0.07945 -0.00000 -15.48 2.50
1.00000 -0.06545 0.07945 -0.00000 -15.36 2.50
1.00000 -0.06596 0.07944 -0.00000 -15.24 2.50
1.00000 -0.06649 0.07943 -0.00000 -15.12 2.50
1.00000 -0.06702 0.07943 -0.00000 -15.00 2.50
1.00000 -0.06756 0.07942 -0.00000 -14.88 2.50
1.00000 -0.06811 0.07942 -0.00000 -14.76 2.50
1.00000 -0.06867 0.07941 -0.00000 -14.64 2.50
1.00000 -0.06924 0.07941 -0.00000 -14.52 2.50
1.00000 -0.06982 0.07940 -0.00000 -14.40 2.50
1.00000 -0.07040 0.07939 -0.00000 -14.28 2.50
1.00000 -0.07100 0.07939 -0.00000 -14.16 2.50
1.00000 -0.07161 0.07938 -0.00000 -14.04 2.50
1.00000 -0.07223 0.07937 -0.00000 -13.92 2.50
1.00000 -0.07286 0.07937 -0.00000 -13.80 2.50
1.00000 -0.07349 0.07936 -0.00000 -13.68 2.50
1.00000 -0.07415 0.07935 -0.00000 -13.56 2.50
1.00000 -0.07481 0.07934 -0.00000 -13.44 2.50
1.00000 -0.07548 0.07934 -0.00000 -13.32 2.50
1.00000 -0.07617 0.07933 -0.00000 -13.20 2.50
1.00000 -0.07687 0.07932 -0.00000 -13.08 2.50
1.00000 -0.07758 0.07931 -0.00000 -12.96 2.50
1.00000 -0.07831 0.07930 -0.00000 -12.84 2.50
1.00000 -0.07904 0.07929 -0.00000 -12.72 2.50
1.00000 -0.07980 0.07928 -0.00000 -12.60 2.50
1.00000 -0.08056 0.07927 -0.00000 -12.48 2.50
1.00000 -0.08135 0.07926 -0.00000 -12.36 2.50
1.00000 -0.08214 0.07925 -0.00000 -12.24 2.50
1.00000 -0.08296 0.07924 -0.00000 -12.12 2.50
1.00000 -0.08378 0.07923 -0.00000 -12.00 2.50
1.00000 -0.08463 0.07922 -0.00000 -11.88 2.50
1.00000 -0.08549 0.07921 -0.00000 -11.76 2.50
1.00000 -0.08637 0.07920 -0.00000 -11.64 2.50
1.00000 -0.08727 0.07919 -0.00000 -11.52 2.50
1.00000 -0.08819 0.07917 -0.00000 -11.40 2.50
1.00000 -0.08913 0.07916 -0.00000 -11.28 2.50
1.00000 -0.09008 0.07915 -0.00000 -11.16 2.50
1.00000 -0.09106 0.07913 -0.00000 -11.04 2.50
1.00000 -0.09206 0.07912 -0.00000 -10.92 2.50
1.00000 -0.09308 0.07910 -0.00000 -10.80 2.50
1.00000 -0.09412 0.07909 -0.00000 -10.68 2.50
1.00000 -0.09519 0.07907 -0.00000 -10.56 2.50
1.00000 -0.09628 0.07906 -0.00000 -10.44 2.50
1.00000 -0.09739 0.07904 -0.00000 -10.32 2.50
1.00000 -0.09854 0.07902 -0.00000 -10.20 2.50
1.00000 -0.09970 0.07900 -0.00000 -10.08 2.50
1.00000 -0.10090 0.07899 -0.00000 -9.96 2.50
1.00000 -0.10213 0.07897 -0.00000 -9.84 2.50
1.00000 -0.10338 0.07895 -0.00000 -9.72 2.50
1.00000 -0.10467 0.07893 -0.00000 -9.60 2.50
1.00000 -0.10598 0.07890 -0.00000 -9.48 2.50
1.00000 -0.10733 0.07888 -0.00000 -9.36 2.50
1.00000 -0.10872 0.07886 -0.00000 -9.24 2.50
1.00000 -0.11014 0.07883 -0.00000 -9.12 2.50
1.00000 -0.11160 0.07881 -0.00000 -9.00 2.50
1.00000 -0.11310 0.07878 -0.00000 -8.88 2.50
1.00000 -0.11463 0.07876 -0.00000 -8.76 2.50
1.00000 -0.11621 0.07873 -0.00000 -8.64 2.50
1.00000 -0.11783 0.07870 -0.00000 -8.52 2.50
1.00000 -0.11950 0.07867 -0.00000 -8.40 2.50
1.00000 -0.12122 0.07864 -0.00000 -8.28 2.50
1.00000 -0.12298 0.07860 -0.00000 -8.16 2.50
1.00000 -0.12480 0.07857 -0.00000 -8.04 2.50
1.00000 -0.12667 0.07853 -0.00000 -7.92 2.50
1.00000 -0.12859 0.07849 -0.00000 -7.80 2.50
1.00000 -0.13057 0.07845 -0.00000 -7.68 2.50
1.00000 -0.13262 0.07841 -0.00000 -7.56 2.50
1.00000 -0.13473 0.07837 -0.00000 -7.44 2.50
1.00000 -0.13690 0.07832 -0.00000 -7.32 2.50
1.00000 -0.13915 0.07827 -0.00000 -7.20 2.50
1.00000 -0.14146 0.07822 -0.00000 -7.08 2.50
1.00000 -0.14386 0.07817 -0.00000 -6.96 2.50
1.00000 -0.14634 0.07811 -0.00000 -6.84 2.50
1.00000 -0.14890 0.07805 -0.00000 -6.72 2.50
1.00000 -0.15155 0.07799 -0.00000 -6.60 2.50
1.00000 -0.15429 0.07793 -0.00000 -6.48 2.50
1.00000 -0.15713 0.07786 -0.00000 -6.36 2.50
1.00000 -0.16008 0.07778 -0.00000 -6.24 2.50
1.00000 -0.16314 0.07771 -0.00000 -6.12 2.50
