-180.000000 0.988889 0.003317 -0.000604 -0.000001 7.500000 5 4 4 4
-179.900000 0.988883 0.003317 -0.000604 -0.000001 7.500000 5 4 4 4
-179.800000 0.988877 0.003317 -0.000604 -0.000001 7.500000 5 4 4 4
-179.700000 0.988871 0.003317 -0.000604 -0.000001 7.500000 5 4 4 4
-179.600000 0.988864 0.003317 -0.000604 -0.000001 7.500000 5 4 4 4
-179.500000 0.988858 0.003317 -0.000604 -0.000001 7.500000 5 4 4 4
-179.400000 0.988852 0.003317 -0.000604 -0.000001 7.500000 5 4 4 4
-179.300000 0.988846 0.003317 -0.000604 -0.000001 7.500000 5 4 4 4
-179.200000 0.988840 0.003317 -0.000604 -0.000001 7.500000 5 4 4 4
-179.100000 0.988833 0.003317 -0.000604 -0.000001 7.500000 5 4 4 4
-179.000000 0.988827 0.003317 -0.000604 -0.000001 7.500000 5 4 4 4
-178.900000 0.988821 0.003317 -0.000604 -0.000001 7.500000 5 4 4 4
-178.800000 0.988815 0.003317 -0.000604 -0.000001 7.500000 5 4 4 4
-178.700000 0.988808 0.003317 -0.000604 -0.000001 7.500000 5 4 4 4
-178.600000 0.988802 0.003317 -0.000604 -0.000001 7.500000 5 4 4 4
-178.500000 0.988796 0.003317 -0.000604 -0.000001 7.500000 5 4 4 4
-178.400000 0.988790 0.003317 -0.000604 -0.000001 7.500000 5 4 4 4
-178.300000 0.988783 0.003317 -0.000604 -0.000001 7.500000 5 4 4 4
-178.200000 0.988777 0.003317 -0.000604 -0.000001 7.500000 5 4 4 4
-178.100000 0.988771 0.003317 -0.000604 -0.000001 7.500000 5 4 4 4
-178.000000 0.988764 0.003317 -0.000604 -0.000001 7.500000 5 4 4 4
-177.900000 0.988758 0.003317 -0.000604 -0.000001 7.500000 5 4 4 4
-177.800000 0.988752 0.003317 -0.000604 -0.000001 7.500000 5 4 4 4
-177.700000 0.988745 0.003317 -0.000604 -0.000001 7.500000 5 4 4 4
-177.600000 0.988739 0.003317 -0.000604 -0.000001 7.500000 5 4 4 4
-177.500000 0.988733 0.003317 -0.000604 -0.000001 7.500000 5 4 4 4
-177.400000 0.988726 0.003317 -0.000604 -0.000001 7.500000 5 4 4 4
-177.300000 0.988720 0.003317 -0.000604 -0.000001 7.500000 5 4 4 4
-177.200000 0.988714 0.003317 -0.000604 -0.000001 7.500000 5 4 4 4
-177.100000 0.988707 0.003317 -0.000604 -0.000001 7.500000 5 4 4 4
-177.000000 0.988701 0.003317 -0.000604 -0.000001 7.500000 5 4 4 4
-176.900000 0.988695 0.003317 -0.000604 -0.000001 7.500000 5 4 4 4
-176.800000 0.988688 0.003317 -0.000604 -0.000001 7.500000 5 4 4 4
-176.700000 0.988682 0.003317 -0.000604 -0.000001 7.500000 5 4 4 4
-176.600000 0.988675 0.003317 -0.000604 -0.000001 7.500000 5 4 4 4
-176.500000 0.988669 0.003317 -0.000604 -0.000001 7.500000 5 4 4 4
-176.400000 0.988662 0.003316 -0.000604 -0.000001 7.500000 5 4 4 4
-176.300000 0.988656 0.003316 -0.000604 -0.000001 7.500000 5 4 4 4
-176.200000 0.988650 0.003316 -0.000604 -0.000001 7.500000 5 4 4 4
-176.100000 0.988643 0.003316 -0.000604 -0.000001 7.500000 5 4 4 4
-176.000000 0.988637 0.003316 -0.000604 -0.000001 7.500000 5 4 4 4
-175.900000 0.988630 0.003316 -0.000604 -0.000001 7.500000 5 4 4 4
-175.800000 0.988624 0.003316 -0.000604 -0.000001 7.500000 5 4 4 4
-175.700000 0.988617 0.003316 -0.000604 -0.000001 7.500000 5 4 4 4
-175.600000 0.988611 0.003316 -0.000604 -0.000001 7.500000 5 4 4 4
-175.500000 0.988604 0.003316 -0.000604 -0.000001 7.500000 5 4 4 4
-175.400000 0.988598 0.003316 -0.000604 -0.000001 7.500000 5 4 4 4
-175.300000 0.988591 0.003316 -0.000604 -0.000001 7.500000 5 4 4 4
-175.200000 0.988585 0.003316 -0.000604 -0.000001 7.500000 5 4 4 4
-175.100000 0.988578 0.003316 -0.000604 -0.000001 7.500000 5 4 4 4
-175.000000 0.988572 0.003316 -0.000604 -0.000001 7.500000 5 4 4 4
-174.900000 0.988565 0.003316 -0.000604 -0.000001 7.500000 5 4 4 4
-174.800000 0.988559 0.003316 -0.000604 -0.000001 7.500000 5 4 4 4
-174.700000 0.988552 0.003316 -0.000604 -0.000001 7.500000 5 4 4 4
-174.600000 0.988546 0.003316 -0.000604 -0.000001 7.500000 5 4 4 4
-174.500000 0.988539 0.003316 -0.000604 -0.000001 7.500000 5 4 4 4
-174.400000 0.988532 0.003316 -0.000604 -0.000001 7.500000 5 4 4 4
-174.300000 0.988526 0.003316 -0.000604 -0.000001 7.500000 5 4 4 4
-174.200000 0.988519 0.003316 -0.000604 -0.000001 7.500000 5 4 4 4
-174.100000 0.988513 0.003316 -0.000604 -0.000001 7.500000 5 4 4 4
-174.000000 0.988506 0.003316 -0.000604 -0.000001 7.500000 5 4 4 4
-173.900000 0.988500 0.003316 -0.000604 -0.000001 7.500000 5 4 4 4
-173.800000 0.988493 0.003316 -0.000604 -0.000001 7.500000 5 4 4 4
-173.700000 0.988486 0.003316 -0.000604 -0.000001 7.500000 5 4 4 4
-173.600000 0.988480 0.003316 -0.000604 -0.000001 7.500000 5 4 4 4
-173.500000 0.988473 0.003316 -0.000604 -0.000001 7.500000 5 4 4 4
-173.400000 0.988466 0.003316 -0.000604 -0.000001 7.500000 5 4 4 4
-173.300000 0.988460 0.003316 -0.000604 -0.000001 7.500000 5 4 4 4
-173.200000 0.988453 0.003316 -0.000604 -0.000001 7.500000 5 4 4 4
-173.100000 0.988446 0.003316 -0.000604 -0.000001 7.500000 5 4 4 4
-173.000000 0.988440 0.003316 -0.000604 -0.000001 7.500000 5 4 4 4
-172.900000 0.988433 0.003316 -0.000604 -0.000001 7.500000 5 4 4 4
-172.800000 0.988426 0.003316 -0.000604 -0.000001 7.500000 5 4 4 4
-172.700000 0.988420 0.003316 -0.000604 -0.000001 7.500000 5 4 4 4
-172.600000 0.988413 0.003316 -0.000604 -0.000001 7.500000 5 4 4 4
-172.500000 0.988406 0.003316 -0.000604 -0.000001 7.500000 5 4 4 4
-172.400000 0.988399 0.003316 -0.000604 -0.000001 7.500000 5 4 4 4
-172.300000 0.988393 0.003316 -0.000604 -0.000001 7.500000 5 4 4 4
-172.200000 0.988386 0.003316 -0.000604 -0.000001 7.500000 5 4 4 4
-172.100000 0.988379 0.003316 -0.000604 -0.000001 7.500000 5 4 4 4
-172.000000 0.988372 0.003316 -0.000604 -0.000001 7.500000 5 4 4 4
-171.900000 0.988366 0.003315 -0.000604 -0.000001 7.500000 5 4 4 4
-171.800000 0.988359 0.003315 -0.000604 -0.000001 7.500000 5 4 4 4
-171.700000 0.988352 0.003315 -0.000604 -0.000001 7.500000 5 4 4 4
-171.600000 0.988345 0.003315 -0.000604 -0.000001 7.500000 5 4 4 4
-171.500000 0.988339 0.003315 -0.000604 -0.000001 7.500000 5 4 4 4
-171.400000 0.988332 0.003315 -0.000604 -0.000001 7.500000 5 4 4 4
-171.300000 0.988325 0.003315 -0.000604 -0.000001 7.500000 5 4 4 4
-171.200000 0.988318 0.003315 -0.000604 -0.000001 7.500000 5 4 4 4
-171.100000 0.988311 0.003315 -0.000604 -0.000001 7.500000 5 4 4 4
-171.000000 0.988304 0.003315 -0.000604 -0.000001 7.500000 5 4 4 4
-170.900000 0.988298 0.003315 -0.000604 -0.000001 7.500000 5 4 4 4
-170.800000 0.988291 0.003315 -0.000604 -0.000001 7.500000 5 4 4 4
-170.700000 0.988284 0.003315 -0.000604 -0.000001 7.500000 5 4 4 4
-170.600000 0.988277 0.003315 -0.000604 -0.000001 7.500000 5 4 4 4
-170.500000 0.988270 0.003315 -0.000604 -0.000001 7.500000 5 4 4 4
-170.400000 0.988263 0.003315 -0.000604 -0.000001 7.500000 5 4 4 4
-170.300000 0.988256 0.003315 -0.000604 -0.000001 7.500000 5 4 4 4
-170.200000 0.988250 0.003315 -0.000604 -0.000001 7.500000 5 4 4 4
-170.100000 0.988243 0.003315 -0.000604 -0.000001 7.500000 5 4 4 4
-170.000000 0.988236 0.003315 -0.000604 -0.000001 7.500000 5 4 4 4
-169.900000 0.988229 0.003315 -0.000604 -0.000001 7.500000 5 4 4 4
-169.800000 0.988222 0.003315 -0.000604 -0.000001 7.500000 5 4 4 4
-169.700000 0.988215 0.003315 -0.000604 -0.000001 7.500000 5 4 4 4
-169.600000 0.988208 0.003315 -0.000604 -0.000001 7.500000 5 4 4 4
-169.500000 0.988201 0.003315 -0.000604 -0.000001 7.500000 5 4 4 4
-169.400000 0.988194 0.003315 -0.000604 -0.000001 7.500000 5 4 4 4
-169.300000 0.988187 0.003315 -0.000604 -0.000001 7.500000 5 4 4 4
-169.200000 0.988180 0.003315 -0.000604 -0.000001 7.500000 5 4 4 4
-169.100000 0.988173 0.003315 -0.000604 -0.000001 7.500000 5 4 4 4
-169.000000 0.988166 0.003315 -0.000604 -0.000001 7.500000 5 4 4 4
-168.900000 0.988159 0.003315 -0.000604 -0.000001 7.500000 5 4 4 4
-168.800000 0.988152 0.003315 -0.000604 -0.000001 7.500000 5 4 4 4
-168.700000 0.988145 0.003315 -0.000604 -0.000001 7.500000 5 4 4 4
-168.600000 0.988138 0.003315 -0.000604 -0.000001 7.500000 5 4 4 4
-168.500000 0.988131 0.003315 -0.000604 -0.000001 7.500000 5 4 4 4
-168.400000 0.988124 0.003315 -0.000604 -0.000001 7.500000 5 4 4 4
-168.300000 0.988117 0.003315 -0.000604 -0.000001 7.500000 5 4 4 4
-168.200000 0.988110 0.003315 -0.000604 -0.000001 7.500000 5 4 4 4
-168.100000 0.988103 0.003315 -0.000604 -0.000001 7.500000 5 4 4 4
-168.000000 0.988096 0.003315 -0.000604 -0.000001 7.500000 5 4 4 4
-167.900000 0.988089 0.003315 -0.000604 -0.000001 7.500000 5 4 4 4
-167.800000 0.988081 0.003315 -0.000604 -0.000001 7.500000 5 4 4 4
-167.700000 0.988074 0.003315 -0.000604 -0.000001 7.500000 5 4 4 4
-167.600000 0.988067 0.003314 -0.000604 -0.000001 7.500000 5 4 4 4
-167.500000 0.988060 0.003314 -0.000604 -0.000001 7.500000 5 4 4 4
-167.400000 0.988053 0.003314 -0.000604 -0.000001 7.500000 5 4 4 4
-167.300000 0.988046 0.003314 -0.000604 -0.000001 7.500000 5 4 4 4
-167.200000 0.988039 0.003314 -0.000604 -0.000001 7.500000 5 4 4 4
-167.100000 0.988032 0.003314 -0.000604 -0.000001 7.500000 5 4 4 4
-167.000000 0.988024 0.003314 -0.000604 -0.000001 7.500000 5 4 4 4
-166.900000 0.988017 0.003314 -0.000604 -0.000001 7.500000 5 4 4 4
-166.800000 0.988010 0.003314 -0.000604 -0.000001 7.500000 5 4 4 4
-166.700000 0.988003 0.003314 -0.000604 -0.000001 7.500000 5 4 4 4
-166.600000 0.987996 0.003314 -0.000604 -0.000001 7.500000 5 4 4 4
-166.500000 0.987988 0.003314 -0.000604 -0.000001 7.500000 5 4 4 4
-166.400000 0.987981 0.003314 -0.000604 -0.000001 7.500000 5 4 4 4
-166.300000 0.987974 0.003314 -0.000604 -0.000001 7.500000 5 4 4 4
-166.200000 0.987967 0.003314 -0.000604 -0.000001 7.500000 5 4 4 4
-166.100000 0.987959 0.003314 -0.000604 -0.000001 7.500000 5 4 4 4
-166.000000 0.987952 0.003314 -0.000604 -0.000001 7.500000 5 4 4 4
-165.900000 0.987945 0.003314 -0.000604 -0.000001 7.500000 5 4 4 4
