# a0 a2 a4 a6 delta sigmaJ
1.00000 -0.15303 -0.07290 0.00000 -55.32 2.00
1.00000 -0.15305 -0.07290 0.00000 -55.20 2.00
1.00000 -0.15306 -0.07290 0.00000 -55.08 2.00
1.00000 -0.15308 -0.07290 0.00000 -54.96 2.00
1.00000 -0.15309 -0.07290 0.00000 -54.84 2.00
1.00000 -0.15310 -0.07290 0.00000 -54.72 2.00
1.00000 -0.15312 -0.07290 0.00000 -54.60 2.00
1.00000 -0.15313 -0.07290 0.00000 -54.48 2.00
1.00000 -0.15315 -0.07290 0.00000 -54.36 2.00
1.00000 -0.15316 -0.07290 0.00000 -54.24 2.00
1.00000 -0.15318 -0.07290 0.00000 -54.12 2.00
1.00000 -0.15319 -0.07290 0.00000 -54.00 2.00
1.00000 -0.15321 -0.07290 0.00000 -53.88 2.00
1.00000 -0.15322 -0.07290 0.00000 -53.76 2.00
1.00000 -0.15323 -0.07290 0.00000 -53.64 2.00
1.00000 -0.15325 -0.07290 0.00000 -53.52 2.00
1.00000 -0.15326 -0.07290 0.00000 -53.40 2.00
1.00000 -0.15328 -0.07290 0.00000 -53.28 2.00
1.00000 -0.15329 -0.07290 0.00000 -53.16 2.00
1.00000 -0.15331 -0.07290 0.00000 -53.04 2.00
1.00000 -0.15333 -0.07290 0.00000 -52.92 2.00
1.00000 -0.15334 -0.07289 0.00000 -52.80 2.00
1.00000 -0.15336 -0.07289 0.00000 -52.68 2.00
1.00000 -0.15337 -0.07289 0.00000 -52.56 2.00
1.00000 -0.15339 -0.07289 0.00000 -52.44 2.00
1.00000 -0.15340 -0.07289 0.00000 -52.32 2.00
1.00000 -0.15342 -0.07289 0.00000 -52.20 2.00
1.00000 -0.15343 -0.07289 0.00000 -52.08 2.00
1.00000 -0.15345 -0.07289 0.00000 -51.96 2.00
1.00000 -0.15347 -0.07289 0.00000 -51.84 2.00
1.00000 -0.15348 -0.07289 0.00000 -51.72 2.00
1.00000 -0.15350 -0.07289 0.00000 -51.60 2.00
1.00000 -0.15351 -0.07289 0.00000 -51.48 2.00
1.00000 -0.15353 -0.07289 0.00000 -51.36 2.00
1.00000 -0.15355 -0.07289 0.00000 -51.24 2.00
1.00000 -0.15356 -0.07289 0.00000 -51.12 2.00
1.00000 -0.15358 -0.07289 0.00000 -51.00 2.00
1.00000 -0.15359 -0.07289 0.00000 -50.88 2.00
1.00000 -0.15361 -0.07289 0.00000 -50.76 2.00
1.00000 -0.15363 -0.07289 0.00000 -50.64 2.00
1.00000 -0.15364 -0.07289 0.00000 -50.52 2.00
1.00000 -0.15366 -0.07289 0.00000 -50.40 2.00
1.00000 -0.15368 -0.07289 0.00000 -50.28 2.00
1.00000 -0.15370 -0.07289 0.00000 -50.16 2.00
1.00000 -0.15371 -0.07289 0.00000 -50.04 2.00
1.00000 -0.15373 -0.07289 0.00000 -49.92 2.00
1.00000 -0.15375 -0.07289 0.00000 -49.80 2.00
1.00000 -0.15376 -0.07289 0.00000 -49.68 2.00
1.00000 -0.15378 -0.07289 0.00000 -49.56 2.00
1.00000 -0.15380 -0.07289 0.00000 -49.44 2.00
1.00000 -0.15382 -0.07289 0.00000 -49.32 2.00
1.00000 -0.15383 -0.07289 0.00000 -49.20 2.00
1.00000 -0.15385 -0.07289 0.00000 -49.08 2.00
1.00000 -0.15387 -0.07289 0.00000 -48.96 2.00
1.00000 -0.15389 -0.07289 0.00000 -48.84 2.00
1.00000 -0.15390 -0.07289 0.00000 -48.72 2.00
1.00000 -0.15392 -0.07289 0.00000 -48.60 2.00
1.00000 -0.15394 -0.07289 0.00000 -48.48 2.00
1.00000 -0.15396 -0.07289 0.00000 -48.36 2.00
1.00000 -0.15398 -0.07289 0.00000 -48.24 2.00
1.00000 -0.15400 -0.07289 0.00000 -48.12 2.00
1.00000 -0.15401 -0.07289 0.00000 -48.00 2.00
1.00000 -0.15403 -0.07289 0.00000 -47.88 2.00
1.00000 -0.15405 -0.07289 0.00000 -47.76 2.00
1.00000 -0.15407 -0.07289 0.00000 -47.64 2.00
1.00000 -0.15409 -0.07289 0.00000 -47.52 2.00
1.00000 -0.15411 -0.07289 0.00000 -47.40 2.00
1.00000 -0.15413 -0.07289 0.00000 -47.28 2.00
1.00000 -0.15415 -0.07289 0.00000 -47.16 2.00
1.00000 -0.15416 -0.07289 0.00000 -47.04 2.00
1.00000 -0.15418 -0.07289 0.00000 -46.92 2.00
1.00000 -0.15420 -0.07289 0.00000 -46.80 2.00
1.00000 -0.15422 -0.07289 0.00000 -46.68 2.00
1.00000 -0.15424 -0.07289 0.00000 -46.56 2.00
1.00000 -0.15426 -0.07289 0.00000 -46.44 2.00
1.00000 -0.15428 -0.07289 0.00000 -46.32 2.00
1.00000 -0.15430 -0.07289 0.00000 -46.20 2.00
1.00000 -0.15432 -0.07289 0.00000 -46.08 2.00
1.00000 -0.15434 -0.07289 0.00000 -45.96 2.00
1.00000 -0.15436 -0.07289 0.00000 -45.84 2.00
1.00000 -0.15438 -0.07289 0.00000 -45.72 2.00
1.00000 -0.15440 -0.07289 0.00000 -45.60 2.00
1.00000 -0.15442 -0.07289 0.00000 -45.48 2.00
1.00000 -0.15444 -0.07289 0.00000 -45.36 2.00
1.00000 -0.15446 -0.07289 0.00000 -45.24 2.00
1.00000 -0.15448 -0.07289 0.00000 -45.12 2.00
1.00000 -0.15451 -0.07289 0.00000 -45.00 2.00
1.00000 -0.15453 -0.07288 0.00000 -44.88 2.00
1.00000 -0.15455 -0.07288 0.00000 -44.76 2.00
1.00000 -0.15457 -0.07288 0.00000 -44.64 2.00
1.00000 -0.15459 -0.07288 0.00000 -44.52 2.00
1.00000 -0.15461 -0.07288 0.00000 -44.40 2.00
1.00000 -0.15463 -0.07288 0.00000 -44.28 2.00
1.00000 -0.15465 -0.07288 0.00000 -44.16 2.00
1.00000 -0.15468 -0.07288 0.00000 -44.04 2.00
1.00000 -0.15470 -0.07288 0.00000 -43.92 2.00
1.00000 -0.15472 -0.07288 0.00000 -43.80 2.00
1.00000 -0.15474 -0.07288 0.00000 -43.68 2.00
1.00000 -0.15476 -0.07288 0.00000 -43.56 2.00
1.00000 -0.15479 -0.07288 0.00000 -43.44 2.00
1.00000 -0.15481 -0.07288 0.00000 -43.32 2.00
1.00000 -0.15483 -0.07288 0.00000 -43.20 2.00
1.00000 -0.15486 -0.07288 0.00000 -43.08 2.00
1.00000 -0.15488 -0.07288 0.00000 -42.96 2.00
1.00000 -0.15490 -0.07288 0.00000 -42.84 2.00
1.00000 -0.15492 -0.07288 0.00000 -42.72 2.00
1.00000 -0.15495 -0.07288 0.00000 -42.60 2.00
1.00000 -0.15497 -0.07288 0.00000 -42.48 2.00
1.00000 -0.15499 -0.07288 0.00000 -42.36 2.00
1.00000 -0.15502 -0.07288 0.00000 -42.24 2.00
1.00000 -0.15504 -0.07288 0.00000 -42.12 2.00
1.00000 -0.15507 -0.07288 0.00000 -42.00 2.00
1.00000 -0.15509 -0.07288 0.00000 -41.88 2.00
1.00000 -0.15511 -0.07288 0.00000 -41.76 2.00
1.00000 -0.15514 -0.07288 0.00000 -41.64 2.00
1.00000 -0.15516 -0.07288 0.00000 -41.52 2.00
1.00000 -0.15519 -0.07288 0.00000 -41.40 2.00
1.00000 -0.15521 -0.07288 0.00000 -41.28 2.00
1.00000 -0.15524 -0.07288 0.00000 -41.16 2.00
1.00000 -0.15526 -0.07288 0.00000 -41.04 2.00
1.00000 -0.15529 -0.07288 0.00000 -40.92 2.00
1.00000 -0.15531 -0.07288 0.00000 -40.80 2.00
1.00000 -0.15534 -0.07288 0.00000 -40.68 2.00
1.00000 -0.15536 -0.07288 0.00000 -40.56 2.00
1.00000 -0.15539 -0.07288 0.00000 -40.44 2.00
1.00000 -0.15541 -0.07288 0.00000 -40.32 2.00
1.00000 -0.15544 -0.07288 0.00000 -40.20 2.00
1.00000 -0.15547 -0.07288 0.00000 -40.08 2.00
1.00000 -0.15549 -0.07288 0.00000 -39.96 2.00
1.00000 -0.15552 -0.07288 0.00000 -39.84 2.00
1.00000 -0.15555 -0.07287 0.00000 -39.72 2.00
1.00000 -0.15557 -0.07287 0.00000 -39.60 2.00
1.00000 -0.15560 -0.07287 0.00000 -39.48 2.00
1.00000 -0.15563 -0.07287 0.00000 -39.36 2.00
1.00000 -0.15565 -0.07287 0.00000 -39.24 2.00
1.00000 -0.15568 -0.07287 0.00000 -39.12 2.00
1.00000 -0.15571 -0.07287 0.00000 -39.00 2.00
1.00000 -0.15574 -0.07287 0.00000 -38.88 2.00
1.00000 -0.15576 -0.07287 0.00000 -38.76 2.00
1.00000 -0.15579 -0.07287 0.00000 -38.64 2.00
1.00000 -0.15582 -0.07287 0.00000 -38.52 2.00
1.00000 -0.15585 -0.07287 0.00000 -38.40 2.00
1.00000 -0.15588 -0.07287 0.00000 -38.28 2.00
1.00000 -0.15591 -0.07287 0.00000 -38.16 2.00
1.00000 -0.15594 -0.07287 0.00000 -38.04 2.00
1.00000 -0.15596 -0.07287 0.00000 -37.92 2.00
1.00000 -0.15599 -0.07287 0.00000 -37.80 2.00
1.00000 -0.15602 -0.07287 0.00000 -37.68 2.00
1.00000 -0.15605 -0.07287 0.00000 -37.56 2.00
1.00000 -0.15608 -0.07287 0.00000 -37.44 2.00
1.00000 -0.15611 -0.07287 0.00000 -37.32 2.00
1.00000 -0.15614 -0.07287 0.00000 -37.20 2.00
1.00000 -0.15617 -0.07287 0.00000 -37.08 2.00
1.00000 -0.15620 -0.07287 0.00000 -36.96 2.00
1.00000 -0.15624 -0.07287 0.00000 -36.84 2.00
1.00000 -0.15627 -0.07287 0.00000 -36.72 2.00
1.00000 -0.15630 -0.07287 0.00000 -36.60 2.00
1.00000 -0.15633 -0.07287 0.00000 -36.48 2.00
1.00000 -0.15636 -0.07287 0.00000 -36.36 2.00
1.00000 -0.15639 -0.07287 0.00000 -36.24 2.00
1.00000 -0.15642 -0.07287 0.00000 -36.12 2.00
1.00000 -0.15646 -0.07286 0.00000 -36.00 2.00
1.00000 -0.15649 -0.07286 0.00000 -35.88 2.00
1.00000 -0.15652 -0.07286 0.00000 -35.76 2.00
1.00000 -0.15655 -0.07286 0.00000 -35.64 2.00
1.00000 -0.15659 -0.07286 0.00000 -35.52 2.00
1.00000 -0.15662 -0.07286 0.00000 -35.40 2.00
1.00000 -0.15665 -0.07286 0.00000 -35.28 2.00
1.00000 -0.15669 -0.07286 0.00000 -35.16 2.00
1.00000 -0.15672 -0.07286 0.00000 -35.04 2.00
1.00000 -0.15676 -0.07286 0.00000 -34.92 2.00
1.00000 -0.15679 -0.07286 0.00000 -34.80 2.00
1.00000 -0.15682 -0.07286 0.00000 -34.68 2.00
1.00000 -0.15686 -0.07286 0.00000 -34.56 2.00
1.00000 -0.15689 -0.07286 0.00000 -34.44 2.00
1.00000 -0.15693 -0.07286 0.00000 -34.32 2.00
1.00000 -0.15697 -0.07286 0.00000 -34.20 2.00
1.00000 -0.15700 -0.07286 0.00000 -34.08 2.00
1.00000 -0.15704 -0.07286 0.00000 -33.96 2.00
1.00000 -0.15707 -0.07286 0.00000 -33.84 2.00
1.00000 -0.15711 -0.07286 0.00000 -33.72 2.00
1.00000 -0.15715 -0.07286 0.00000 -33.60 2.00
1.00000 -0.15718 -0.07286 0.00000 -33.48 2.00
1.00000 -0.15722 -0.07286 0.00000 -33.36 2.00
1.00000 -0.15726 -0.07286 0.00000 -33.24 2.00
1.00000 -0.15730 -0.07285 0.00000 -33.12 2.00
1.00000 -0.15733 -0.07285 0.00000 -33.00 2.00
1.00000 -0.15737 -0.07285 0.00000 -32.88 2.00
1.00000 -0.15741 -0.07285 0.00000 -32.76 2.00
1.00000 -0.15745 -0.07285 0.00000 -32.64 2.00
1.00000 -0.15749 -0.07285 0.00000 -32.52 2.00
1.00000 -0.15753 -0.07285 0.00000 -32.40 2.00
1.00000 -0.15757 -0.07285 0.00000 -32.28 2.00
1.00000 -0.15761 -0.07285 0.00000 -32.16 2.00
1.00000 -0.15765 -0.07285 0.00000 -32.04 2.00
1.00000 -0.15769 -0.07285 0.00000 -31.92 2.00
1.00000 -0.15773 -0.07285 0.00000 -31.80 2.00
1.00000 -0.15777 -0.07285 0.00000 -31.68 2.00
1.00000 -0.15781 -0.07285 0.00000 -31.56 2.00
1.00000 -0.15786 -0.07285 0.00000 -31.44 2.00
1.00000 -0.15790 -0.07285 0.00000 -31.32 2.00
1.00000 -0.15794 -0.07285 0.00000 -31.20 2.00
1.00000 -0.15798 -0.07285 0.00000 -31.08 2.00
1.00000 -0.15803 -0.07285 0.00000 -30.96 2.00
1.00000 -0.15807 -0.07284 0.00000 -30.84 2.00
1.00000 -0.15811 -0.07284 0.00000 -30.72 2.00
1.00000 -0.15816 -0.07284 0.00000 -30.60 2.00
1.00000 -0.15820 -0.07284 0.00000 -30.48 2.00
1.00000 -0.15825 -0.07284 0.00000 -30.36 2.00
1.00000 -0.15829 -0.07284 0.00000 -30.24 2.00
1.00000 -0.15834 -0.07284 0.00000 -30.12 2.00
1.00000 -0.15838 -0.07284 0.00000 -30.00 2.00
1.00000 -0.15843 -0.07284 0.00000 -29.88 2.00
1.00000 -0.15847 -0.07284 0.00000 -29.76 2.00
1.00000 -0.15852 -0.07284 0.00000 -29.64 2.00
1.00000 -0.15857 -0.07284 0.00000 -29.52 2.00
1.00000 -0.15862 -0.07284 0.00000 -29.40 2.00
1.00000 -0.15866 -0.07284 0.00000 -29.28 2.00
1.00000 -0.15871 -0.07284 0.00000 -29.16 2.00
1.00000 -0.15876 -0.07283 0.00000 -29.04 2.00
1.00000 -0.15881 -0.07283 0.00000 -28.92 2.00
1.00000 -0.15886 -0.07283 0.00000 -28.80 2.00
1.00000 -0.15891 -0.07283 0.00000 -28.68 2.00
1.00000 -0.15896 -0.07283 0.00000 -28.56 2.00
1.00000 -0.15901 -0.07283 0.00000 -28.44 2.00
1.00000 -0.15906 -0.07283 0.00000 -28.32 2.00
1.00000 -0.15911 -0.07283 0.00000 -28.20 2.00
1.00000 -0.15916 -0.07283 0.00000 -28.08 2.00
1.00000 -0.15922 -0.07283 0.00000 -27.96 2.00
1.00000 -0.15927 -0.07283 0.00000 -27.84 2.00
1.00000 -0.15932 -0.07283 0.00000 -27.72 2.00
1.00000 -0.15938 -0.07283 0.00000 -27.60 2.00
1.00000 -0.15943 -0.07282 0.00000 -27.48 2.00
1.00000 -0.15948 -0.07282 0.00000 -27.36 2.00
1.00000 -0.15954 -0.07282 0.00000 -27.24 2.00
1.00000 -0.15960 -0.07282 0.00000 -27.12 2.00
1.00000 -0.15965 -0.07282 0.00000 -27.00 2.00
1.00000 -0.15971 -0.07282 0.00000 -26.88 2.00
1.00000 -0.15976 -0.07282 0.00000 -26.76 2.00
1.00000 -0.15982 -0.07282 0.00000 -26.64 2.00
1.00000 -0.15988 -0.07282 0.00000 -26.52 2.00
1.00000 -0.15994 -0.07282 0.00000 -26.40 2.00
1.00000 -0.16000 -0.07282 0.00000 -26.28 2.00
1.00000 -0.16006 -0.07281 0.00000 -26.16 2.00
1.00000 -0.16012 -0.07281 0.00000 -26.04 2.00
1.00000 -0.16018 -0.07281 0.00000 -25.92 2.00
1.00000 -0.16024 -0.07281 0.00000 -25.80 2.00
1.00000 -0.16030 -0.07281 0.00000 -25.68 2.00
1.00000 -0.16036 -0.07281 0.00000 -25.56 2.00
1.00000 -0.16042 -0.07281 0.00000 -25.44 2.00
1.00000 -0.16049 -0.07281 0.00000 -25.32 2.00
1.00000 -0.16055 -0.07281 0.00000 -25.20 2.00
1.00000 -0.16061 -0.07281 0.00000 -25.08 2.00
1.00000 -0.16068 -0.07280 0.00000 -24.96 2.00
1.00000 -0.16074 -0.07280 0.00000 -24.84 2.00
1.00000 -0.16081 -0.07280 0.00000 -24.72 2.00
1.00000 -0.16088 -0.07280 0.00000 -24.60 2.00
1.00000 -0.16095 -0.07280 0.00000 -24.48 2.00
1.00000 -0.16101 -0.07280 0.00000 -24.36 2.00
1.00000 -0.16108 -0.07280 0.00000 -24.24 2.00
1.00000 -0.16115 -0.07280 0.00000 -24.12 2.00
1.00000 -0.16122 -0.07279 0.00000 -24.00 2.00
1.00000 -0.16129 -0.07279 0.00000 -23.88 2.00
1.00000 -0.16136 -0.07279 0.00000 -23.76 2.00
1.00000 -0.16143 -0.07279 0.00000 -23.64 2.00
1.00000 -0.16151 -0.07279 0.00000 -23.52 2.00
1.00000 -0.16158 -0.07279 0.00000 -23.40 2.00
1.00000 -0.16165 -0.07279 0.00000 -23.28 2.00
1.00000 -0.16173 -0.07279 0.00000 -23.16 2.00
1.00000 -0.16180 -0.07278 0.00000 -23.04 2.00
1.00000 -0.16188 -0.07278 0.00000 -22.92 2.00
1.00000 -0.16196 -0.07278 0.00000 -22.80 2.00
1.00000 -0.16204 -0.07278 0.00000 -22.68 2.00
1.00000 -0.16211 -0.07278 0.00000 -22.56 2.00
1.00000 -0.16219 -0.07278 0.00000 -22.44 2.00
1.00000 -0.16227 -0.07278 0.00000 -22.32 2.00
1.00000 -0.16235 -0.07277 0.00000 -22.20 2.00
1.00000 -0.16244 -0.07277 0.00000 -22.08 2.00
1.00000 -0.16252 -0.07277 0.00000 -21.96 2.00
1.00000 -0.16260 -0.07277 0.00000 -21.84 2.00
1.00000 -0.16269 -0.07277 0.00000 -21.72 2.00
1.00000 -0.16277 -0.07277 0.00000 -21.60 2.00
1.00000 -0.16286 -0.07276 0.00000 -21.48 2.00
1.00000 -0.16295 -0.07276 0.00000 -21.36 2.00
1.00000 -0.16303 -0.07276 0.00000 -21.24 2.00
1.00000 -0.16312 -0.07276 0.00000 -21.12 2.00
1.00000 -0.16321 -0.07276 0.00000 -21.00 2.00
1.00000 -0.16330 -0.07275 0.00000 -20.88 2.00
1.00000 -0.16339 -0.07275 0.00000 -20.76 2.00
1.00000 -0.16349 -0.07275 0.00000 -20.64 2.00
1.00000 -0.16358 -0.07275 0.00000 -20.52 2.00
1.00000 -0.16368 -0.07275 0.00000 -20.40 2.00
1.00000 -0.16377 -0.07274 0.00000 -20.28 2.00
1.00000 -0.16387 -0.07274 0.00000 -20.16 2.00
1.00000 -0.16397 -0.07274 0.00000 -20.04 2.00
1.00000 -0.16407 -0.07274 0.00000 -19.92 2.00
1.00000 -0.16417 -0.07274 0.00000 -19.80 2.00
1.00000 -0.16427 -0.07273 0.00000 -19.68 2.00
1.00000 -0.16437 -0.07273 0.00000 -19.56 2.00
1.00000 -0.16447 -0.07273 0.00000 -19.44 2.00
1.00000 -0.16458 -0.07273 0.00000 -19.32 2.00
1.00000 -0.16468 -0.07272 0.00000 -19.20 2.00
1.00000 -0.16479 -0.07272 0.00000 -19.08 2.00
1.00000 -0.16490 -0.07272 0.00000 -18.96 2.00
1.00000 -0.16501 -0.07272 0.00000 -18.84 2.00
1.00000 -0.16512 -0.07271 0.00000 -18.72 2.00
1.00000 -0.16523 -0.07271 0.00000 -18.60 2.00
1.00000 -0.16535 -0.07271 0.00000 -18.48 2.00
1.00000 -0.16546 -0.07271 0.00000 -18.36 2.00
1.00000 -0.16558 -0.07270 0.00000 -18.24 2.00
1.00000 -0.16570 -0.07270 0.00000 -18.12 2.00
1.00000 -0.16582 -0.07270 0.00000 -18.00 2.00
1.00000 -0.16594 -0.07269 0.00000 -17.88 2.00
1.00000 -0.16606 -0.07269 0.00000 -17.76 2.00
1.00000 -0.16619 -0.07269 0.00000 -17.64 2.00
1.00000 -0.16631 -0.07268 0.00000 -17.52 2.00
1.00000 -0.16644 -0.07268 0.00000 -17.40 2.00
1.00000 -0.16657 -0.07268 0.00000 -17.28 2.00
1.00000 -0.16670 -0.07267 0.00000 -17.16 2.00
1.00000 -0.16683 -0.07267 0.00000 -17.04 2.00
1.00000 -0.16697 -0.07267 0.00000 -16.92 2.00
1.00000 -0.16710 -0.07266 0.00000 -16.80 2.00
1.00000 -0.16724 -0.07266 0.00000 -16.68 2.00
1.00000 -0.16738 -0.07266 0.00000 -16.56 2.00
1.00000 -0.16752 -0.07265 0.00000 -16.44 2.00
1.00000 -0.16766 -0.07265 0.00000 -16.32 2.00
1.00000 -0.16781 -0.07264 0.00000 -16.20 2.00
1.00000 -0.16795 -0.07264 0.00000 -16.08 2.00
1.00000 -0.16810 -0.07264 0.00000 -15.96 2.00
1.00000 -0.16825 -0.07263 0.00000 -15.84 2.00
1.00000 -0.16841 -0.07263 0.00000 -15.72 2.00
1.00000 -0.16856 -0.07262 0.00000 -15.60 2.00
1.00000 -0.16872 -0.07262 0.00000 -15.48 2.00
1.00000 -0.16888 -0.07261 0.00000 -15.36 2.00
1.00000 -0.16904 -0.07261 0.00000 -15.24 2.00
1.00000 -0.16921 -0.07260 0.00000 -15.12 2.00
1.00000 -0.16937 -0.07260 0.00000 -15.00 2.00
1.00000 -0.16954 -0.07259 0.00000 -14.88 2.00
1.00000 -0.16971 -0.07259 0.00000 -14.76 2.00
1.00000 -0.16989 -0.07258 0.00000 -14.64 2.00
1.00000 -0.17007 -0.07258 0.00000 -14.52 2.00
1.00000 -0.17025 -0.07257 0.00000 -14.40 2.00
1.00000 -0.17043 -0.07257 0.00000 -14.28 2.00
1.00000 -0.17061 -0.07256 0.00000 -14.16 2.00
1.00000 -0.17080 -0.07255 0.00000 -14.04 2.00
1.00000 -0.17099 -0.07255 0.00000 -13.92 2.00
1.00000 -0.17118 -0.07254 0.00000 -13.80 2.00
1.00000 -0.17138 -0.07253 0.00000 -13.68 2.00
1.00000 -0.17158 -0.07253 0.00000 -13.56 2.00
1.00000 -0.17178 -0.07252 0.00000 -13.44 2.00
1.00000 -0.17199 -0.07251 0.00000 -13.32 2.00
1.00000 -0.17220 -0.07251 0.00000 -13.20 2.00
1.00000 -0.17241 -0.07250 0.00000 -13.08 2.00
1.00000 -0.17263 -0.07249 0.00000 -12.96 2.00
1.00000 -0.17285 -0.07248 0.00000 -12.84 2.00
1.00000 -0.17307 -0.07247 0.00000 -12.72 2.00
1.00000 -0.17330 -0.07246 0.00000 -12.60 2.00
1.00000 -0.17353 -0.07246 0.00000 -12.48 2.00
1.00000 -0.17377 -0.07245 0.00000 -12.36 2.00
1.00000 -0.17401 -0.07244 0.00000 -12.24 2.00
1.00000 -0.17425 -0.07243 0.00000 -12.12 2.00
1.00000 -0.17450 -0.07242 0.00000 -12.00 2.00
1.00000 -0.17475 -0.07241 0.00000 -11.88 2.00
1.00000 -0.17501 -0.07240 0.00000 -11.76 2.00
1.00000 -0.17527 -0.07239 0.00000 -11.64 2.00
1.00000 -0.17553 -0.07238 0.00000 -11.52 2.00
1.00000 -0.17580 -0.07236 0.00000 -11.40 2.00
1.00000 -0.17608 -0.07235 0.00000 -11.28 2.00
1.00000 -0.17636 -0.07234 0.00000 -11.16 2.00
1.00000 -0.17664 -0.07233 0.00000 -11.04 2.00
1.00000 -0.17694 -0.07231 0.00000 -10.92 2.00
1.00000 -0.17723 -0.07230 0.00000 -10.80 2.00
1.00000 -0.17753 -0.07229 0.00000 -10.68 2.00
1.00000 -0.17784 -0.07227 0.00000 -10.56 2.00
1.00000 -0.17816 -0.07226 0.00000 -10.44 2.00
1.00000 -0.17848 -0.07224 0.00000 -10.32 2.00
1.00000 -0.17880 -0.07223 0.00000 -10.20 2.00
1.00000 -0.17914 -0.07221 0.00000 -10.08 2.00
1.00000 -0.17948 -0.07219 0.00000 -9.96 2.00
1.00000 -0.17982 -0.07218 0.00000 -9.84 2.00
1.00000 -0.18018 -0.07216 0.00000 -9.72 2.00
1.00000 -0.18054 -0.07214 0.00000 -9.60 2.00
1.00000 -0.18091 -0.07212 0.00000 -9.48 2.00
1.00000 -0.18128 -0.07210 0.00000 -9.36 2.00
1.00000 -0.18167 -0.07208 0.00000 -9.24 2.00
1.00000 -0.18206 -0.07205 0.00000 -9.12 2.00
1.00000 -0.18246 -0.07203 0.00000 -9.00 2.00
1.00000 -0.18287 -0.07201 0.00000 -8.88 2.00
1.00000 -0.18329 -0.07198 0.00000 -8.76 2.00
1.00000 -0.18372 -0.07196 0.00000 -8.64 2.00
1.00000 -0.18415 -0.07193 0.00000 -8.52 2.00
1.00000 -0.18460 -0.07190 0.00000 -8.40 2.00
1.00000 -0.18506 -0.07187 0.00000 -8.28 2.00
1.00000 -0.18552 -0.07184 0.00000 -8.16 2.00
1.00000 -0.18600 -0.07181 0.00000 -8.04 2.00
1.00000 -0.18649 -0.07178 0.00000 -7.92 2.00
1.00000 -0.18699 -0.07174 0.00000 -7.80 2.00
1.00000 -0.18751 -0.07171 0.00000 -7.68 2.00
1.00000 -0.18803 -0.07167 0.00000 -7.56 2.00
1.00000 -0.18857 -0.07163 0.00000 -7.44 2.00
1.00000 -0.18912 -0.07159 0.00000 -7.32 2.00
1.00000 -0.18968 -0.07154 0.00000 -7.20 2.00
1.00000 -0.19026 -0.07149 0.00000 -7.08 2.00
1.00000 -0.19085 -0.07145 0.00000 -6.96 2.00
1.00000 -0.19146 -0.07140 0.00000 -6.84 2.00
1.00000 -0.19208 -0.07134 0.00000 -6.72 2.00
1.00000 -0.19271 -0.07128 0.00000 -6.60 2.00
1.00000 -0.19337 -0.07122 0.00000 -6.48 2.00
1.00000 -0.19404 -0.07116 0.00000 -6.36 2.00
1.00000 -0.19472 -0.07110 0.00000 -6.24 2.00
1.00000 -0.19543 -0.07102 0.00000 -6.12 2.00
