# a0 a2 a4 a6 delta sigmaJ
1.00000 -0.32228 0.00000 0.00000 -51.12 0.50
1.00000 -0.32224 0.00000 0.00000 -51.00 0.50
1.00000 -0.32220 0.00000 0.00000 -50.88 0.50
1.00000 -0.32216 0.00000 0.00000 -50.76 0.50
1.00000 -0.32211 0.00000 0.00000 -50.64 0.50
1.00000 -0.32207 0.00000 0.00000 -50.52 0.50
1.00000 -0.32203 0.00000 0.00000 -50.40 0.50
1.00000 -0.32198 0.00000 0.00000 -50.28 0.50
1.00000 -0.32194 0.00000 0.00000 -50.16 0.50
1.00000 -0.32189 0.00000 0.00000 -50.04 0.50
1.00000 -0.32185 0.00000 0.00000 -49.92 0.50
1.00000 -0.32180 0.00000 0.00000 -49.80 0.50
1.00000 -0.32176 0.00000 0.00000 -49.68 0.50
1.00000 -0.32171 0.00000 0.00000 -49.56 0.50
1.00000 -0.32167 0.00000 0.00000 -49.44 0.50
1.00000 -0.32162 0.00000 0.00000 -49.32 0.50
1.00000 -0.32158 0.00000 0.00000 -49.20 0.50
1.00000 -0.32153 0.00000 0.00000 -49.08 0.50
1.00000 -0.32149 0.00000 0.00000 -48.96 0.50
1.00000 -0.32144 0.00000 0.00000 -48.84 0.50
1.00000 -0.32139 0.00000 0.00000 -48.72 0.50
1.00000 -0.32135 0.00000 0.00000 -48.60 0.50
1.00000 -0.32130 0.00000 0.00000 -48.48 0.50
1.00000 -0.32125 0.00000 0.00000 -48.36 0.50
1.00000 -0.32121 0.00000 0.00000 -48.24 0.50
1.00000 -0.32116 0.00000 0.00000 -48.12 0.50
1.00000 -0.32111 0.00000 0.00000 -48.00 0.50
1.00000 -0.32106 0.00000 0.00000 -47.88 0.50
1.00000 -0.32101 0.00000 0.00000 -47.76 0.50
1.00000 -0.32096 0.00000 0.00000 -47.64 0.50
1.00000 -0.32092 0.00000 0.00000 -47.52 0.50
1.00000 -0.32087 0.00000 0.00000 -47.40 0.50
1.00000 -0.32082 0.00000 0.00000 -47.28 0.50
1.00000 -0.32077 0.00000 0.00000 -47.16 0.50
1.00000 -0.32072 0.00000 0.00000 -47.04 0.50
1.00000 -0.32067 0.00000 0.00000 -46.92 0.50
1.00000 -0.32062 0.00000 0.00000 -46.80 0.50
1.00000 -0.32057 0.00000 0.00000 -46.68 0.50
1.00000 -0.32051 0.00000 0.00000 -46.56 0.50
1.00000 -0.32046 0.00000 0.00000 -46.44 0.50
1.00000 -0.32041 0.00000 0.00000 -46.32 0.50
1.00000 -0.32036 0.00000 0.00000 -46.20 0.50
1.00000 -0.32031 0.00000 0.00000 -46.08 0.50
1.00000 -0.32026 0.00000 0.00000 -45.96 0.50
1.00000 -0.32020 0.00000 0.00000 -45.84 0.50
1.00000 -0.32015 0.00000 0.00000 -45.72 0.50
1.00000 -0.32010 0.00000 0.00000 -45.60 0.50
1.00000 -0.32004 0.00000 0.00000 -45.48 0.50
1.00000 -0.31999 0.00000 0.00000 -45.36 0.50
1.00000 -0.31994 0.00000 0.00000 -45.24 0.50
1.00000 -0.31988 0.00000 0.00000 -45.12 0.50
1.00000 -0.31983 0.00000 0.00000 -45.00 0.50
1.00000 -0.31977 0.00000 0.00000 -44.88 0.50
1.00000 -0.31972 0.00000 0.00000 -44.76 0.50
1.00000 -0.31966 0.00000 0.00000 -44.64 0.50
1.00000 -0.31961 0.00000 0.00000 -44.52 0.50
1.00000 -0.31955 0.00000 0.00000 -44.40 0.50
1.00000 -0.31949 0.00000 0.00000 -44.28 0.50
1.00000 -0.31944 0.00000 0.00000 -44.16 0.50
1.00000 -0.31938 0.00000 0.00000 -44.04 0.50
1.00000 -0.31932 0.00000 0.00000 -43.92 0.50
1.00000 -0.31926 0.00000 0.00000 -43.80 0.50
1.00000 -0.31921 0.00000 0.00000 -43.68 0.50
1.00000 -0.31915 0.00000 0.00000 -43.56 0.50
1.00000 -0.31909 0.00000 0.00000 -43.44 0.50
1.00000 -0.31903 0.00000 0.00000 -43.32 0.50
1.00000 -0.31897 0.00000 0.00000 -43.20 0.50
1.00000 -0.31891 0.00000 0.00000 -43.08 0.50
1.00000 -0.31885 0.00000 0.00000 -42.96 0.50
1.00000 -0.31879 0.00000 0.00000 -42.84 0.50
1.00000 -0.31873 0.00000 0.00000 -42.72 0.50
1.00000 -0.31867 0.00000 0.00000 -42.60 0.50
1.00000 -0.31861 0.00000 0.00000 -42.48 0.50
1.00000 -0.31855 0.00000 0.00000 -42.36 0.50
1.00000 -0.31849 0.00000 0.00000 -42.24 0.50
1.00000 -0.31842 0.00000 0.00000 -42.12 0.50
1.00000 -0.31836 0.00000 0.00000 -42.00 0.50
1.00000 -0.31830 0.00000 0.00000 -41.88 0.50
1.00000 -0.31823 0.00000 0.00000 -41.76 0.50
1.00000 -0.31817 0.00000 0.00000 -41.64 0.50
1.00000 -0.31811 0.00000 0.00000 -41.52 0.50
1.00000 -0.31804 0.00000 0.00000 -41.40 0.50
1.00000 -0.31798 0.00000 0.00000 -41.28 0.50
1.00000 -0.31791 0.00000 0.00000 -41.16 0.50
1.00000 -0.31785 0.00000 0.00000 -41.04 0.50
1.00000 -0.31778 0.00000 0.00000 -40.92 0.50
1.00000 -0.31771 0.00000 0.00000 -40.80 0.50
1.00000 -0.31765 0.00000 0.00000 -40.68 0.50
1.00000 -0.31758 0.00000 0.00000 -40.56 0.50
1.00000 -0.31751 0.00000 0.00000 -40.44 0.50
1.00000 -0.31744 0.00000 0.00000 -40.32 0.50
1.00000 -0.31737 0.00000 0.00000 -40.20 0.50
1.00000 -0.31731 0.00000 0.00000 -40.08 0.50
1.00000 -0.31724 0.00000 0.00000 -39.96 0.50
1.00000 -0.31717 0.00000 0.00000 -39.84 0.50
1.00000 -0.31710 0.00000 0.00000 -39.72 0.50
1.00000 -0.31703 0.00000 0.00000 -39.60 0.50
1.00000 -0.31696 0.00000 0.00000 -39.48 0.50
1.00000 -0.31688 0.00000 0.00000 -39.36 0.50
1.00000 -0.31681 0.00000 0.00000 -39.24 0.50
1.00000 -0.31674 0.00000 0.00000 -39.12 0.50
1.00000 -0.31667 0.00000 0.00000 -39.00 0.50
1.00000 -0.31659 0.00000 0.00000 -38.88 0.50
1.00000 -0.31652 0.00000 0.00000 -38.76 0.50
1.00000 -0.31645 0.00000 0.00000 -38.64 0.50
1.00000 -0.31637 0.00000 0.00000 -38.52 0.50
1.00000 -0.31630 0.00000 0.00000 -38.40 0.50
1.00000 -0.31622 0.00000 0.00000 -38.28 0.50
1.00000 -0.31614 0.00000 0.00000 -38.16 0.50
1.00000 -0.31607 0.00000 0.00000 -38.04 0.50
1.00000 -0.31599 0.00000 0.00000 -37.92 0.50
1.00000 -0.31591 0.00000 0.00000 -37.80 0.50
1.00000 -0.31584 0.00000 0.00000 -37.68 0.50
1.00000 -0.31576 0.00000 0.00000 -37.56 0.50
1.00000 -0.31568 0.00000 0.00000 -37.44 0.50
1.00000 -0.31560 0.00000 0.00000 -37.32 0.50
1.00000 -0.31552 0.00000 0.00000 -37.20 0.50
1.00000 -0.31544 0.00000 0.00000 -37.08 0.50
1.00000 -0.31536 0.00000 0.00000 -36.96 0.50
1.00000 -0.31528 0.00000 0.00000 -36.84 0.50
1.00000 -0.31519 0.00000 0.00000 -36.72 0.50
1.00000 -0.31511 0.00000 0.00000 -36.60 0.50
1.00000 -0.31503 0.00000 0.00000 -36.48 0.50
1.00000 -0.31494 0.00000 0.00000 -36.36 0.50
1.00000 -0.31486 0.00000 0.00000 -36.24 0.50
1.00000 -0.31477 0.00000 0.00000 -36.12 0.50
1.00000 -0.31469 0.00000 0.00000 -36.00 0.50
1.00000 -0.31460 0.00000 0.00000 -35.88 0.50
1.00000 -0.31452 0.00000 0.00000 -35.76 0.50
1.00000 -0.31443 0.00000 0.00000 -35.64 0.50
1.00000 -0.31434 0.00000 0.00000 -35.52 0.50
1.00000 -0.31425 0.00000 0.00000 -35.40 0.50
1.00000 -0.31416 0.00000 0.00000 -35.28 0.50
1.00000 -0.31407 0.00000 0.00000 -35.16 0.50
1.00000 -0.31398 0.00000 0.00000 -35.04 0.50
1.00000 -0.31389 0.00000 0.00000 -34.92 0.50
1.00000 -0.31380 0.00000 0.00000 -34.80 0.50
1.00000 -0.31371 0.00000 0.00000 -34.68 0.50
1.00000 -0.31362 0.00000 0.00000 -34.56 0.50
1.00000 -0.31352 0.00000 0.00000 -34.44 0.50
1.00000 -0.31343 0.00000 0.00000 -34.32 0.50
1.00000 -0.31334 0.00000 0.00000 -34.20 0.50
1.00000 -0.31324 0.00000 0.00000 -34.08 0.50
1.00000 -0.31314 0.00000 0.00000 -33.96 0.50
1.00000 -0.31305 0.00000 0.00000 -33.84 0.50
1.00000 -0.31295 0.00000 0.00000 -33.72 0.50
1.00000 -0.31285 0.00000 0.00000 -33.60 0.50
1.00000 -0.31275 0.00000 0.00000 -33.48 0.50
1.00000 -0.31265 0.00000 0.00000 -33.36 0.50
1.00000 -0.31255 0.00000 0.00000 -33.24 0.50
1.00000 -0.31245 0.00000 0.00000 -33.12 0.50
1.00000 -0.31235 0.00000 0.00000 -33.00 0.50
1.00000 -0.31225 0.00000 0.00000 -32.88 0.50
1.00000 -0.31214 0.00000 0.00000 -32.76 0.50
1.00000 -0.31204 0.00000 0.00000 -32.64 0.50
1.00000 -0.31194 0.00000 0.00000 -32.52 0.50
1.00000 -0.31183 0.00000 0.00000 -32.40 0.50
1.00000 -0.31172 0.00000 0.00000 -32.28 0.50
1.00000 -0.31162 0.00000 0.00000 -32.16 0.50
1.00000 -0.31151 0.00000 0.00000 -32.04 0.50
1.00000 -0.31140 0.00000 0.00000 -31.92 0.50
1.00000 -0.31129 0.00000 0.00000 -31.80 0.50
1.00000 -0.31118 0.00000 0.00000 -31.68 0.50
1.00000 -0.31107 0.00000 0.00000 -31.56 0.50
1.00000 -0.31096 0.00000 0.00000 -31.44 0.50
1.00000 -0.31084 0.00000 0.00000 -31.32 0.50
1.00000 -0.31073 0.00000 0.00000 -31.20 0.50
1.00000 -0.31061 0.00000 0.00000 -31.08 0.50
1.00000 -0.31050 0.00000 0.00000 -30.96 0.50
1.00000 -0.31038 0.00000 0.00000 -30.84 0.50
1.00000 -0.31026 0.00000 0.00000 -30.72 0.50
1.00000 -0.31015 0.00000 0.00000 -30.60 0.50
1.00000 -0.31003 0.00000 0.00000 -30.48 0.50
1.00000 -0.30991 0.00000 0.00000 -30.36 0.50
1.00000 -0.30978 0.00000 0.00000 -30.24 0.50
1.00000 -0.30966 0.00000 0.00000 -30.12 0.50
1.00000 -0.30954 0.00000 0.00000 -30.00 0.50
1.00000 -0.30942 0.00000 0.00000 -29.88 0.50
1.00000 -0.30929 0.00000 0.00000 -29.76 0.50
1.00000 -0.30916 0.00000 0.00000 -29.64 0.50
1.00000 -0.30904 0.00000 0.00000 -29.52 0.50
1.00000 -0.30891 0.00000 0.00000 -29.40 0.50
1.00000 -0.30878 0.00000 0.00000 -29.28 0.50
1.00000 -0.30865 0.00000 0.00000 -29.16 0.50
1.00000 -0.30852 0.00000 0.00000 -29.04 0.50
1.00000 -0.30838 0.00000 0.00000 -28.92 0.50
1.00000 -0.30825 0.00000 0.00000 -28.80 0.50
1.00000 -0.30812 0.00000 0.00000 -28.68 0.50
1.00000 -0.30798 0.00000 0.00000 -28.56 0.50
1.00000 -0.30784 0.00000 0.00000 -28.44 0.50
1.00000 -0.30770 0.00000 0.00000 -28.32 0.50
1.00000 -0.30756 0.00000 0.00000 -28.20 0.50
1.00000 -0.30742 0.00000 0.00000 -28.08 0.50
1.00000 -0.30728 0.00000 0.00000 -27.96 0.50
1.00000 -0.30714 0.00000 0.00000 -27.84 0.50
1.00000 -0.30699 0.00000 0.00000 -27.72 0.50
1.00000 -0.30685 0.00000 0.00000 -27.60 0.50
1.00000 -0.30670 0.00000 0.00000 -27.48 0.50
1.00000 -0.30655 0.00000 0.00000 -27.36 0.50
1.00000 -0.30640 0.00000 0.00000 -27.24 0.50
1.00000 -0.30625 0.00000 0.00000 -27.12 0.50
1.00000 -0.30610 0.00000 0.00000 -27.00 0.50
1.00000 -0.30595 0.00000 0.00000 -26.88 0.50
1.00000 -0.30579 0.00000 0.00000 -26.76 0.50
1.00000 -0.30563 0.00000 0.00000 -26.64 0.50
1.00000 -0.30548 0.00000 0.00000 -26.52 0.50
1.00000 -0.30532 0.00000 0.00000 -26.40 0.50
1.00000 -0.30516 0.00000 0.00000 -26.28 0.50
1.00000 -0.30499 0.00000 0.00000 -26.16 0.50
1.00000 -0.30483 0.00000 0.00000 -26.04 0.50
1.00000 -0.30467 0.00000 0.00000 -25.92 0.50
1.00000 -0.30450 0.00000 0.00000 -25.80 0.50
1.00000 -0.30433 0.00000 0.00000 -25.68 0.50
1.00000 -0.30416 0.00000 0.00000 -25.56 0.50
1.00000 -0.30399 0.00000 0.00000 -25.44 0.50
1.00000 -0.30381 0.00000 0.00000 -25.32 0.50
1.00000 -0.30364 0.00000 0.00000 -25.20 0.50
1.00000 -0.30346 0.00000 0.00000 -25.08 0.50
1.00000 -0.30329 0.00000 0.00000 -24.96 0.50
1.00000 -0.30311 0.00000 0.00000 -24.84 0.50
1.00000 -0.30292 0.00000 0.00000 -24.72 0.50
1.00000 -0.30274 0.00000 0.00000 -24.60 0.50
1.00000 -0.30255 0.00000 0.00000 -24.48 0.50
1.00000 -0.30237 0.00000 0.00000 -24.36 0.50
1.00000 -0.30218 0.00000 0.00000 -24.24 0.50
1.00000 -0.30199 0.00000 0.00000 -24.12 0.50
1.00000 -0.30179 0.00000 0.00000 -24.00 0.50
1.00000 -0.30160 0.00000 0.00000 -23.88 0.50
1.00000 -0.30140 0.00000 0.00000 -23.76 0.50
1.00000 -0.30120 0.00000 0.00000 -23.64 0.50
1.00000 -0.30100 0.00000 0.00000 -23.52 0.50
1.00000 -0.30080 0.00000 0.00000 -23.40 0.50
1.00000 -0.30059 0.00000 0.00000 -23.28 0.50
1.00000 -0.30039 0.00000 0.00000 -23.16 0.50
1.00000 -0.30018 0.00000 0.00000 -23.04 0.50
1.00000 -0.29997 0.00000 0.00000 -22.92 0.50
1.00000 -0.29975 0.00000 0.00000 -22.80 0.50
1.00000 -0.29954 0.00000 0.00000 -22.68 0.50
1.00000 -0.29932 0.00000 0.00000 -22.56 0.50
1.00000 -0.29910 0.00000 0.00000 -22.44 0.50
1.00000 -0.29887 0.00000 0.00000 -22.32 0.50
1.00000 -0.29865 0.00000 0.00000 -22.20 0.50
1.00000 -0.29842 0.00000 0.00000 -22.08 0.50
1.00000 -0.29819 0.00000 0.00000 -21.96 0.50
1.00000 -0.29796 0.00000 0.00000 -21.84 0.50
1.00000 -0.29772 0.00000 0.00000 -21.72 0.50
1.00000 -0.29748 0.00000 0.00000 -21.60 0.50
1.00000 -0.29724 0.00000 0.00000 -21.48 0.50
1.00000 -0.29700 0.00000 0.00000 -21.36 0.50
1.00000 -0.29675 0.00000 0.00000 -21.24 0.50
1.00000 -0.29650 0.00000 0.00000 -21.12 0.50
1.00000 -0.29625 0.00000 0.00000 -21.00 0.50
1.00000 -0.29599 0.00000 0.00000 -20.88 0.50
1.00000 -0.29573 0.00000 0.00000 -20.76 0.50
1.00000 -0.29547 0.00000 0.00000 -20.64 0.50
1.00000 -0.29521 0.00000 0.00000 -20.52 0.50
1.00000 -0.29494 0.00000 0.00000 -20.40 0.50
1.00000 -0.29467 0.00000 0.00000 -20.28 0.50
1.00000 -0.29440 0.00000 0.00000 -20.16 0.50
1.00000 -0.29412 0.00000 0.00000 -20.04 0.50
1.00000 -0.29384 0.00000 0.00000 -19.92 0.50
1.00000 -0.29356 0.00000 0.00000 -19.80 0.50
1.00000 -0.29327 0.00000 0.00000 -19.68 0.50
1.00000 -0.29298 0.00000 0.00000 -19.56 0.50
1.00000 -0.29268 0.00000 0.00000 -19.44 0.50
1.00000 -0.29238 0.00000 0.00000 -19.32 0.50
1.00000 -0.29208 0.00000 0.00000 -19.20 0.50
1.00000 -0.29178 0.00000 0.00000 -19.08 0.50
1.00000 -0.29147 0.00000 0.00000 -18.96 0.50
1.00000 -0.29115 0.00000 0.00000 -18.84 0.50
1.00000 -0.29083 0.00000 0.00000 -18.72 0.50
1.00000 -0.29051 0.00000 0.00000 -18.60 0.50
1.00000 -0.29019 0.00000 0.00000 -18.48 0.50
1.00000 -0.28986 0.00000 0.00000 -18.36 0.50
1.00000 -0.28952 0.00000 0.00000 -18.24 0.50
1.00000 -0.28918 0.00000 0.00000 -18.12 0.50
1.00000 -0.28884 0.00000 0.00000 -18.00 0.50
1.00000 -0.28849 0.00000 0.00000 -17.88 0.50
1.00000 -0.28814 0.00000 0.00000 -17.76 0.50
1.00000 -0.28778 0.00000 0.00000 -17.64 0.50
1.00000 -0.28742 0.00000 0.00000 -17.52 0.50
1.00000 -0.28705 0.00000 0.00000 -17.40 0.50
1.00000 -0.28667 0.00000 0.00000 -17.28 0.50
1.00000 -0.28630 0.00000 0.00000 -17.16 0.50
1.00000 -0.28591 0.00000 0.00000 -17.04 0.50
1.00000 -0.28552 0.00000 0.00000 -16.92 0.50
1.00000 -0.28513 0.00000 0.00000 -16.80 0.50
1.00000 -0.28473 0.00000 0.00000 -16.68 0.50
1.00000 -0.28432 0.00000 0.00000 -16.56 0.50
1.00000 -0.28391 0.00000 0.00000 -16.44 0.50
1.00000 -0.28349 0.00000 0.00000 -16.32 0.50
1.00000 -0.28306 0.00000 0.00000 -16.20 0.50
1.00000 -0.28263 0.00000 0.00000 -16.08 0.50
1.00000 -0.28220 0.00000 0.00000 -15.96 0.50
1.00000 -0.28175 0.00000 0.00000 -15.84 0.50
1.00000 -0.28130 0.00000 0.00000 -15.72 0.50
1.00000 -0.28084 0.00000 0.00000 -15.60 0.50
1.00000 -0.28038 0.00000 0.00000 -15.48 0.50
1.00000 -0.27990 0.00000 0.00000 -15.36 0.50
1.00000 -0.27942 0.00000 0.00000 -15.24 0.50
1.00000 -0.27894 0.00000 0.00000 -15.12 0.50
1.00000 -0.27844 0.00000 0.00000 -15.00 0.50
1.00000 -0.27794 0.00000 0.00000 -14.88 0.50
1.00000 -0.27742 0.00000 0.00000 -14.76 0.50
1.00000 -0.27690 0.00000 0.00000 -14.64 0.50
1.00000 -0.27638 0.00000 0.00000 -14.52 0.50
1.00000 -0.27584 0.00000 0.00000 -14.40 0.50
1.00000 -0.27529 0.00000 0.00000 -14.28 0.50
1.00000 -0.27473 0.00000 0.00000 -14.16 0.50
1.00000 -0.27417 0.00000 0.00000 -14.04 0.50
1.00000 -0.27359 0.00000 0.00000 -13.92 0.50
1.00000 -0.27301 0.00000 0.00000 -13.80 0.50
1.00000 -0.27241 0.00000 0.00000 -13.68 0.50
1.00000 -0.27180 0.00000 0.00000 -13.56 0.50
1.00000 -0.27119 0.00000 0.00000 -13.44 0.50
1.00000 -0.27056 0.00000 0.00000 -13.32 0.50
1.00000 -0.26992 0.00000 0.00000 -13.20 0.50
1.00000 -0.26927 0.00000 0.00000 -13.08 0.50
1.00000 -0.26860 0.00000 0.00000 -12.96 0.50
1.00000 -0.26792 0.00000 0.00000 -12.84 0.50
1.00000 -0.26723 0.00000 0.00000 -12.72 0.50
1.00000 -0.26653 0.00000 0.00000 -12.60 0.50
1.00000 -0.26582 0.00000 0.00000 -12.48 0.50
1.00000 -0.26509 0.00000 0.00000 -12.36 0.50
1.00000 -0.26434 0.00000 0.00000 -12.24 0.50
1.00000 -0.26358 0.00000 0.00000 -12.12 0.50
1.00000 -0.26281 0.00000 0.00000 -12.00 0.50
1.00000 -0.26202 0.00000 0.00000 -11.88 0.50
1.00000 -0.26121 0.00000 0.00000 -11.76 0.50
1.00000 -0.26039 0.00000 0.00000 -11.64 0.50
1.00000 -0.25955 0.00000 0.00000 -11.52 0.50
1.00000 -0.25869 0.00000 0.00000 -11.40 0.50
1.00000 -0.25781 0.00000 0.00000 -11.28 0.50
1.00000 -0.25692 0.00000 0.00000 -11.16 0.50
1.00000 -0.25600 0.00000 0.00000 -11.04 0.50
1.00000 -0.25507 0.00000 0.00000 -10.92 0.50
1.00000 -0.25411 0.00000 0.00000 -10.80 0.50
1.00000 -0.25313 0.00000 0.00000 -10.68 0.50
1.00000 -0.25213 0.00000 0.00000 -10.56 0.50
1.00000 -0.25111 0.00000 0.00000 -10.44 0.50
1.00000 -0.25007 0.00000 0.00000 -10.32 0.50
1.00000 -0.24899 0.00000 0.00000 -10.20 0.50
1.00000 -0.24790 0.00000 0.00000 -10.08 0.50
1.00000 -0.24678 0.00000 0.00000 -9.96 0.50
1.00000 -0.24563 0.00000 0.00000 -9.84 0.50
1.00000 -0.24445 0.00000 0.00000 -9.72 0.50
1.00000 -0.24324 0.00000 0.00000 -9.60 0.50
1.00000 -0.24200 0.00000 0.00000 -9.48 0.50
1.00000 -0.24073 0.00000 0.00000 -9.36 0.50
1.00000 -0.23943 0.00000 0.00000 -9.24 0.50
1.00000 -0.23809 0.00000 0.00000 -9.12 0.50
1.00000 -0.23672 0.00000 0.00000 -9.00 0.50
1.00000 -0.23531 0.00000 0.00000 -8.88 0.50
1.00000 -0.23386 0.00000 0.00000 -8.76 0.50
1.00000 -0.23237 0.00000 0.00000 -8.64 0.50
1.00000 -0.23084 0.00000 0.00000 -8.52 0.50
1.00000 -0.22927 0.00000 0.00000 -8.40 0.50
1.00000 -0.22765 0.00000 0.00000 -8.28 0.50
1.00000 -0.22599 0.00000 0.00000 -8.16 0.50
1.00000 -0.22427 0.00000 0.00000 -8.04 0.50
1.00000 -0.22250 0.00000 0.00000 -7.92 0.50
1.00000 -0.22068 0.00000 0.00000 -7.80 0.50
1.00000 -0.21881 0.00000 0.00000 -7.68 0.50
1.00000 -0.21687 0.00000 0.00000 -7.56 0.50
1.00000 -0.21488 0.00000 0.00000 -7.44 0.50
1.00000 -0.21282 0.00000 0.00000 -7.32 0.50
1.00000 -0.21069 0.00000 0.00000 -7.20 0.50
1.00000 -0.20849 0.00000 0.00000 -7.08 0.50
1.00000 -0.20622 0.00000 0.00000 -6.96 0.50
1.00000 -0.20386 0.00000 0.00000 -6.84 0.50
1.00000 -0.20143 0.00000 0.00000 -6.72 0.50
1.00000 -0.19891 0.00000 0.00000 -6.60 0.50
1.00000 -0.19630 0.00000 0.00000 -6.48 0.50
1.00000 -0.19359 0.00000 0.00000 -6.36 0.50
1.00000 -0.19078 0.00000 0.00000 -6.24 0.50
1.00000 -0.18786 0.00000 0.00000 -6.12 0.50
1.00000 -0.18484 0.00000 0.00000 -6.00 0.50
1.00000 -0.18169 0.00000 0.00000 -5.88 0.50
1.00000 -0.17841 0.00000 0.00000 -5.76 0.50
1.00000 -0.17501 0.00000 0.00000 -5.64 0.50
1.00000 -0.17145 0.00000 0.00000 -5.52 0.50
1.00000 -0.16775 0.00000 0.00000 -5.40 0.50
1.00000 -0.16389 0.00000 0.00000 -5.28 0.50
1.00000 -0.15986 0.00000 0.00000 -5.16 0.50
1.00000 -0.15565 0.00000 0.00000 -5.04 0.50
1.00000 -0.15124 0.00000 0.00000 -4.92 0.50
1.00000 -0.14663 0.00000 0.00000 -4.80 0.50
1.00000 -0.14180 0.00000 0.00000 -4.68 0.50
1.00000 -0.13673 0.00000 0.00000 -4.56 0.50
1.00000 -0.13140 0.00000 0.00000 -4.44 0.50
1.00000 -0.12581 0.00000 0.00000 -4.32 0.50
