# a0 a2 a4 a6 delta sigmaJ
1.00000 -0.14119 0.02835 -0.00000 -50.76 2.00
1.00000 -0.14115 0.02835 -0.00000 -50.64 2.00
1.00000 -0.14111 0.02835 -0.00000 -50.52 2.00
1.00000 -0.14107 0.02835 -0.00000 -50.40 2.00
1.00000 -0.14103 0.02835 -0.00000 -50.28 2.00
1.00000 -0.14099 0.02835 -0.00000 -50.16 2.00
1.00000 -0.14095 0.02835 -0.00000 -50.04 2.00
1.00000 -0.14091 0.02835 -0.00000 -49.92 2.00
1.00000 -0.14087 0.02835 -0.00000 -49.80 2.00
1.00000 -0.14083 0.02835 -0.00000 -49.68 2.00
1.00000 -0.14079 0.02835 -0.00000 -49.56 2.00
1.00000 -0.14075 0.02835 -0.00000 -49.44 2.00
1.00000 -0.14070 0.02835 -0.00000 -49.32 2.00
1.00000 -0.14066 0.02835 -0.00000 -49.20 2.00
1.00000 -0.14062 0.02835 -0.00000 -49.08 2.00
1.00000 -0.14058 0.02835 -0.00000 -48.96 2.00
1.00000 -0.14054 0.02835 -0.00000 -48.84 2.00
1.00000 -0.14049 0.02835 -0.00000 -48.72 2.00
1.00000 -0.14045 0.02835 -0.00000 -48.60 2.00
1.00000 -0.14041 0.02835 -0.00000 -48.48 2.00
1.00000 -0.14037 0.02835 -0.00000 -48.36 2.00
1.00000 -0.14032 0.02835 -0.00000 -48.24 2.00
1.00000 -0.14028 0.02835 -0.00000 -48.12 2.00
1.00000 -0.14024 0.02835 -0.00000 -48.00 2.00
1.00000 -0.14019 0.02835 -0.00000 -47.88 2.00
1.00000 -0.14015 0.02835 -0.00000 -47.76 2.00
1.00000 -0.14010 0.02835 -0.00000 -47.64 2.00
1.00000 -0.14006 0.02835 -0.00000 -47.52 2.00
1.00000 -0.14001 0.02835 -0.00000 -47.40 2.00
1.00000 -0.13997 0.02835 -0.00000 -47.28 2.00
1.00000 -0.13992 0.02835 -0.00000 -47.16 2.00
1.00000 -0.13988 0.02835 -0.00000 -47.04 2.00
1.00000 -0.13983 0.02835 -0.00000 -46.92 2.00
1.00000 -0.13979 0.02835 -0.00000 -46.80 2.00
1.00000 -0.13974 0.02835 -0.00000 -46.68 2.00
1.00000 -0.13970 0.02835 -0.00000 -46.56 2.00
1.00000 -0.13965 0.02835 -0.00000 -46.44 2.00
1.00000 -0.13960 0.02835 -0.00000 -46.32 2.00
1.00000 -0.13955 0.02834 -0.00000 -46.20 2.00
1.00000 -0.13951 0.02834 -0.00000 -46.08 2.00
1.00000 -0.13946 0.02834 -0.00000 -45.96 2.00
1.00000 -0.13941 0.02834 -0.00000 -45.84 2.00
1.00000 -0.13936 0.02834 -0.00000 -45.72 2.00
1.00000 -0.13932 0.02834 -0.00000 -45.60 2.00
1.00000 -0.13927 0.02834 -0.00000 -45.48 2.00
1.00000 -0.13922 0.02834 -0.00000 -45.36 2.00
1.00000 -0.13917 0.02834 -0.00000 -45.24 2.00
1.00000 -0.13912 0.02834 -0.00000 -45.12 2.00
1.00000 -0.13907 0.02834 -0.00000 -45.00 2.00
1.00000 -0.13902 0.02834 -0.00000 -44.88 2.00
1.00000 -0.13897 0.02834 -0.00000 -44.76 2.00
1.00000 -0.13892 0.02834 -0.00000 -44.64 2.00
1.00000 -0.13887 0.02834 -0.00000 -44.52 2.00
1.00000 -0.13882 0.02834 -0.00000 -44.40 2.00
1.00000 -0.13877 0.02834 -0.00000 -44.28 2.00
1.00000 -0.13872 0.02834 -0.00000 -44.16 2.00
1.00000 -0.13866 0.02834 -0.00000 -44.04 2.00
1.00000 -0.13861 0.02834 -0.00000 -43.92 2.00
1.00000 -0.13856 0.02834 -0.00000 -43.80 2.00
1.00000 -0.13851 0.02834 -0.00000 -43.68 2.00
1.00000 -0.13845 0.02834 -0.00000 -43.56 2.00
1.00000 -0.13840 0.02834 -0.00000 -43.44 2.00
1.00000 -0.13835 0.02834 -0.00000 -43.32 2.00
1.00000 -0.13829 0.02834 -0.00000 -43.20 2.00
1.00000 -0.13824 0.02834 -0.00000 -43.08 2.00
1.00000 -0.13818 0.02834 -0.00000 -42.96 2.00
1.00000 -0.13813 0.02834 -0.00000 -42.84 2.00
1.00000 -0.13807 0.02834 -0.00000 -42.72 2.00
1.00000 -0.13802 0.02834 -0.00000 -42.60 2.00
1.00000 -0.13796 0.02834 -0.00000 -42.48 2.00
1.00000 -0.13791 0.02834 -0.00000 -42.36 2.00
1.00000 -0.13785 0.02834 -0.00000 -42.24 2.00
1.00000 -0.13779 0.02834 -0.00000 -42.12 2.00
1.00000 -0.13774 0.02834 -0.00000 -42.00 2.00
1.00000 -0.13768 0.02834 -0.00000 -41.88 2.00
1.00000 -0.13762 0.02834 -0.00000 -41.76 2.00
1.00000 -0.13756 0.02834 -0.00000 -41.64 2.00
1.00000 -0.13751 0.02834 -0.00000 -41.52 2.00
1.00000 -0.13745 0.02834 -0.00000 -41.40 2.00
1.00000 -0.13739 0.02834 -0.00000 -41.28 2.00
1.00000 -0.13733 0.02834 -0.00000 -41.16 2.00
1.00000 -0.13727 0.02834 -0.00000 -41.04 2.00
1.00000 -0.13721 0.02834 -0.00000 -40.92 2.00
1.00000 -0.13715 0.02834 -0.00000 -40.80 2.00
1.00000 -0.13709 0.02834 -0.00000 -40.68 2.00
1.00000 -0.13703 0.02834 -0.00000 -40.56 2.00
1.00000 -0.13697 0.02834 -0.00000 -40.44 2.00
1.00000 -0.13690 0.02834 -0.00000 -40.32 2.00
1.00000 -0.13684 0.02834 -0.00000 -40.20 2.00
1.00000 -0.13678 0.02834 -0.00000 -40.08 2.00
1.00000 -0.13672 0.02834 -0.00000 -39.96 2.00
1.00000 -0.13665 0.02834 -0.00000 -39.84 2.00
1.00000 -0.13659 0.02834 -0.00000 -39.72 2.00
1.00000 -0.13653 0.02834 -0.00000 -39.60 2.00
1.00000 -0.13646 0.02834 -0.00000 -39.48 2.00
1.00000 -0.13640 0.02834 -0.00000 -39.36 2.00
1.00000 -0.13633 0.02834 -0.00000 -39.24 2.00
1.00000 -0.13627 0.02834 -0.00000 -39.12 2.00
1.00000 -0.13620 0.02834 -0.00000 -39.00 2.00
1.00000 -0.13613 0.02834 -0.00000 -38.88 2.00
1.00000 -0.13607 0.02834 -0.00000 -38.76 2.00
1.00000 -0.13600 0.02834 -0.00000 -38.64 2.00
1.00000 -0.13593 0.02834 -0.00000 -38.52 2.00
1.00000 -0.13586 0.02834 -0.00000 -38.40 2.00
1.00000 -0.13579 0.02834 -0.00000 -38.28 2.00
1.00000 -0.13573 0.02834 -0.00000 -38.16 2.00
1.00000 -0.13566 0.02834 -0.00000 -38.04 2.00
1.00000 -0.13559 0.02834 -0.00000 -37.92 2.00
1.00000 -0.13552 0.02834 -0.00000 -37.80 2.00
1.00000 -0.13544 0.02834 -0.00000 -37.68 2.00
1.00000 -0.13537 0.02834 -0.00000 -37.56 2.00
1.00000 -0.13530 0.02834 -0.00000 -37.44 2.00
1.00000 -0.13523 0.02834 -0.00000 -37.32 2.00
1.00000 -0.13516 0.02834 -0.00000 -37.20 2.00
1.00000 -0.13508 0.02834 -0.00000 -37.08 2.00
1.00000 -0.13501 0.02834 -0.00000 -36.96 2.00
1.00000 -0.13494 0.02834 -0.00000 -36.84 2.00
1.00000 -0.13486 0.02834 -0.00000 -36.72 2.00
1.00000 -0.13479 0.02834 -0.00000 -36.60 2.00
1.00000 -0.13471 0.02834 -0.00000 -36.48 2.00
1.00000 -0.13464 0.02834 -0.00000 -36.36 2.00
1.00000 -0.13456 0.02834 -0.00000 -36.24 2.00
1.00000 -0.13448 0.02834 -0.00000 -36.12 2.00
1.00000 -0.13440 0.02834 -0.00000 -36.00 2.00
1.00000 -0.13433 0.02834 -0.00000 -35.88 2.00
1.00000 -0.13425 0.02834 -0.00000 -35.76 2.00
1.00000 -0.13417 0.02834 -0.00000 -35.64 2.00
1.00000 -0.13409 0.02834 -0.00000 -35.52 2.00
1.00000 -0.13401 0.02834 -0.00000 -35.40 2.00
1.00000 -0.13393 0.02834 -0.00000 -35.28 2.00
1.00000 -0.13385 0.02834 -0.00000 -35.16 2.00
1.00000 -0.13377 0.02834 -0.00000 -35.04 2.00
1.00000 -0.13368 0.02833 -0.00000 -34.92 2.00
1.00000 -0.13360 0.02833 -0.00000 -34.80 2.00
1.00000 -0.13352 0.02833 -0.00000 -34.68 2.00
1.00000 -0.13343 0.02833 -0.00000 -34.56 2.00
1.00000 -0.13335 0.02833 -0.00000 -34.44 2.00
1.00000 -0.13326 0.02833 -0.00000 -34.32 2.00
1.00000 -0.13318 0.02833 -0.00000 -34.20 2.00
1.00000 -0.13309 0.02833 -0.00000 -34.08 2.00
1.00000 -0.13300 0.02833 -0.00000 -33.96 2.00
1.00000 -0.13292 0.02833 -0.00000 -33.84 2.00
1.00000 -0.13283 0.02833 -0.00000 -33.72 2.00
1.00000 -0.13274 0.02833 -0.00000 -33.60 2.00
1.00000 -0.13265 0.02833 -0.00000 -33.48 2.00
1.00000 -0.13256 0.02833 -0.00000 -33.36 2.00
1.00000 -0.13247 0.02833 -0.00000 -33.24 2.00
1.00000 -0.13238 0.02833 -0.00000 -33.12 2.00
1.00000 -0.13228 0.02833 -0.00000 -33.00 2.00
1.00000 -0.13219 0.02833 -0.00000 -32.88 2.00
1.00000 -0.13210 0.02833 -0.00000 -32.76 2.00
1.00000 -0.13200 0.02833 -0.00000 -32.64 2.00
1.00000 -0.13191 0.02833 -0.00000 -32.52 2.00
1.00000 -0.13181 0.02833 -0.00000 -32.40 2.00
1.00000 -0.13172 0.02833 -0.00000 -32.28 2.00
1.00000 -0.13162 0.02833 -0.00000 -32.16 2.00
1.00000 -0.13152 0.02833 -0.00000 -32.04 2.00
1.00000 -0.13142 0.02833 -0.00000 -31.92 2.00
1.00000 -0.13132 0.02833 -0.00000 -31.80 2.00
1.00000 -0.13122 0.02833 -0.00000 -31.68 2.00
1.00000 -0.13112 0.02833 -0.00000 -31.56 2.00
1.00000 -0.13102 0.02833 -0.00000 -31.44 2.00
1.00000 -0.13092 0.02833 -0.00000 -31.32 2.00
1.00000 -0.13082 0.02833 -0.00000 -31.20 2.00
1.00000 -0.13071 0.02833 -0.00000 -31.08 2.00
1.00000 -0.13061 0.02833 -0.00000 -30.96 2.00
1.00000 -0.13050 0.02833 -0.00000 -30.84 2.00
1.00000 -0.13040 0.02833 -0.00000 -30.72 2.00
1.00000 -0.13029 0.02833 -0.00000 -30.60 2.00
1.00000 -0.13018 0.02833 -0.00000 -30.48 2.00
1.00000 -0.13007 0.02833 -0.00000 -30.36 2.00
1.00000 -0.12996 0.02833 -0.00000 -30.24 2.00
1.00000 -0.12985 0.02833 -0.00000 -30.12 2.00
1.00000 -0.12974 0.02833 -0.00000 -30.00 2.00
1.00000 -0.12963 0.02833 -0.00000 -29.88 2.00
1.00000 -0.12951 0.02833 -0.00000 -29.76 2.00
1.00000 -0.12940 0.02833 -0.00000 -29.64 2.00
1.00000 -0.12928 0.02833 -0.00000 -29.52 2.00
1.00000 -0.12917 0.02833 -0.00000 -29.40 2.00
1.00000 -0.12905 0.02833 -0.00000 -29.28 2.00
1.00000 -0.12893 0.02832 -0.00000 -29.16 2.00
1.00000 -0.12881 0.02832 -0.00000 -29.04 2.00
1.00000 -0.12869 0.02832 -0.00000 -28.92 2.00
1.00000 -0.12857 0.02832 -0.00000 -28.80 2.00
1.00000 -0.12845 0.02832 -0.00000 -28.68 2.00
1.00000 -0.12833 0.02832 -0.00000 -28.56 2.00
1.00000 -0.12820 0.02832 -0.00000 -28.44 2.00
1.00000 -0.12808 0.02832 -0.00000 -28.32 2.00
1.00000 -0.12795 0.02832 -0.00000 -28.20 2.00
1.00000 -0.12783 0.02832 -0.00000 -28.08 2.00
1.00000 -0.12770 0.02832 -0.00000 -27.96 2.00
1.00000 -0.12757 0.02832 -0.00000 -27.84 2.00
1.00000 -0.12744 0.02832 -0.00000 -27.72 2.00
1.00000 -0.12731 0.02832 -0.00000 -27.60 2.00
1.00000 -0.12717 0.02832 -0.00000 -27.48 2.00
1.00000 -0.12704 0.02832 -0.00000 -27.36 2.00
1.00000 -0.12690 0.02832 -0.00000 -27.24 2.00
1.00000 -0.12677 0.02832 -0.00000 -27.12 2.00
1.00000 -0.12663 0.02832 -0.00000 -27.00 2.00
1.00000 -0.12649 0.02832 -0.00000 -26.88 2.00
1.00000 -0.12635 0.02832 -0.00000 -26.76 2.00
1.00000 -0.12621 0.02832 -0.00000 -26.64 2.00
1.00000 -0.12607 0.02832 -0.00000 -26.52 2.00
1.00000 -0.12592 0.02832 -0.00000 -26.40 2.00
1.00000 -0.12578 0.02832 -0.00000 -26.28 2.00
1.00000 -0.12563 0.02832 -0.00000 -26.16 2.00
1.00000 -0.12548 0.02832 -0.00000 -26.04 2.00
1.00000 -0.12533 0.02832 -0.00000 -25.92 2.00
1.00000 -0.12518 0.02832 -0.00000 -25.80 2.00
1.00000 -0.12503 0.02832 -0.00000 -25.68 2.00
1.00000 -0.12488 0.02831 -0.00000 -25.56 2.00
1.00000 -0.12472 0.02831 -0.00000 -25.44 2.00
1.00000 -0.12457 0.02831 -0.00000 -25.32 2.00
1.00000 -0.12441 0.02831 -0.00000 -25.20 2.00
1.00000 -0.12425 0.02831 -0.00000 -25.08 2.00
1.00000 -0.12409 0.02831 -0.00000 -24.96 2.00
1.00000 -0.12393 0.02831 -0.00000 -24.84 2.00
1.00000 -0.12376 0.02831 -0.00000 -24.72 2.00
1.00000 -0.12360 0.02831 -0.00000 -24.60 2.00
1.00000 -0.12343 0.02831 -0.00000 -24.48 2.00
1.00000 -0.12326 0.02831 -0.00000 -24.36 2.00
1.00000 -0.12309 0.02831 -0.00000 -24.24 2.00
1.00000 -0.12292 0.02831 -0.00000 -24.12 2.00
1.00000 -0.12274 0.02831 -0.00000 -24.00 2.00
1.00000 -0.12257 0.02831 -0.00000 -23.88 2.00
1.00000 -0.12239 0.02831 -0.00000 -23.76 2.00
1.00000 -0.12221 0.02831 -0.00000 -23.64 2.00
1.00000 -0.12203 0.02831 -0.00000 -23.52 2.00
1.00000 -0.12185 0.02831 -0.00000 -23.40 2.00
1.00000 -0.12166 0.02831 -0.00000 -23.28 2.00
1.00000 -0.12148 0.02831 -0.00000 -23.16 2.00
1.00000 -0.12129 0.02830 -0.00000 -23.04 2.00
1.00000 -0.12110 0.02830 -0.00000 -22.92 2.00
1.00000 -0.12090 0.02830 -0.00000 -22.80 2.00
1.00000 -0.12071 0.02830 -0.00000 -22.68 2.00
1.00000 -0.12051 0.02830 -0.00000 -22.56 2.00
1.00000 -0.12031 0.02830 -0.00000 -22.44 2.00
1.00000 -0.12011 0.02830 -0.00000 -22.32 2.00
1.00000 -0.11991 0.02830 -0.00000 -22.20 2.00
1.00000 -0.11970 0.02830 -0.00000 -22.08 2.00
1.00000 -0.11950 0.02830 -0.00000 -21.96 2.00
1.00000 -0.11929 0.02830 -0.00000 -21.84 2.00
1.00000 -0.11907 0.02830 -0.00000 -21.72 2.00
1.00000 -0.11886 0.02830 -0.00000 -21.60 2.00
1.00000 -0.11864 0.02830 -0.00000 -21.48 2.00
1.00000 -0.11842 0.02830 -0.00000 -21.36 2.00
1.00000 -0.11820 0.02830 -0.00000 -21.24 2.00
1.00000 -0.11798 0.02829 -0.00000 -21.12 2.00
1.00000 -0.11775 0.02829 -0.00000 -21.00 2.00
1.00000 -0.11752 0.02829 -0.00000 -20.88 2.00
1.00000 -0.11729 0.02829 -0.00000 -20.76 2.00
1.00000 -0.11705 0.02829 -0.00000 -20.64 2.00
1.00000 -0.11681 0.02829 -0.00000 -20.52 2.00
1.00000 -0.11657 0.02829 -0.00000 -20.40 2.00
1.00000 -0.11633 0.02829 -0.00000 -20.28 2.00
1.00000 -0.11608 0.02829 -0.00000 -20.16 2.00
1.00000 -0.11584 0.02829 -0.00000 -20.04 2.00
1.00000 -0.11558 0.02829 -0.00000 -19.92 2.00
1.00000 -0.11533 0.02829 -0.00000 -19.80 2.00
1.00000 -0.11507 0.02829 -0.00000 -19.68 2.00
1.00000 -0.11481 0.02828 -0.00000 -19.56 2.00
1.00000 -0.11454 0.02828 -0.00000 -19.44 2.00
1.00000 -0.11428 0.02828 -0.00000 -19.32 2.00
1.00000 -0.11401 0.02828 -0.00000 -19.20 2.00
1.00000 -0.11373 0.02828 -0.00000 -19.08 2.00
1.00000 -0.11345 0.02828 -0.00000 -18.96 2.00
1.00000 -0.11317 0.02828 -0.00000 -18.84 2.00
1.00000 -0.11289 0.02828 -0.00000 -18.72 2.00
1.00000 -0.11260 0.02828 -0.00000 -18.60 2.00
1.00000 -0.11230 0.02828 -0.00000 -18.48 2.00
1.00000 -0.11201 0.02827 -0.00000 -18.36 2.00
1.00000 -0.11171 0.02827 -0.00000 -18.24 2.00
1.00000 -0.11140 0.02827 -0.00000 -18.12 2.00
1.00000 -0.11110 0.02827 -0.00000 -18.00 2.00
1.00000 -0.11078 0.02827 -0.00000 -17.88 2.00
1.00000 -0.11047 0.02827 -0.00000 -17.76 2.00
1.00000 -0.11015 0.02827 -0.00000 -17.64 2.00
1.00000 -0.10982 0.02827 -0.00000 -17.52 2.00
1.00000 -0.10949 0.02826 -0.00000 -17.40 2.00
1.00000 -0.10916 0.02826 -0.00000 -17.28 2.00
1.00000 -0.10882 0.02826 -0.00000 -17.16 2.00
1.00000 -0.10847 0.02826 -0.00000 -17.04 2.00
1.00000 -0.10813 0.02826 -0.00000 -16.92 2.00
1.00000 -0.10777 0.02826 -0.00000 -16.80 2.00
1.00000 -0.10741 0.02826 -0.00000 -16.68 2.00
1.00000 -0.10705 0.02826 -0.00000 -16.56 2.00
1.00000 -0.10668 0.02825 -0.00000 -16.44 2.00
1.00000 -0.10631 0.02825 -0.00000 -16.32 2.00
1.00000 -0.10593 0.02825 -0.00000 -16.20 2.00
1.00000 -0.10554 0.02825 -0.00000 -16.08 2.00
1.00000 -0.10515 0.02825 -0.00000 -15.96 2.00
1.00000 -0.10475 0.02825 -0.00000 -15.84 2.00
1.00000 -0.10435 0.02824 -0.00000 -15.72 2.00
1.00000 -0.10394 0.02824 -0.00000 -15.60 2.00
1.00000 -0.10352 0.02824 -0.00000 -15.48 2.00
1.00000 -0.10310 0.02824 -0.00000 -15.36 2.00
1.00000 -0.10267 0.02824 -0.00000 -15.24 2.00
1.00000 -0.10224 0.02823 -0.00000 -15.12 2.00
1.00000 -0.10180 0.02823 -0.00000 -15.00 2.00
1.00000 -0.10135 0.02823 -0.00000 -14.88 2.00
1.00000 -0.10089 0.02823 -0.00000 -14.76 2.00
1.00000 -0.10043 0.02823 -0.00000 -14.64 2.00
1.00000 -0.09995 0.02822 -0.00000 -14.52 2.00
1.00000 -0.09947 0.02822 -0.00000 -14.40 2.00
1.00000 -0.09899 0.02822 -0.00000 -14.28 2.00
1.00000 -0.09849 0.02822 -0.00000 -14.16 2.00
1.00000 -0.09799 0.02822 -0.00000 -14.04 2.00
1.00000 -0.09747 0.02821 -0.00000 -13.92 2.00
1.00000 -0.09695 0.02821 -0.00000 -13.80 2.00
1.00000 -0.09642 0.02821 -0.00000 -13.68 2.00
1.00000 -0.09588 0.02820 -0.00000 -13.56 2.00
1.00000 -0.09533 0.02820 -0.00000 -13.44 2.00
1.00000 -0.09477 0.02820 -0.00000 -13.32 2.00
1.00000 -0.09421 0.02820 -0.00000 -13.20 2.00
1.00000 -0.09363 0.02819 -0.00000 -13.08 2.00
1.00000 -0.09304 0.02819 -0.00000 -12.96 2.00
1.00000 -0.09243 0.02819 -0.00000 -12.84 2.00
1.00000 -0.09182 0.02818 -0.00000 -12.72 2.00
1.00000 -0.09120 0.02818 -0.00000 -12.60 2.00
1.00000 -0.09056 0.02818 -0.00000 -12.48 2.00
1.00000 -0.08991 0.02817 -0.00000 -12.36 2.00
1.00000 -0.08925 0.02817 -0.00000 -12.24 2.00
1.00000 -0.08858 0.02817 -0.00000 -12.12 2.00
1.00000 -0.08789 0.02816 -0.00000 -12.00 2.00
1.00000 -0.08719 0.02816 -0.00000 -11.88 2.00
1.00000 -0.08648 0.02815 -0.00000 -11.76 2.00
1.00000 -0.08575 0.02815 -0.00000 -11.64 2.00
1.00000 -0.08501 0.02815 -0.00000 -11.52 2.00
1.00000 -0.08425 0.02814 -0.00000 -11.40 2.00
1.00000 -0.08347 0.02814 -0.00000 -11.28 2.00
1.00000 -0.08268 0.02813 -0.00000 -11.16 2.00
1.00000 -0.08187 0.02813 -0.00000 -11.04 2.00
1.00000 -0.08105 0.02812 -0.00000 -10.92 2.00
1.00000 -0.08020 0.02812 -0.00000 -10.80 2.00
1.00000 -0.07934 0.02811 -0.00000 -10.68 2.00
1.00000 -0.07846 0.02811 -0.00000 -10.56 2.00
1.00000 -0.07756 0.02810 -0.00000 -10.44 2.00
1.00000 -0.07663 0.02809 -0.00000 -10.32 2.00
1.00000 -0.07569 0.02809 -0.00000 -10.20 2.00
1.00000 -0.07473 0.02808 -0.00000 -10.08 2.00
1.00000 -0.07374 0.02808 -0.00000 -9.96 2.00
1.00000 -0.07273 0.02807 -0.00000 -9.84 2.00
1.00000 -0.07169 0.02806 -0.00000 -9.72 2.00
1.00000 -0.07063 0.02805 -0.00000 -9.60 2.00
1.00000 -0.06954 0.02805 -0.00000 -9.48 2.00
1.00000 -0.06842 0.02804 -0.00000 -9.36 2.00
1.00000 -0.06728 0.02803 -0.00000 -9.24 2.00
1.00000 -0.06611 0.02802 -0.00000 -9.12 2.00
1.00000 -0.06491 0.02801 -0.00000 -9.00 2.00
1.00000 -0.06367 0.02800 -0.00000 -8.88 2.00
1.00000 -0.06240 0.02799 -0.00000 -8.76 2.00
1.00000 -0.06110 0.02798 -0.00000 -8.64 2.00
1.00000 -0.05977 0.02797 -0.00000 -8.52 2.00
1.00000 -0.05839 0.02796 -0.00000 -8.40 2.00
1.00000 -0.05698 0.02795 -0.00000 -8.28 2.00
1.00000 -0.05553 0.02794 -0.00000 -8.16 2.00
1.00000 -0.05403 0.02793 -0.00000 -8.04 2.00
1.00000 -0.05249 0.02791 -0.00000 -7.92 2.00
1.00000 -0.05091 0.02790 -0.00000 -7.80 2.00
1.00000 -0.04928 0.02789 -0.00000 -7.68 2.00
1.00000 -0.04760 0.02787 -0.00000 -7.56 2.00
1.00000 -0.04586 0.02785 -0.00000 -7.44 2.00
1.00000 -0.04408 0.02784 -0.00000 -7.32 2.00
1.00000 -0.04223 0.02782 -0.00000 -7.20 2.00
1.00000 -0.04033 0.02780 -0.00000 -7.08 2.00
1.00000 -0.03836 0.02778 -0.00000 -6.96 2.00
1.00000 -0.03633 0.02776 -0.00000 -6.84 2.00
1.00000 -0.03423 0.02774 -0.00000 -6.72 2.00
1.00000 -0.03205 0.02772 -0.00000 -6.60 2.00
1.00000 -0.02981 0.02770 -0.00000 -6.48 2.00
1.00000 -0.02748 0.02767 -0.00000 -6.36 2.00
1.00000 -0.02506 0.02765 -0.00000 -6.24 2.00
1.00000 -0.02256 0.02762 -0.00000 -6.12 2.00
