3263596,3,-1.9385941,-1.7371312
3326690,3,-9.465906,4.427429
3413819,5,-2.0762482,1.3264803
3439177,11,-0.46175537,1.6083065
3455498,3,-3.552192,-5.2225018
3500042,11,-1.4109797,1.8062757
3501582,8,-1.0100383,0.8380593
3560148,4,-2.5570161,-4.897422
3610127,5,-4.9541717,-0.13622124
3643993,10,-1.0587885,0.80494815
3650614,5,-2.557387,-4.3110127
3650830,8,-1.8443004,0.8376123
3696641,7,-0.79691255,1.5419805
3716759,11,-3.7640646,5.2980103
3718633,6,-7.1710196,3.368627
3742320,5,-5.8686013,3.1438725
3754777,12,0.47520855,-1.2396214
3792284,12,-3.7350771,5.0075274
3833318,4,-2.8856313,-4.1795106
3835756,1,-2.467042,-7.709941
3868862,1,-3.209479,1.4034325
3877771,5,-3.0747912,0.5490965
3986618,3,-8.941537,3.5228214
3992834,11,-0.099174075,-2.3250885
4003372,4,-0.3698445,-3.2897673
4012448,12,-0.24766803,-2.6183245
4061318,1,-6.6465387,0.23754549
4062356,10,-5.6943755,4.8785205
4124267,2,-6.5579047,0.2519447
4150923,8,-5.748001,3.72244
4192674,10,-5.7161007,4.7145534
4216609,8,-4.9105835,3.8708801
4228545,4,-1.8634431,-2.861189
4286208,7,-4.9168844,3.9191854
4302736,4,-5.7102275,-0.16191445
4346805,7,-1.793403,-4.7910004
4445673,6,-2.5156748,-5.046364
4468785,5,-2.9149592,0.8078581
4501313,9,-6.008591,3.437937
4513527,7,-3.7136536,5.376833
4535850,2,-9.779808,4.2247586
4549011,9,-2.0821724,0.17770386
4549189,5,-2.5585155,-5.364523
4551698,3,-3.248478,-6.977757
4569082,7,-2.8762321,0.38805273
4614929,1,-10.131232,4.0934324
4667971,4,-3.6047559,0.9367946
4692394,7,-1.2753154,1.2469915
4718076,5,-3.38992,0.56042576
162755,4,-7.981748,3.0500984
280419,10,-2.1727145,-3.3896875
283876,8,-1.5615835,0.7106473
305282,1,-2.6766284,-7.333069
381017,2,-9.343474,4.5764785
388113,8,-1.1790525,1.0759215
415188,7,-6.371332,3.0447927
425065,1,-6.780534,0.3161806
479055,3,-2.3172588,1.5594709
513327,1,-6.3087516,0.49907333
529065,5,-2.0903058,1.4641515
549370,9,-0.8429461,-3.659654
624773,1,-3.763076,1.2022883
658369,2,-6.37212,3.141664
661092,12,-0.08175812,-2.39708
668754,3,-3.1465406,-7.2997704
678530,12,0.27854392,-3.2357633
699848,4,-7.317145,3.7250316
751154,1,-3.5086882,1.2384322
790884,5,-3.3274832,-5.187986
801308,1,-9.905763,4.2128386
830995,8,-1.4170119,0.7128025
871238,11,-0.87496805,-2.3317783
906998,12,0.89286786,-0.38166186
942737,4,-5.503259,0.20737125
942743,8,-5.721615,4.3371058
946805,2,-7.61539,3.5452988
1032459,2,-5.8411074,1.8300693
1060363,5,-2.0865123,-6.6013503
1064776,2,-7.412105,3.6431384
1072678,7,-1.7518106,-2.0413673
1120364,7,-1.6814024,1.2683798
1170555,1,-9.331274,4.3480773
1182476,8,-1.3942777,-2.7089117
1232318,12,0.008283588,-2.4672296
1233801,3,-5.5859814,0.0424443
1234173,12,-2.3683922,5.671711
1249423,7,-3.6555698,-0.032743648
1368034,9,-0.88091,0.6013317
1373930,8,-1.2542665,-0.53332573
1394709,7,-4.14321,0.13048242
1398545,2,-6.6932635,0.26935342
1415894,1,-9.751941,4.6215963
1467981,4,-5.555471,-0.07835112
1503924,9,-5.633536,4.6330934
1509152,9,-1.9228692,0.14514896
1526680,3,-2.8602278,-7.5248365
1558312,3,-2.6578503,-7.1695547
1576721,5,-3.2197711,0.63992286
1685808,7,-3.3860116,-0.03556983
1686981,5,-3.364821,-5.7850842
1774216,2,-6.6876287,0.36201644
1821339,9,-4.910058,3.640414
1900161,11,-0.20631753,1.6060545
1959308,6,-1.8968583,-6.4994106
1995624,12,0.5071829,-3.6018806
2034602,11,-4.043863,4.4753137
2061976,5,-2.8759484,-4.6719737
2095661,5,-4.911793,-0.30871862
2124937,7,-6.5883613,3.5302866
2174257,6,-7.1053553,3.527264
2205326,8,-7.061863,3.7965038
2263533,1,-6.010393,2.581831
2265890,5,-3.274582,0.6527565
2318283,5,-3.1055944,-5.405264
2390096,5,-3.2001731,0.6762712
2487779,11,-3.851676,4.6066413
2527831,4,-7.412181,3.5475838
2736802,8,-6.807456,3.3343012
2739900,4,-4.5051947,0.3312206
2740152,4,-8.287982,4.1957164
2753730,5,-7.6460166,3.2046025
2768326,12,-3.5979803,5.3248653
2768427,3,-6.189547,-0.035853498
2803449,7,-6.1393094,3.5010977
2909918,6,-1.942617,-4.370865
3048559,1,-9.740071,4.14269
3085262,4,-9.387839,4.51971
3156717,6,-8.08141,3.8331175
3188822,10,-1.0676192,0.73096365
3383807,8,-5.7664437,4.8593183
3402280,5,-4.9966593,-0.3720218
3421019,7,-1.0626457,-0.25495058
3542208,7,-1.7091845,-1.949442
3578252,12,0.3182792,-3.5975182
3582772,11,8.243692,4.8047814
3586088,1,-9.822741,4.3121786
3715256,1,-4.531151,1.1378493
3730106,8,-3.0775692,0.025507448
3755575,2,-1.7973449,-7.340969
3764555,1,-5.6076074,0.59533405
3859980,12,9.612501,3.6810632
3873610,10,-0.25464377,-2.243232
3923382,10,-0.17637664,-2.2691681
3955298,9,-3.5626082,5.2604823
4015896,9,-5.5715375,3.422043
4088639,12,0.7522369,-0.79997855
4088779,3,-8.5791235,3.2039995
37301,6,-8.302693,3.4890594
54977,6,-7.4923453,3.574851
60467,6,-2.6977105,-6.66918
102855,4,-5.1049643,-0.2029358
556,9,-5.5303607,4.951192
36761,6,-8.557512,3.3431711
50697,6,-4.423414,-0.36261806
54073,2,-2.3095655,-6.564075
73357,2,-9.691412,4.544253
150521,5,-2.9050922,-6.7097154
156440,4,-3.1125977,-6.2008047
174455,6,-2.3415236,0.32871124
182988,3,-8.991366,3.8886256
384039,8,-1.3525118,-1.7759519
409489,8,-1.184984,1.4417429
423612,6,-2.6533911,-3.882354
498452,5,-7.269707,4.0814385
543049,4,-2.5645165,1.3843833
552719,1,-2.976603,-7.5974865
597490,1,-2.5229585,-7.0964446
633366,5,-2.2612867,-6.6195974
673014,1,-3.0236132,-4.8288984
700877,1,-6.5737705,0.35022375
781457,6,-6.9385324,3.5819318
783627,11,-0.36314455,-2.3846006
850843,10,-1.2391249,-3.5145347
889665,8,-0.77044743,-3.6757991
897851,7,-2.3793793,-4.5964365
911869,1,-3.249939,-6.468403
934913,8,-1.7670494,-2.719316
1004784,7,-2.5655055,-3.7513711
1147075,11,-5.4977207,4.783477
1184455,8,-5.667865,4.8607974
1281176,11,-0.38812786,1.3359329
1331296,4,-6.3781843,3.0249128
1335988,4,-3.763407,0.60210323
1461660,8,-5.2512455,3.1579976
1570785,3,-2.698857,-6.399366
1603970,1,-3.132929,-7.5820503
1613974,1,-9.844246,4.225985
1686011,6,-8.3258705,3.5215063
1686534,5,-3.2582724,-5.722305
1765950,2,-8.854391,3.5934498
1776118,2,-3.7479186,1.1540874
1816828,3,-6.122252,0.04803413
1817339,2,-2.9555643,-3.1865885
1830089,3,-5.7479234,0.11312833
1870910,9,-1.2672648,0.6111836
1937402,11,-3.837359,4.6402173
1946229,9,-5.8556213,4.2332015
2057154,6,-2.298844,0.6192949
2158392,8,-2.4723532,-3.5006363
2160405,6,-2.367124,-5.992867
2178072,12,1.0423741,-0.43105796
2181665,3,-2.24042,-6.2508755
2198401,4,-4.70151,0.5663388
2225253,11,-0.33386505,1.6937443
2240026,2,-6.06492,2.3762877
2357743,5,-1.8720268,-3.2401073
2388215,6,-5.5749326,2.8021178
2390588,3,-2.8079681,1.5830152
2443407,1,-6.7207637,0.31515223
2520618,1,-5.948331,0.074876435
2521710,6,-3.2573874,0.4544247
2545329,3,-7.1515856,2.9967341
2607949,7,-2.6071799,-3.5433407
2658329,12,0.16868265,-2.690863
2683193,2,-8.509565,3.4182043
2757987,9,8.252657,4.660068
2774946,5,-5.0167184,-0.21438238
2789685,1,-8.640541,3.7399368
2795663,3,-7.139292,3.2761009
2833303,5,-8.129194,4.1474357
2836243,2,-8.9832945,4.1203704
2850358,11,0.44508597,-0.7157897
2853794,6,-5.8649707,3.1174912
2884829,1,-9.744826,4.2133913
2901527,7,-3.970148,-0.31091505
2906860,11,0.7405538,-0.80039424
2928417,6,-2.6235518,0.34283733
2944932,5,-5.778138,2.5623164
2952452,3,-8.766323,4.313668
2987195,4,-7.4730124,3.8744552
3002205,7,-5.5246143,3.132726
3008791,6,-4.532273,3.9536579
3046016,11,-0.9508521,-4.458951
3133942,12,-4.1499085,4.5017967
3201989,6,-1.5605385,-3.5549521
3270218,6,-2.4858878,-2.2269752
3309256,4,-5.075338,-0.38967133
3445183,4,-8.2684145,4.1489425
3475159,4,-8.770148,3.4208264
3556055,2,-9.27123,3.6339684
3571687,11,-5.7785177,4.2318234
3578120,6,-2.6401563,-3.6608331
3585329,12,-3.905578,4.594135
3677091,4,-3.3890834,-6.593034
3688243,1,-9.152949,3.5901275
3706907,8,-5.5841584,3.919945
3736009,5,-2.3765755,-5.98055
3774971,2,-6.2036576,0.46357346
3801509,2,-2.3990388,-7.738891
3822903,2,-3.0307705,-6.1143126
3897548,7,-2.872729,-4.9716425
3899902,10,-5.5734463,4.9542685
3992133,9,-0.6026242,-2.385047
4009850,11,-5.8579483,4.7904315
4053999,5,-2.6386573,1.422031
4069220,8,-6.360204,3.9269068
4157752,3,-3.4987922,-6.4266105
4205078,7,-5.594497,3.2380118
55988,5,-2.7769399,1.1936212
74410,4,-9.521356,4.5589466
178942,8,-1.7193204,0.29998124
184099,12,8.820826,4.9512815
233327,2,-3.7810106,1.340055
244960,4,-2.804611,1.4939989
368050,3,-6.4141145,0.20094347
436275,11,-3.6829972,5.050148
449858,11,-0.39108267,-2.1996474
475746,5,-4.7619786,-0.0010990459
487469,12,0.6932429,-0.76997447
505429,2,-2.8957345,1.7061801
526136,11,-3.6305258,4.206368
611145,11,-3.0428047,5.052313
617667,3,-6.6174765,0.24005987
629745,10,-3.463676,5.1851573
657171,10,-0.52007836,-3.351681
679702,7,-2.4112601,-4.816225
702212,5,-8.777701,3.8568285
704645,9,-0.3235418,-2.2409549
714205,6,-1.9504654,-2.887654
733750,4,-8.263865,3.9866643
775636,1,-2.4206574,-6.837583
786776,2,-8.254772,3.280737
832788,4,-2.4859476,-6.5632734
856833,9,-1.8517616,0.009198701
871551,2,-6.3301387,0.57109165
879170,6,-5.304397,2.6272204
953834,1,-9.522198,4.4667377
1004911,5,-4.652927,0.013671553
1008231,8,-2.9454951,0.08319941
1087517,3,-3.8648107,0.9804577
1137219,10,-4.110628,4.3438897
1146364,10,0.65861577,-0.87984395
1152393,10,-1.3599889,-4.7377353
1301622,10,-1.510994,-4.0461206
1302803,11,8.625161,4.537423
1489931,8,-7.5746713,3.8206706
1548221,10,-0.73722154,1.7044063
1582270,4,-1.3587636,-2.6612895
1624601,8,-0.7911432,-3.7068408
1672391,2,-2.8682241,-6.581349
1675253,5,-1.4171677,1.4552323
1694048,9,-0.14625473,-2.327628
1714031,4,-2.514354,-5.1973786
1732116,1,-5.6285887,0.6295664
1750939,1,-2.328161,-7.794681
1837232,7,-1.7334192,1.4159412
1854053,1,-6.843435,0.36598316
1860744,10,-3.5416744,5.2501206
1873357,3,-5.7728424,0.079268254
1879316,2,-9.183717,3.556154
1892054,10,-5.680708,4.846597
1919726,10,-5.4764338,4.394575
1932864,5,-7.86248,3.6954203
2039207,4,-3.8925831,0.708518
2129863,1,-9.627007,4.630434
2181582,11,-5.7018247,4.3649564
2203855,5,-1.9784874,-4.303988
2282575,3,-9.020419,3.7274368
2302044,7,-1.1580311,-1.3549392
2334888,6,-3.104878,0.57211244
2376185,7,-1.5029023,1.3084577
2395648,2,-6.5527525,0.30047634
2462955,11,-0.17313384,-2.2629235
2488245,6,-4.6195984,-0.48022896
2505233,11,-5.5475492,4.60608
2564690,7,-2.2103431,-1.9211662
2712104,1,-3.4131808,-6.842147
2718346,2,-6.658416,0.40266532
2765816,1,-2.7213926,-3.2449427
2823261,2,-9.777476,3.9207535
2858286,3,-6.1050744,0.12590343
2858676,5,-2.1767051,1.4215249
2903149,7,-3.231351,0.013467923
2913343,4,-7.1232953,2.6510925
2916161,1,-9.918571,4.2660995
2918519,2,-5.625584,-0.3500773
2920943,2,-2.879552,1.466163
2934954,4,-5.549769,0.061950322
2965107,11,-1.1542395,0.14063984
2971942,7,-1.5533887,-3.5772746
2989016,2,-2.420624,-7.8480425
2989935,9,-1.4105996,0.46353188
2995531,5,-3.2756078,-5.490311
3022274,1,-9.991155,4.3971453
3040658,9,-1.5290862,0.40341708
3095577,1,-2.454233,-3.0907102
3113320,9,-0.46807775,1.4113308
3114004,4,-3.2283235,-6.1504807
3196856,2,-5.8278246,0.5159029
3226000,1,-2.5600028,-6.8669744
3248286,8,-6.799078,4.2319393
3268055,4,-2.175731,-4.203826
3300295,1,-9.246403,3.4578676
3355337,4,-4.267246,0.42479378
3374688,4,-6.2647843,2.9166567
3390257,2,-2.6428123,-7.7175393
3441897,5,-4.1527576,-0.04770141
3443021,5,-5.7524467,2.7789657
3492081,8,-1.6088152,-3.6346202
3514572,2,-6.093491,0.39877573
3567940,8,-1.4029729,0.77759486
3600926,6,-2.7628772,0.39857042
3633886,5,-2.6800575,-3.5768516
3642513,3,-3.443896,-6.838025
3660843,8,-0.90923893,-3.7887485
3664454,4,-2.9382784,-6.230345
3670672,5,-6.745994,2.7843187
3717887,2,-6.4489036,0.2492077
3727720,11,-2.2761328,5.601257
3733858,10,-0.87104326,-3.6898077
3736314,5,-1.0736698,-3.6906362
3764504,8,-2.2301986,0.15882556
3805044,7,-7.16062,3.802111
3844970,2,-5.3474703,0.20022334
3895744,11,-0.3079671,-2.3727517
4048790,8,-4.6101165,3.3722742
4096016,2,-5.3492656,0.7306992
4103269,7,-2.771084,-4.6749268
4280885,4,-5.5683417,-0.094303645
4281379,11,-0.1358782,-2.3810716
4285393,8,-2.154507,0.30364326
4308383,3,-3.0549169,1.498056
4312333,4,-2.4379182,-6.803017
4360011,4,-4.135643,0.27711183
21042,3,-6.690384,0.8973035
28714,11,-3.6023521,5.1845045
49009,3,-3.4467008,-6.9594765
63208,5,-1.6030695,1.3936766
92073,9,-3.629323,5.017496
94232,12,8.389532,4.881536
104500,11,-0.73647934,-2.2325974
159396,9,-1.3087338,1.7187971
341096,9,-5.7402153,4.790012
370343,1,-3.4514725,1.3722128
428532,4,-2.5680707,-5.337142
446442,1,-6.6552305,0.33698457
466406,6,-2.7833686,-3.6246176
489500,3,-6.0395856,3.1608815
524163,9,-0.7408166,1.5703317
555174,7,-2.8164842,-4.9784794
632907,11,-1.215047,0.8676977
684498,8,-1.9898658,-5.028619
700665,1,-6.475688,0.20008852
704531,1,-6.4153686,0.63386375
774349,9,-1.2888498,-0.48702338
793170,4,-2.619768,-4.8124995
804993,8,0.920147,-5.322864
859480,4,-5.520532,3.080317
979190,8,-2.9205635,0.09661737
997411,1,-9.844757,4.0901504
1051727,1,-9.08417,3.6244447
1108107,5,-2.9478781,-4.1015334
1132748,9,-0.8173057,0.85874075
1144102,12,-3.7668223,4.8591185
1149380,12,-3.395065,5.361058
1164502,11,-0.73566747,1.3780764
1179843,6,-4.4081364,-0.26910317
1188769,10,-1.3353972,-1.877877
1204451,4,-9.399717,4.5760546
1209819,3,-5.3532777,0.25322193
1267249,3,-3.3277779,1.1085138
1316445,11,0.6762352,-0.8965742
1327669,12,-3.752824,4.8891153
1389770,4,-3.220028,-5.4926615
1398704,2,-3.9517484,1.0433701
1422310,2,-6.327786,0.3941356
1471230,4,-4.0566363,0.8222175
1502221,9,-0.44443172,-2.1388657
1504840,8,-0.85080564,-3.693163
1519815,6,-6.0179343,3.9898589
1531909,2,-2.743312,1.2999293
1594224,12,-3.7419407,4.7641325
1606826,6,-4.160161,-0.016318401
1683571,6,-2.07391,-2.946635
1700520,4,-8.371116,4.0251694
1728692,11,8.7119875,5.5952578
1782077,4,-2.4929235,1.3881932
1851961,1,-3.0832863,-5.6159396
1915934,6,-2.7102618,0.86723626
1933350,6,-1.684228,-1.9807353
1937323,9,-1.5086155,0.6054628
1972990,8,-6.216047,3.803901
1998255,8,-1.8459731,0.2863683
2003538,11,-0.8631443,-2.777687
2089358,12,-3.6142683,5.159988
2096504,3,0.29103163,-6.785099
2109823,7,-2.3823898,-7.047704
2123810,11,-1.0575709,1.7490594
2132211,2,-3.4903347,-6.6877995
2154442,8,-1.739348,0.27802217
2171460,11,-3.6711416,5.1363034
2208931,4,-2.3572667,-3.8251808
2213082,6,-5.7540803,3.1208184
2220793,4,-8.307905,3.754697
2226785,6,-1.1356946,1.528492
2249221,1,-6.9895983,0.594482
2309470,10,-1.1740972,0.32073984
2355039,11,-0.6519617,-2.7435772
2357104,12,8.75563,4.0095477
2364106,5,-4.693866,-0.016732214
2432758,9,-1.4219561,0.5255655
2443224,4,-3.4508717,-4.825611
2474480,11,-0.64886993,1.8112235
2568733,4,-5.716443,2.8463862
2576593,7,-1.919078,0.6415556
2578993,8,-1.0924596,0.7378842
2584814,7,-1.2323512,1.3577372
2588247,7,-1.344413,1.2694618
2615471,3,-2.8891265,-7.143215
2624014,6,-3.1631787,0.45213974
2648890,12,8.399161,4.7297864
2703973,4,-2.4961627,1.5249612
2717899,3,-7.4013057,3.0852206
2728617,4,-2.2899437,1.2786565
2772094,11,-1.660229,-3.3567643
2782309,10,-1.3079495,0.4243258
2790800,9,-3.925409,5.510295
2839181,11,8.988151,5.4894376
2859437,5,-8.224282,4.078071
2872263,7,-1.0141525,1.4728941
2931461,1,-9.479367,3.7248952
2952621,4,-9.122684,3.9744358
2970531,8,-1.7791772,-5.735014
3047091,7,-1.6945084,-2.1050494
3058043,3,-8.41442,4.142407
3060810,8,-5.7987027,3.8116255
3125443,2,-2.5556226,1.6159098
3162778,11,8.314469,4.5969534
3176828,5,-4.257105,0.24233966
3195691,4,-3.2875125,-5.526687
3200888,6,-2.4151347,-2.595325
3278806,5,-5.9796796,3.057424
3282491,10,0.6557164,-0.87697476
3287645,10,-4.3680115,4.168678
3321737,3,-3.217309,-5.3182983
3327676,6,-2.0114262,-2.0627792
3362912,1,-9.074737,3.5771985
3409540,12,-3.5698292,5.215166
3504302,9,-0.5376513,1.4351853
3513499,5,-2.6995485,-3.4777236
3529762,3,-4.568162,0.618721
3531466,11,-0.2623747,1.2300928
3572948,6,-4.173046,4.421778
3585616,1,-6.3776555,0.006087109
3669943,11,-3.834902,4.649611
3677636,1,-9.969425,4.2610917
3730671,6,-4.436762,-0.25442737
3745306,9,-1.3399947,-3.6924682
3798344,12,0.06377786,-2.493415
3805477,9,-1.3356138,0.72017854
3838712,11,0.6900184,-5.126471
3969120,6,-5.2955513,4.2928963
3976378,5,-3.4874194,0.8003836
3985627,6,-7.2001176,3.2794025
3995147,3,-6.674946,1.0934098
4056203,12,8.471115,5.1847997
4072170,10,-3.6512773,5.1023755
4084429,3,-3.310112,1.1476148
4134840,7,-1.5857482,-1.949646
4213508,3,-3.7111833,1.1203288
4232261,6,-4.55693,0.05998004
4237163,8,-1.7802135,-3.4460106
4332065,12,0.02164125,-3.368441
4408460,11,-0.07165577,-2.4011474
4429042,12,-3.5494204,5.2211003
135434,9,-1.0793402,-0.86247903
207189,3,-2.6474476,-5.4286814
243483,6,-2.1450326,-4.6656218
266789,12,-0.023224024,-3.3776076
300001,6,-3.4881992,0.16731758
308314,12,-2.3054712,5.7244606
314631,5,-1.1896893,1.3932235
409724,5,-4.8250113,-0.26659173
428042,6,-4.422011,-0.37853503
488609,4,-5.073751,-0.19878137
571818,5,-2.2891798,-5.0515313
600811,11,-0.63223594,-2.3957126
607109,11,-0.90851337,-2.416725
667236,8,-1.0609277,-0.53315914
678741,10,-3.7033463,4.9231915
680161,4,-3.920465,0.6314706
704143,10,-0.83264184,-2.2551806
725504,7,-0.79648286,1.5669597
738362,5,-3.6395538,0.61877924
839096,5,-1.7922359,1.2430947
902970,1,-6.7497854,0.40624282
930977,5,-5.708923,2.8853092
947721,1,-9.687744,4.556916
997585,10,0.8124822,-0.74116725
1044626,3,-5.9359665,2.7619312
1059514,2,-7.631934,3.4690235
1076278,5,-3.0253966,-6.135983
1100519,5,-2.880102,-5.5335107
1104429,2,-10.0073805,3.9911141
1150319,7,-4.9009237,3.8814962
1151854,3,-2.8925815,1.496208
1159575,2,-6.9015484,1.0668538
1164582,8,-1.8736001,-2.1403413
1181630,5,-5.101819,-0.17997949
1215433,4,-3.4023101,-5.47326
1259924,7,-2.8148358,-3.5840209
1280833,1,-6.6768675,0.32660323
1287195,3,-3.4751396,-5.18871
1331682,8,-5.1979785,4.3418508
1408551,2,-6.509889,0.31582147
1422278,11,-0.65490323,-2.33682
1433607,9,-2.5513468,-6.671777
1467542,1,-3.3135495,-6.4061704
1503232,3,-2.1457107,-1.8280733
1626066,4,-3.2522156,1.1918972
1642013,6,-5.43827,4.008965
1648116,10,-1.6041821,0.26580012
1713978,9,-5.765879,4.234439
1723119,12,-0.7810244,-2.1895006
1768840,6,-2.531506,-5.246106
1773159,8,-1.8552073,0.42456102
1806099,10,-0.84987336,0.217544
1940595,1,-7.926658,3.7416866
1966568,7,-1.501175,1.0793644
2006097,3,-6.0095587,0.15523237
2011744,10,-0.81233805,-5.193431
2151737,4,-9.724082,4.0576735
2174531,12,-3.8555448,5.069997
2204885,10,-0.81273866,-2.9741247
2234531,6,-4.214846,-0.36650258
2281771,11,0.6086068,-0.91245055
2350358,5,-6.1094527,3.036926
2406130,11,-5.945063,4.1634502
2424771,7,-3.9728155,-0.32761455
2471665,10,-1.4038016,-5.2912135
2495543,9,-1.0127786,-1.1303668
2509480,12,-2.4993927,5.527341
2522962,7,-5.1790905,4.0801353
2588590,3,-9.826277,4.0839005
2610073,3,-9.89116,4.2146373
2673830,9,-1.0291718,1.2701274
2694964,10,-3.8572967,4.682922
2697379,11,0.8240658,-0.7456895
2770654,10,-5.648844,4.072642
2800830,6,-2.3451562,-4.868672
2824187,10,-5.7205634,4.217518
2860709,8,-4.4399743,4.032888
2892590,3,-3.081339,-6.1358466
2899279,9,-0.7452609,-3.4938111
2972353,5,-5.127168,-0.4237705
2983941,1,-4.2638936,0.9968786
2996007,12,-3.562231,5.13184
3091194,11,-1.3909984,-3.7365797
3191325,11,-0.57086974,-2.3235278
3233046,2,-3.1213374,-5.7142835
3254904,6,-2.0596557,-6.131162
3255207,5,-4.498646,-0.06302334
3288308,11,-5.596171,4.214161
3350158,2,-3.0346968,-5.735749
3382875,7,-3.109796,0.5801699
3455172,4,-2.8305385,1.6127816
3490452,5,-7.593852,4.0300303
3506981,7,-1.5372559,1.2858146
3558886,6,-1.6496948,-1.9149005
3602155,11,-2.2626905,5.75123
3609417,11,-5.5047216,4.982575
3627722,7,-1.4164296,-4.667341
3636805,8,-1.5696409,-3.4884644
3640149,10,-1.4175924,0.57742846
3644345,6,-3.0479302,-6.2572155
3667355,8,-2.533683,-5.040418
3671246,5,-5.151487,-0.3207587
3689219,3,-2.3761868,-6.8145247
3694309,7,-2.6891918,0.20350385
3696706,5,-3.234317,-6.0498776
3713118,5,-2.7847283,1.0439082
3756979,8,-1.5186256,-4.735548
3805541,1,-6.251078,6.6033607
3821584,4,-5.777629,-0.008543316
3841341,1,-9.707459,3.8539207
3899069,12,0.92547584,-0.5870972
3912871,2,-6.5838857,0.31019711
3939574,12,0.3826099,-3.6508424
3957521,2,-9.4025955,4.636745
3970855,1,-2.8816047,-7.597329
4057113,8,-3.0906858,0.04061165
4067959,7,-3.8817222,-0.08223988
4090483,12,8.228313,4.8398147
4183105,2,-5.1837063,0.6364419
4187110,1,-9.616716,4.690283
4234951,3,-3.0418212,-6.0594153
4290559,1,6.8781967,3.7786586
4307053,5,-2.5731137,0.60894835
4314829,2,-9.014155,3.5694897
4333851,11,-0.5492789,-2.367595
4413297,7,-2.69968,0.36136952
4426584,4,-8.566468,3.6874204
4475246,12,-3.5341141,5.1345
4486735,12,10.606148,5.7845955
4592657,4,-3.3799174,-5.560345
4671086,11,-5.7470174,4.8773575
4730291,2,-9.611059,4.5938945
4741392,10,-5.8131194,4.811154
4799486,9,-0.272502,-2.3215826
4808835,9,-0.919446,-3.700421
4835763,6,-1.1885887,1.4833333
4848394,1,-5.3835177,0.46149212
4962664,12,-3.49037,5.321229
4972793,11,-0.40189055,1.5704927
4981846,1,-9.175641,3.5822356
4990245,5,-4.888195,-0.3321865
3218,11,-0.53208363,-2.3945696
48543,2,-8.529428,4.2484794
