<<<<<<< HEAD
75.000000 45.347 12.629 1577.504 0.956 3.000 0.000
95.000000 47.217 8.662 1576.481 0.602 3.000 0.000
115.000000 51.709 7.759 1576.624 0.439 3.000 0.000
135.000000 52.009 7.165 1576.453 0.488 3.000 0.000
155.000000 55.162 10.081 1575.958 0.793 3.000 0.000
=======
75.000000 40.791 11.360 1577.504 0.956 3.000 0.000
95.000000 39.693 7.281 1576.481 0.602 3.000 0.000
115.000000 42.064 6.312 1576.624 0.439 3.000 0.000
135.000000 42.441 5.847 1576.453 0.488 3.000 0.000
155.000000 46.929 8.577 1575.958 0.793 3.000 0.000
>>>>>>> 6dc80c65791d66dcc6dfd8be97cd4af3819534d2
