70.000000 220.253 33.037 1294.480 0.446 2.682 0.338
80.000000 208.635 16.824 1293.295 0.240 2.697 0.195
90.000000 231.071 15.265 1293.110 0.179 2.580 0.146
100.000000 209.305 15.084 1292.790 0.204 2.718 0.189
110.000000 249.479 14.168 1292.996 0.165 2.786 0.147
120.000000 220.372 12.807 1292.881 0.146 2.353 0.110
130.000000 240.339 12.735 1292.809 0.156 2.773 0.143
140.000000 255.874 16.304 1292.280 0.176 2.646 0.163
150.000000 284.504 18.372 1292.623 0.158 2.325 0.126
160.000000 281.432 23.396 1292.794 0.216 2.207 0.197
