<<<<<<< HEAD
77.500000 31.457 9.765 1018.437 0.677 2.000 0.000
102.500000 42.635 7.531 1018.784 0.480 2.000 0.000
127.500000 46.177 7.981 1017.820 0.603 2.000 0.000
152.500000 54.368 12.570 1018.410 0.562 2.000 0.000
=======
75.000000 18.165 8.159 1019.853 0.542 1.200 0.000
95.000000 21.840 5.197 1019.698 0.525 1.200 0.000
115.000000 18.771 4.315 1019.135 0.512 1.200 0.000
135.000000 18.342 4.397 1018.910 0.723 1.200 0.000
155.000000 20.270 6.324 1018.028 0.608 1.200 0.000
>>>>>>> 6dc80c65791d66dcc6dfd8be97cd4af3819534d2
