94 2 10.07600 0.00000 0.00000
99 0 1730.00000 1.14913 1706.38900
99 1 1430.00000 1.24653 1406.35000
99 2 -22.0 0.00000 0.00000
100 0 1730.00000 1.14913 1706.38900
100 1 1430.00000 1.24653 1406.35000
100 2 -25.0 0.00000 0.00000
101 0 1730.00000 1.14913 1706.38900
101 1 1430.00000 1.24653 1406.35000
101 2 -20.0 0.00000 0.00000
102 0 1730.00000 1.14913 1706.38900
102 1 1430.00000 1.24653 1406.35000
102 2 -8.14000 0.00000 0.00000
103 0 1750.00000 1.14913 1706.38900
103 1 1450.00000 1.24653 1406.35000
103 2 24.14000 0.00000 0.00000
104 0 1750.00000 1.14913 1706.38900
104 1 1450.00000 1.24653 1406.35000
104 2 27.14000 0.00000 0.00000
105 0 1750.00000 1.14913 1706.38900
105 1 1453.00000 1.24653 1406.35000
105 2 24.14000 0.00000 0.00000
106 0 1750.00000 1.15129 1707.15200
106 1 1472.00000 1.27461 1408.74600
106 2 10.63300 0.00000 0.00000
107 0 1750.00000 1.14066 1710.90200
107 1 1475.00000 1.27182 1410.29100
107 2 12.0 0.00000 0.00000
108 0 1750.00000 1.15446 1718.15900
108 1 1468.00000 1.28104 1408.88900
108 2 15.72100 0.00000 0.00000
109 0 1750.00000 1.15446 1718.15900
109 1 1467.00000 1.28104 1408.88900
109 2 12.72100 0.00000 0.00000
110 0 1750.00000 1.15446 1718.15900
110 1 1490.00000 1.28104 1408.88900
110 2 12.72100 0.00000 0.00000
111 0 1750.00000 1.15446 1718.15900
111 1 1500.00000 1.28104 1408.88900
111 2 30.72100 0.00000 0.00000
112 0 1750.00000 1.14946 1719.05700
112 1 1500.00000 1.28606 1412.25600
112 2 40.02000 0.00000 0.00000
113 0 1750.00000 1.02867 1720.90000
113 1 1500.00000 1.66667 1450.00000
113 2 -200.00000 0.00000 0.00000
114 0 1750.00000 1.02944 1721.45000
114 1 1500.00000 1.66667 1450.00000
114 2 -200.00000 0.00000 0.00000
115 0 1750.00000 1.15490 1722.27800
115 1 1500.00000 1.31385 1411.89000
115 2 9.17600 0.00000 0.00000
116 0 1750.00000 1.15490 1722.27800
116 1 1500.00000 1.31385 1411.89000
116 2 9.17600 0.00000 0.00000
117 0 1750.00000 1.13943 1725.54400
117 1 1500.00000 1.34833 1412.60500
117 2 25.28500 0.00000 0.00000
118 0 1750.00000 1.15987 1726.20800
118 1 1500.00000 1.30160 1413.56800
118 2 35.00000 0.00000 0.00000
119 0 1750.00000 1.14979 1726.17400
119 1 1500.00000 1.28689 1415.00700
119 2 44.82600 0.00000 0.00000
120 0 1750.00000 1.15987 1726.20800
120 1 1500.00000 1.30160 1413.56800
120 2 35.00000 0.00000 0.00000
121 0 1750.00000 1.14407 1729.85000
122 1 1500.00000 1.30359 1416.72600
121 2 35.36100 0.00000 0.00000
122 0 1750.00000 1.15435 1731.86700
122 1 1500.00000 1.30359 1416.72600
122 2 5.83100 0.00000 0.00000
123 0 1750.00000 1.13847 1733.73800
123 1 1500.00000 1.29059 1416.96800
123 2 5.06300 0.00000 0.00000
125 0 1750.00000 1.14484 1735.16600
125 1 1500.00000 1.28387 1417.13400
125 2 25.01200 0.00000 0.00000
126 0 1750.00000 1.14484 1735.16600
126 1 1500.00000 1.28387 1417.13400
126 2 25.01200 0.00000 0.00000
127 0 1750.00000 1.14484 1735.16600
127 1 1500.00000 1.28387 1417.13400
127 2 25.01200 0.00000 0.00000
128 0 1750.00000 1.14505 1733.37900
128 1 1500.00000 1.28938 1417.20900
128 2 28.58700 0.00000 0.00000
129 0 1770.00000 1.15650 1737.12600
129 1 1500.00000 1.29148 1416.96000
129 2 40.51300 0.00000 0.00000
130 0 1750.00000 1.15375 1738.05900
130 1 1500.00000 1.31079 1418.62300
130 2 22.90100 0.00000 0.00000
131 0 1750.00000 1.14715 1739.54400
131 1 1500.00000 1.33262 1417.64100
131 2 13.70900 0.00000 0.00000
132 0 1750.00000 1.14542 1739.04200
132 1 1500.00000 1.27845 1418.69600
132 2 -4.26200 0.00000 0.00000
133 0 1750.00000 1.15057 1739.15600
133 1 1500.00000 1.35328 1418.55600
133 2 4.49600 0.00000 0.00000
134 0 1750.00000 1.14848 1742.17900
134 1 1500.00000 1.27157 1417.04900
134 2 10.88500 0.00000 0.00000
138 0 1750.00000 1.13403 1745.43600
138 1 1500.00000 1.26092 1420.72000
138 2 5.39400 0.00000 0.00000
139 0 1750.00000 1.12620 1748.86600
139 1 1500.00000 1.33578 1423.60600
139 2 19.36000 0.00000 0.00000
140 0 1750.00000 1.12422 1744.21400
140 1 1500.00000 1.27048 1421.10300
140 2 5.38500 0.00000 0.00000
141 0 1750.00000 1.12594 1748.38700
141 1 1500.00000 1.30885 1422.38000
141 2 17.71100 0.00000 0.00000
142 0 1750.00000 1.14899 1748.06400
142 1 1500.00000 1.31304 1423.63200
142 2 16.98900 0.00000 0.00000
143 0 1750.00000 1.12631 1747.51800
143 1 1500.00000 1.23084 1423.89500
143 2 -8.52100 0.00000 0.00000
144 0 1750.00000 1.12470 1750.88000
144 1 1500.00000 1.34753 1424.99800
144 2 -10.17800 0.00000 0.00000
145 0 1750.00000 1.10889 1751.73100
145 1 1500.00000 1.28195 1425.84100
145 2 15.15500 0.00000 0.00000
150 0 1750.00000 1.14693 1752.59000
150 1 1495.00000 1.28511 1426.30300
150 2 15.07700 0.00000 0.00000
151 0 1750.00000 1.14693 1752.59000
151 1 1495.00000 1.28511 1426.30300
151 2 15.07700 0.00000 0.00000
152 0 1750.00000 1.11391 1752.78200
152 1 1475.00000 1.25176 1427.07300
152 2 30.07300 0.00000 0.00000
153 0 1750.00000 1.11391 1752.78200
153 1 1475.00000 1.25176 1427.07300
153 2 45.07300 0.00000 0.00000
154 0 1750.00000 1.11391 1752.78200
154 1 1475.00000 1.25176 1427.07300
154 2 42.07300 0.00000 0.00000
155 0 1750.00000 1.11391 1752.78200
155 1 1475.00000 1.25176 1427.07300
155 2 25.07300 0.00000 0.00000
156 0 1750.00000 1.11391 1752.78200
156 1 1475.00000 1.25176 1427.07300
156 2 30.07300 0.00000 0.00000
157 0 1750.00000 1.11391 1752.78200
157 1 1475.00000 1.25176 1427.07300
157 2 35.07300 0.00000 0.00000
158 0 1750.00000 1.11391 1752.78200
158 1 1475.00000 1.25176 1427.07300
158 2 35.07300 0.00000 0.00000
159 0 1750.00000 1.11391 1752.78200
159 1 1475.00000 1.25176 1427.07300
159 2 25.07300 0.00000 0.00000
161 0 1750.00000 1.12022 1749.50000
161 1 1500.00000 1.26634 1421.20000
161 2 109.43700 0.00000 0.00000
162 0 1750.00000 1.12133 1751.24100
162 1 1500.00000 1.28038 1421.31600
162 2 97.37600 0.00000 0.00000
163 0 1750.00000 1.15518 1751.85300
163 1 1500.00000 1.32177 1420.43700
163 2 89.61700 0.00000 0.00000
164 0 1750.00000 1.12903 1754.04300
164 1 1500.00000 1.24217 1422.06700
164 2 85.90000 0.00000 0.00000
165 0 1750.00000 1.12505 1756.39300
165 1 1500.00000 1.28343 1422.05100
165 2 7.42700 0.00000 0.00000
167 0 1750.00000 1.11592 1759.89400
167 1 1500.00000 1.29493 1424.03400
167 2 42.72500 0.00000 0.00000
168 0 1750.00000 1.13221 1758.16500
168 1 1500.00000 1.36156 1423.62700
168 2 49.70000 0.00000 0.00000
170 0 1750.00000 1.12459 1758.28900
170 1 1500.00000 1.28170 1425.79700
170 2 84.36200 0.00000 0.00000
171 0 1750.00000 1.10664 1765.79900
171 1 1500.00000 1.29149 1428.85500
171 2 168.05400 0.00000 0.00000
172 0 1750.00000 1.11293 1765.00600
172 1 1500.00000 1.26060 1430.35200
172 2 154.52100 0.00000 0.00000
173 0 1750.00000 1.09976 1766.73800
173 1 1500.00000 1.21923 1430.90500
173 2 190.49700 0.00000 0.00000
174 0 1750.00000 1.09986 1768.47900
174 1 1500.00000 1.29085 1433.08700
174 2 105.83500 0.00000 0.00000
196 0 1750.00000 1.09690 1774.96400
196 1 1500.00000 1.31397 1436.66700
196 2 81.67400 0.00000 0.00000
197 0 1750.00000 1.11174 1777.88600
197 1 1500.00000 1.35221 1434.60200
197 2 71.21000 0.00000 0.00000
198 0 1750.00000 1.09866 1781.05800
198 1 1500.00000 1.31203 1437.45800
198 2 73.89300 0.00000 0.00000
200 0 1750.00000 1.11685 1781.92200
200 1 1500.00000 1.29027 1437.41100
200 2 49.97500 0.00000 0.00000
202 0 1750.00000 1.11730 1781.94800
202 1 1500.00000 1.28615 1438.65400
202 2 40.99900 0.00000 0.00000
203 0 1750.00000 1.09875 1782.26200
203 1 1500.00000 1.24949 1438.51300
203 2 73.67800 0.00000 0.00000
204 0 1750.00000 1.11764 1785.51700
204 1 1500.00000 1.33145 1436.97100
204 2 39.85800 0.00000 0.00000
205 0 1750.00000 1.11624 1784.10100
205 1 1500.00000 1.28665 1439.30800
205 2 40.01000 0.00000 0.00000
206 0 1750.00000 1.09435 1784.52600
206 1 1500.00000 1.34106 1442.12200
206 2 20.87600 0.00000 0.00000
207 0 1750.00000 1.08141 1786.40700
207 1 1500.00000 1.20169 1441.66400
207 2 29.04500 0.00000 0.00000
208 0 1750.00000 1.10215 1790.96400
208 1 1500.00000 1.21609 1442.73700
208 2 28.23100 0.00000 0.00000
209 0 1750.00000 1.08564 1794.12300
209 1 1500.00000 1.24516 1445.82000
209 2 17.99400 0.00000 0.00000
212 0 1750.00000 1.10219 1794.45500
212 1 1500.00000 1.29150 1444.24600
212 2 33.87400 0.00000 0.00000
213 0 1750.00000 1.09419 1793.95600
213 1 1500.00000 1.30501 1448.59700
213 2 27.49200 0.00000 0.00000
214 0 1750.00000 0.00000 1792.80300
214 1 1500.00000 1.24607 1448.69900
214 2 12.02400 0.00000 0.00000
215 0 1750.00000 1.17814 1800.22300
215 1 1500.00000 1.52881 1433.51300
215 2 115.06300 0.00000 0.00000
216 0 1750.00000 1.16392 1804.39100
216 1 1500.00000 1.52430 1433.64900
216 2 170.20400 0.00000 0.00000
217 0 1750.00000 1.19185 1803.89400
217 1 1500.00000 1.51511 1433.53400
217 2 193.93900 0.00000 0.00000
218 0 1750.00000 1.18029 1801.66700
218 1 1500.00000 1.62715 1432.92800
218 2 126.08000 0.00000 0.00000
219 0 1750.00000 1.16438 1803.09300
219 1 1500.00000 1.40321 1438.65500
219 2 116.00000 0.00000 0.00000
220 0 1750.00000 1.16041 1805.02000
220 1 1500.00000 1.45044 1433.74200
220 2 123.64600 0.00000 0.00000
223 0 1750.00000 1.15640 1807.73200
223 1 1500.00000 1.39075 1437.52800
223 2 123.53000 0.00000 0.00000
224 0 1750.00000 1.15750 1806.77000
224 1 1500.00000 1.53232 1435.32300
224 2 167.33600 0.00000 0.00000
225 0 1750.00000 1.15629 1809.34200
225 1 1500.00000 1.43896 1437.58900
225 2 118.39200 0.00000 0.00000
226 0 1750.00000 1.15769 1811.07700
226 1 1500.00000 1.42746 1440.41300
226 2 104.94600 0.00000 0.00000
227 0 1750.00000 1.15229 1807.81400
227 1 1500.00000 1.40782 1437.32000
227 2 125.77000 0.00000 0.00000
228 0 1750.00000 1.17827 1800.87800
228 1 1500.00000 1.44560 1432.60100
228 2 133.90300 0.00000 0.00000
230 0 1750.00000 1.17504 1794.85300
230 1 1500.00000 1.53841 1425.56300
230 2 124.19900 0.00000 0.00000
231 0 1750.00000 1.16534 1793.88400
231 1 1500.00000 1.58824 1423.85300
231 2 125.54400 0.00000 0.00000
232 0 1750.00000 1.17792 1793.07400
232 1 1500.00000 1.48199 1428.39700
232 2 127.50000 0.00000 0.00000
233 0 1750.00000 1.18322 1793.87600
233 1 1500.00000 1.49863 1427.14100
233 2 149.62800 0.00000 0.00000
234 0 1750.00000 1.18020 1799.23400
234 1 1500.00000 1.49215 1425.22500
234 2 138.32900 0.00000 0.00000
235 0 1750.00000 1.17435 1797.14700
235 1 1500.00000 1.60966 1425.54000
235 2 134.64100 0.00000 0.00000
236 0 1750.00000 1.17419 1797.79800
236 1 1500.00000 1.52171 1427.57000
236 2 135.46400 0.00000 0.00000
237 0 1750.00000 1.16132 1798.28800
237 1 1500.00000 1.60732 1427.31900
237 2 138.52400 0.00000 0.00000
238 0 1750.00000 1.18579 1802.39600
238 1 1500.00000 1.44988 1429.97900
238 2 119.01600 0.00000 0.00000
240 0 1750.00000 1.18153 1802.19200
240 1 1500.00000 1.51647 1429.89500
240 2 194.68500 0.00000 0.00000
241 0 1750.00000 1.15395 1800.50000
241 1 1500.00000 1.44155 1431.33400
241 2 222.33000 0.00000 0.00000
242 0 1750.00000 1.17341 1800.72500
242 1 1500.00000 1.61613 1432.87100
242 2 181.15500 0.00000 0.00000
243 0 1750.00000 1.14679 1801.61600
243 1 1500.00000 1.40835 1434.32400
243 2 235.12300 0.00000 0.00000
244 0 1750.00000 1.13023 1802.98500
244 1 1500.00000 1.54419 1433.79200
244 2 214.19200 0.00000 0.00000
245 0 1750.00000 1.16532 1802.86100
245 1 1500.00000 1.56099 1431.32100
245 2 191.49400 0.00000 0.00000
248 0 1750.00000 1.16271 1804.06400
248 1 1500.00000 1.59986 1433.49900
248 2 233.18700 0.00000 0.00000
249 0 1750.00000 1.16443 1804.48000
249 1 1500.00000 1.45087 1432.40500
249 2 179.97800 0.00000 0.00000
250 0 1750.00000 1.13721 1804.36900
250 1 1500.00000 1.47236 1432.83500
250 2 212.21800 0.00000 0.00000
251 0 1750.00000 1.15860 1804.82800
251 1 1500.00000 1.51749 1432.24800
251 2 160.69800 0.00000 0.00000
252 0 1750.00000 1.18114 1807.45400
252 1 1500.00000 1.46242 1434.83900
252 2 194.04700 0.00000 0.00000
253 0 1750.00000 1.14995 1805.88300
253 1 1500.00000 1.44293 1433.99500
253 2 236.30600 0.00000 0.00000
254 0 1750.00000 1.16721 1798.34200
254 1 1500.00000 1.50236 1428.36700
254 2 196.39900 0.00000 0.00000
255 0 1750.00000 1.16104 1799.32500
255 1 1500.00000 1.42361 1428.56900
255 2 214.38500 0.00000 0.00000
256 0 1750.00000 1.17072 1796.11700
256 1 1500.00000 1.50759 1425.15900
256 2 161.46400 0.00000 0.00000
257 0 1750.00000 1.19477 1794.21400
257 1 1500.00000 1.59048 1421.14600
257 2 248.25300 0.00000 0.00000
258 0 1750.00000 1.18870 1794.22000
258 1 1500.00000 1.53596 1422.60700
258 2 200.39000 0.00000 0.00000
259 0 1750.00000 1.18539 1793.86700
259 1 1500.00000 1.60936 1420.26700
259 2 205.48900 0.00000 0.00000
261 0 1750.00000 1.18863 1794.35300
261 1 1500.00000 1.57384 1422.27100
261 2 181.24700 0.00000 0.00000
262 0 1750.00000 1.15578 1797.31600
262 1 1500.00000 1.51687 1423.62400
262 2 204.39900 0.00000 0.00000
263 0 1750.00000 1.16053 1799.49100
263 1 1500.00000 1.58542 1430.07800
263 2 154.12600 0.00000 0.00000
264 0 1750.00000 1.18103 1801.11700
264 1 1500.00000 1.49978 1429.32000
264 2 143.57100 0.00000 0.00000
265 0 1750.00000 1.16046 1804.39800
265 1 1500.00000 1.50074 1433.52300
265 2 159.15000 0.00000 0.00000
266 0 1750.00000 1.16645 1806.90600
266 1 1500.00000 1.54388 1433.38100
266 2 164.98100 0.00000 0.00000
267 0 1750.00000 1.17534 1809.76400
267 1 1500.00000 1.47650 1433.11900
267 2 201.62100 0.00000 0.00000
268 0 1750.00000 1.14875 1809.31600
268 1 1500.00000 1.43713 1433.73400
268 2 217.59500 0.00000 0.00000
269 0 1750.00000 1.17920 1813.35700
269 1 1500.00000 1.50129 1433.75700
269 2 197.08200 0.00000 0.00000
270 0 1750.00000 1.18868 1816.82900
270 1 1500.00000 1.48559 1432.41200
270 2 147.46400 0.00000 0.00000
271 0 1750.00000 1.17026 1813.26100
271 1 1500.00000 1.53199 1432.38800
271 2 156.26800 0.00000 0.00000
272 0 1750.00000 1.36845 1810.28000
272 1 1500.00000 2.91440 1432.38100
272 2 294.94300 0.00000 0.00000
273 0 1750.00000 1.15862 1809.63400
273 1 1500.00000 1.47618 1434.64500
273 2 202.74800 0.00000 0.00000
274 0 1750.00000 1.17017 1808.20300
274 1 1500.00000 1.50155 1432.07700
274 2 197.58900 0.00000 0.00000
275 0 1750.00000 1.15292 1806.91400
275 1 1500.00000 1.48381 1432.44100
275 2 187.86900 0.00000 0.00000
276 0 1750.00000 1.18648 1807.03700
276 1 1500.00000 1.56072 1430.84600
276 2 205.35100 0.00000 0.00000
277 0 1750.00000 1.17034 1803.91200
277 1 1500.00000 1.57487 1431.87600
277 2 246.01000 0.00000 0.00000
278 0 1750.00000 1.14989 1802.23100
278 1 1500.00000 1.43261 1432.28900
278 2 290.71000 0.00000 0.00000
279 0 1750.00000 1.16299 1808.64900
279 1 1500.00000 1.55669 1430.18900
279 2 123.38900 0.00000 0.00000
281 0 1750.00000 1.16626 1810.82700
281 1 1500.00000 1.50467 1432.89100
281 2 100.41300 0.00000 0.00000
282 0 1750.00000 1.16572 1813.54700
282 1 1500.00000 1.42756 1431.96900
282 2 103.35500 0.00000 0.00000
283 0 1750.00000 1.17825 1818.75900
283 1 1500.00000 1.71860 1432.02000
283 2 118.47000 0.00000 0.00000
284 0 1750.00000 1.16181 1816.39700
284 1 1500.00000 1.48078 1434.00600
284 2 141.83700 0.00000 0.00000
285 0 1750.00000 1.16046 1818.39500
285 1 1500.00000 1.49151 1437.23400
285 2 111.09600 0.00000 0.00000
286 0 1750.00000 1.19083 1823.41600
286 1 1500.00000 1.61725 1437.22100
286 2 125.32800 0.00000 0.00000
287 0 1750.00000 1.17513 1823.68300
287 1 1500.00000 1.85691 1439.19600
287 2 148.79400 0.00000 0.00000
288 0 1750.00000 1.15309 1828.45300
288 1 1500.00000 1.55301 1443.89000
288 2 136.75500 0.00000 0.00000
289 0 1750.00000 1.15511 1828.83200
289 1 1500.00000 1.47279 1442.99300
289 2 145.53100 0.00000 0.00000
290 0 1750.00000 1.15749 1831.08200
290 1 1500.00000 1.52548 1446.79200
290 2 155.88300 0.00000 0.00000
291 0 1750.00000 1.15495 1833.39600
291 1 1500.00000 1.55557 1444.32600
291 2 206.43900 0.00000 0.00000
292 0 1750.00000 1.16207 1837.03200
292 1 1500.00000 1.64074 1445.87700
292 2 219.06600 0.00000 0.00000
