<<<<<<< HEAD
75.000000 172.176 24.607 1534.559 0.370 2.855 0.509
95.000000 205.981 15.800 1534.217 0.216 2.791 0.198
115.000000 214.379 13.633 1534.430 0.153 2.344 0.119
135.000000 219.632 14.072 1534.283 0.146 2.240 0.142
155.000000 273.612 21.492 1534.082 0.191 2.383 0.150
=======
75.000000 149.394 18.980 1534.585 0.354 2.600 0.000
95.000000 169.547 12.712 1534.231 0.219 2.600 0.000
115.000000 176.520 11.109 1534.462 0.146 2.600 0.000
135.000000 181.483 11.542 1534.257 0.149 2.600 0.000
155.000000 236.631 18.221 1534.106 0.182 2.600 0.000
>>>>>>> 6dc80c65791d66dcc6dfd8be97cd4af3819534d2
