<<<<<<< HEAD
75.000000 3879.679 140.565 171.420 0.050 1.316 0.049
95.000000 4641.468 92.589 171.159 0.029 1.397 0.028
115.000000 4669.108 78.158 171.402 0.023 1.313 0.024
135.000000 4070.678 82.859 171.196 0.035 1.604 0.035
155.000000 3826.604 102.050 170.783 0.038 1.374 0.037
=======
70.000000 1023.475 111.826 170.798 0.164 1.580 0.184
80.000000 954.137 84.507 170.793 0.134 1.480 0.127
90.000000 1072.795 63.285 170.339 0.098 1.631 0.098
100.000000 1152.225 54.364 170.595 0.087 1.874 0.103
110.000000 1104.268 47.157 170.667 0.076 1.833 0.084
120.000000 1037.118 42.468 170.602 0.067 1.632 0.077
130.000000 1137.637 42.916 170.379 0.077 2.057 0.077
140.000000 934.397 42.296 170.486 0.092 1.852 0.090
150.000000 946.728 46.717 170.430 0.085 1.658 0.083
160.000000 938.641 57.388 169.949 0.094 1.517 0.099
>>>>>>> 6dc80c65791d66dcc6dfd8be97cd4af3819534d2
