<<<<<<< HEAD
75.000000 54.663 25.309 382.206 2.381 3.102 3.035
95.000000 59.953 9.560 383.753 0.275 1.553 0.252
115.000000 77.202 9.148 384.025 0.301 2.316 0.255
135.000000 47.696 8.006 383.577 0.323 1.678 0.250
155.000000 50.617 9.846 383.160 0.288 1.167 0.186
=======
75.000000 55.888 19.761 383.064 0.973 2.200 0.000
95.000000 52.608 8.424 383.819 0.352 2.200 0.000
115.000000 56.673 7.017 383.791 0.369 2.200 0.000
135.000000 40.721 6.779 383.368 0.359 2.200 0.000
155.000000 42.478 9.329 382.719 0.442 2.200 0.000
>>>>>>> 6dc80c65791d66dcc6dfd8be97cd4af3819534d2
