70.000000 123.327 46.949 857.630 1.021 -3.235 1.152
80.000000 70.828 14.872 850.276 0.397 2.147 0.559
90.000000 68.096 10.678 849.284 0.299 1.864 0.355
100.000000 72.844 10.634 850.372 0.243 1.692 0.311
110.000000 64.787 10.644 850.405 0.402 2.321 0.338
120.000000 -64.332 676329.714 852.243 1339597.054 -455.675 31.196
130.000000 78.495 8.629 850.582 0.217 1.937 0.270
140.000000 88.628 10.839 849.976 0.228 1.768 0.230
150.000000 82.652 11.054 850.272 0.215 1.546 0.184
160.000000 91.995 16.292 850.096 0.270 1.555 0.281
