70.000000 46.846 20.084 1535.112 0.811 1.768 0.586
80.000000 112.803 16.060 1534.944 0.415 3.141 0.483
90.000000 121.749 12.106 1533.912 0.294 2.855 0.274
100.000000 98.740 11.729 1535.060 0.333 2.592 0.223
110.000000 134.566 11.253 1534.490 0.241 2.837 0.215
120.000000 127.866 10.436 1534.013 0.225 2.685 0.193
130.000000 115.998 9.265 1534.341 0.182 2.206 0.161
140.000000 120.651 12.170 1534.083 0.222 2.046 0.227
150.000000 129.887 13.730 1533.803 0.242 2.228 0.196
160.000000 148.309 19.472 1533.980 0.313 2.389 0.290
