2 50 52 6.267 0.000 2666.000 0.000 5.000 0.000
2 52 54 4.238 3261.055 2665.886 346.478 1.621 118.269
2 54 56 0.192 0.707 2665.792 1.414 1.571 1.414
2 56 58 4.843 3322.317 2664.904 21.391 4.932 5.631
2 58 60 4.599 1747.656 2654.884 637.736 4.763 291.314
2 60 62 4.084 2365.031 2661.021 1.932 1.498 0.892
2 62 64 2.119 39476.731 2662.004 423.488 1.796 1767.486
2 64 66 0.004 2296.643 2630.387 2076234022472.118 2.970 7361883852285.981
2 66 68 269.832 3016.919 2659.066 0.217 0.597 0.652
2 68 70 4.290 132.212 2655.999 0.309 0.581 9.145
2 70 72 105.596 15.680 2678.925 1.045 6.641 0.843
2 72 74 209.156 32.494 2676.304 1.294 10.003 2.271
2 74 76 258.406 30.401 2668.595 1.305 11.076 1.064
2 76 78 285.478 27.366 2670.673 0.850 8.775 0.743
2 78 80 270.946 25.170 2670.782 0.743 7.869 0.694
2 80 82 220.713 22.923 2670.409 0.904 8.729 0.863
2 82 84 121.278 17.165 2668.793 1.036 7.706 1.380
2 84 86 78.855 11.957 2669.499 1.045 5.540 0.736
2 86 88 59.522 10.861 2670.997 1.191 6.239 1.094
2 88 90 35.184 8.890 2674.783 1.626 5.822 1.158
2 90 92 16.838 6.977 2678.826 2.448 5.514 1.863
2 92 94 252.076 3937.408 2657.001 0.420 1.244 2.082
2 94 96 0.089 0.707 2666.750 1.414 4.535 1.414
2 96 98 6.267 0.000 2666.000 0.000 5.000 0.000
2 98 100 6.267 0.000 2666.000 0.000 5.000 0.000
