<<<<<<< HEAD
73.333328 10.486 5.421 1952.990 0.979 2.500 0.000
90.000000 11.736 5.326 1952.199 0.750 2.500 0.000
106.666672 7.110 3.881 1949.581 1.955 2.500 0.000
123.333336 11.048 4.219 1948.085 1.080 2.500 0.000
140.000000 16.641 6.068 1949.950 0.889 2.500 0.000
156.666656 17.220 8.118 1951.174 1.073 2.500 0.000
=======
75.000000 10.805 7.807 1952.680 1.559 2.500 0.000
95.000000 8.051 4.575 1950.764 1.082 2.500 0.000
115.000000 6.440 3.298 1949.696 1.660 2.500 0.000
135.000000 9.358 3.955 1950.711 1.683 2.500 0.000
155.000000 13.584 5.655 1951.109 0.923 2.500 0.000
>>>>>>> 6dc80c65791d66dcc6dfd8be97cd4af3819534d2
