70.000000 23.228 23.567 1613.362 1.688 1.952 1.460
80.000000 3476.101 10335.570 1335.241 217.333 134.978 146.688
90.000000 50.188 83.444 1611.030 1.339 6.774 5.084
100.000000 818.867 2554.434 1598.144 11.901 14.293 12.082
110.000000 10.308 3.916 1609.575 0.507 1.198 0.386
120.000000 1561.521 3452.611 1613.520 4.272 32.681 26.695
130.000000 10.994 3.663 1609.533 0.410 1.087 0.466
140.000000 4.397 11.701 1601.313 7.449 2.156 3.422
150.000000 5.772 3.564 1615.308 0.438 0.589 0.317
160.000000 3.635 34.772 1617.000 0.310 0.393 6.104
