<<<<<<< HEAD
75.000000 17.003 13.179 779.070 0.975 1.500 0.000
95.000000 29.724 8.817 778.576 0.386 1.500 0.000
115.000000 29.897 8.807 780.262 0.306 1.500 0.000
135.000000 27.463 7.809 779.892 0.373 1.500 0.000
155.000000 19.277 8.470 779.409 0.618 1.500 0.000
=======
75.000000 26.422 20.476 779.069 0.975 1.500 0.000
95.000000 24.984 7.412 778.576 0.386 1.500 0.000
115.000000 24.320 7.164 780.262 0.306 1.500 0.000
135.000000 22.415 6.372 779.892 0.373 1.500 0.000
155.000000 16.398 7.206 779.409 0.619 1.500 0.000
>>>>>>> 6dc80c65791d66dcc6dfd8be97cd4af3819534d2
